name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,15712,103027130,,,0,,,,-77.403778,39.425518,,,
,15713,103027216,,,0,,,,-77.431579,39.362228,,,
,15714,103027230,,,0,,,,-77.3042658,39.4187055,,,
,15715,103027232,,,0,,,,-77.3046531,39.4184709,,,
,15716,103027300,,,0,,,,-77.2928404,39.4158256,,,
,15717,103027303,,,0,,,,-77.2922993,39.4157092,,,
,15718,103027573,,,0,,,,-77.4380809,39.4209878,,,
,15719,103027587,,,0,,,,-77.440452,39.421722,,,
,15720,103027602,,,0,,,,-77.4134503,39.43001,,,
,15721,103027604,,,0,,,,-77.4135452,39.4299887,,,
,15722,103027653,,,0,,,,-77.176567,39.378871,,,
,15723,103027696,,,0,,,,-77.245864,39.363639,,,
,15724,103027722,turning_circle,,0,,,,-77.2486487,39.3628312,,,
,15725,103027730,,,0,,,,-77.165969,39.372436,,,
,15726,103027737,,,0,,,,-77.164489,39.372863,,,
,15727,103027744,turning_circle,,0,,,,-77.163541,39.3733822,,,
,15728,103027788,,,0,,,,-77.261856,39.35688,,,
,15729,103027817,,,0,,,,-77.251487,39.359085,,,
,15730,103027874,,,0,,,,-77.433452,39.3703069,,,
,15731,103027885,,,0,,,,-77.4357592,39.372956,,,
,15732,103027897,turning_circle,,0,,,,-77.4365589,39.3726854,,,
,15733,103027918,turning_circle,,0,,,,-77.231421,39.3335716,,,
,15734,103028006,,,0,,,,-77.286727,39.391094,,,
,15735,103028010,turning_circle,,0,,,,-77.285392,39.391429,,,
,15736,103028029,,,0,,,,-77.4332343,39.3934625,,,
,15737,103028033,turning_circle,,0,,,,-77.3562012,39.4024725,,,
,15738,103028057,,,0,,,,-77.25946,39.402198,,,
,15739,103028059,,,0,,,,-77.259071,39.403942,,,
,15740,103028104,,,0,,,,-77.2554396,39.4204163,,,
,15741,103028151,,,0,,,,-77.3590466,39.2730808,,,
,15742,103028153,,,0,,,,-77.3587422,39.2733912,,,
,15743,103028265,,,0,,,,-77.3624772,39.2941884,,,
,15744,103028267,,,0,,,,-77.3625979,39.2943084,,,
,15745,103028301,,,0,,,,-77.368374,39.3032724,,,
,15746,103028431,,,0,,,,-77.298385,39.41463,,,
,15747,103028468,,,0,,,,-77.232765,39.369575,,,
,15748,103028502,,,0,,,,-77.41175,39.4179152,,,
,15749,103028514,,,0,,,,-77.4180267,39.3857517,,,
,15750,103028539,,,0,,,,-77.4317652,39.4093223,,,
,15751,103028545,,,0,,,,-77.432427,39.41015,,,
,15752,103028550,,,0,,,,-77.4319978,39.411637,,,
,15753,103028553,,,0,,,,-77.431655,39.412555,,,
,15754,103028554,traffic_signals,,1,,,,-77.4309434,39.4145527,,,
,15755,103028561,,,0,,,,-77.425178,39.426143,,,
,15756,103028563,,,0,,,,-77.42617,39.427211,,,
,15757,103028569,,,0,,,,-77.4222101,39.4230348,,,
,15758,103028572,,,0,,,,-77.4228431,39.4237094,,,
,15759,103028575,,,0,,,,-77.423683,39.424575,,,
,15760,103028581,,,0,,,,-77.424595,39.4256369,,,
,15761,103028624,,,0,,,,-77.195983,39.34703,,,
,15762,103028644,,,0,,,,-77.191726,39.350452,,,
,15763,103029182,,,0,,,,-77.4383472,39.4127712,,,
,15764,103029190,,,0,,,,-77.31282,39.376281,,,
,15765,103029202,,,0,,,,-77.150283,39.429702,,,
,15766,103029354,,,0,,,,-77.291931,39.414745,,,
,15767,103029357,,,0,,,,-77.292633,39.415,,,
,15768,103029628,,,0,,,,-77.308561,39.419478,,,
,15769,103029631,,,0,,,,-77.3088037,39.4196312,,,
,15770,103029787,,,0,,,,-77.3284572,39.418088,,,
,15771,103029789,,,0,,,,-77.3275906,39.4179014,,,
,15772,103030019,,,0,,,,-77.218215,39.357433,,,
,15773,103030021,,,0,,,,-77.220375,39.357711,,,
,15774,103030033,,,0,,,,-77.225471,39.358718,,,
,15775,103030037,,,0,,,,-77.398262,39.42453,,,
,15776,103030049,,,0,,,,-77.398437,39.426696,,,
,15777,103030052,,,0,,,,-77.4003943,39.4241432,,,
,15778,103030186,,,0,,,,-77.171203,39.381519,,,
,15779,103030204,,,0,,,,-77.167289,39.386497,,,
,15780,103030236,,,0,,,,-77.3781855,39.3095713,,,
,15781,103030287,,,0,,,,-77.4312785,39.3718352,,,
,15782,103030297,turning_circle,,0,,,,-77.429672,39.37236,,,
,15783,103030425,,,0,,,,-77.2618221,39.3770737,,,
,15784,103030426,,,0,,,,-77.2616934,39.3770476,,,
,15785,103030455,,,0,,,,-77.3030226,39.4232366,,,
,15786,103030457,turning_circle,,0,,,,-77.303894,39.422855,,,
,15787,103030467,,,0,,,,-77.4293361,39.412054,,,
,15788,103030510,,,0,,,,-77.41011,39.40657,,,
,15789,103030513,,,0,,,,-77.408668,39.406631,,,
,15790,103030543,,,0,,,,-77.423462,39.4268912,,,
,15791,103030545,,,0,,,,-77.4245649,39.4280301,,,
,15792,103030549,,,0,,,,-77.4212944,39.4246017,,,
,15793,103030550,,,0,,,,-77.422111,39.42546,,,
,15794,103030551,,,0,,,,-77.42311,39.426509,,,
,15795,103030649,,,0,,,,-77.3052735,39.4285975,,,
,15796,103030671,,,0,,,,-77.4004353,39.4234679,,,
