node_id,x_coord,y_coord,Centroid,zone_id,geometry
1309,-111.88103100000001,33.513869,X,1309.0,POINT (-111.88103100000001 33.513869)
37329,-111.87951299999999,33.510286,,,POINT (-111.87951299999999 33.510286)
15596,-111.886697,33.53843,,,POINT (-111.886697 33.53843)
15597,-111.883824,33.538441,,,POINT (-111.883824 33.538441)
1798,-111.88525600000001,33.545823999999996,X,1798.0,POINT (-111.88525600000001 33.545823999999996)
15598,-111.891502,33.546032000000004,,,POINT (-111.891502 33.546032000000004)
15600,-111.891488,33.538421,,,POINT (-111.891488 33.538421)
15601,-111.891581,33.535238,,,POINT (-111.891581 33.535238)
15602,-111.880232,33.542875,,,POINT (-111.880232 33.542875)
15603,-111.88408100000001,33.533209,,,POINT (-111.88408100000001 33.533209)
15604,-111.886748,33.524018,,,POINT (-111.886748 33.524018)
15605,-111.886053,33.526804,,,POINT (-111.886053 33.526804)
15606,-111.883444,33.533846000000004,,,POINT (-111.883444 33.533846000000004)
15607,-111.879846,33.542858,,,POINT (-111.879846 33.542858)
15608,-111.887707,33.524961,,,POINT (-111.887707 33.524961)
1803,-111.886698,33.536009,X,1803.0,POINT (-111.886698 33.536009)
15609,-111.88138799999999,33.537912,,,POINT (-111.88138799999999 33.537912)
15610,-111.881155,33.538401,,,POINT (-111.881155 33.538401)
15611,-111.88332,33.538414,,,POINT (-111.88332 33.538414)
15612,-111.88272099999999,33.53778,,,POINT (-111.88272099999999 33.53778)
15613,-111.88213600000002,33.538534000000006,,,POINT (-111.88213600000002 33.538534000000006)
15614,-111.882508,33.53846,,,POINT (-111.882508 33.53846)
15615,-111.88083200000001,33.538374,,,POINT (-111.88083200000001 33.538374)
15616,-111.88148600000001,33.538533,,,POINT (-111.88148600000001 33.538533)
15658,-111.88155,33.553509999999996,,,POINT (-111.88155 33.553509999999996)
1115,-111.895525,33.527865000000006,X,1115.0,POINT (-111.895525 33.527865000000006)
15618,-111.89153799999998,33.526199,,,POINT (-111.89153799999998 33.526199)
15620,-111.891605,33.534541,,,POINT (-111.891605 33.534541)
30960,-111.891622,33.530928,,,POINT (-111.891622 33.530928)
30615,-111.89156299999999,33.527715,,,POINT (-111.89156299999999 33.527715)
15621,-111.88941299999999,33.523909,,,POINT (-111.88941299999999 33.523909)
15622,-111.88683700000001,33.523665,,,POINT (-111.88683700000001 33.523665)
15623,-111.88676799999999,33.523882,,,POINT (-111.88676799999999 33.523882)
15624,-111.888373,33.523967,,,POINT (-111.888373 33.523967)
15625,-111.888028,33.524029999999996,,,POINT (-111.888028 33.524029999999996)
15626,-111.88892299999999,33.52385,,,POINT (-111.88892299999999 33.52385)
15627,-111.88706299999998,33.523848,,,POINT (-111.88706299999998 33.523848)
15628,-111.88775,33.52397,,,POINT (-111.88775 33.52397)
15629,-111.88709899999999,33.523972,,,POINT (-111.88709899999999 33.523972)
15630,-111.887902,33.524414,,,POINT (-111.887902 33.524414)
30626,-111.891605,33.531976,,,POINT (-111.891605 33.531976)
30600,-111.891605,33.531631,,,POINT (-111.891605 33.531631)
15632,-111.89578,33.538422,,,POINT (-111.89578 33.538422)
30993,-111.896978,33.538433000000005,,,POINT (-111.896978 33.538433000000005)
31016,-111.900873,33.549779,,,POINT (-111.900873 33.549779)
15633,-111.88443799999999,33.531335999999996,,,POINT (-111.88443799999999 33.531335999999996)
15634,-111.88475600000001,33.531482000000004,,,POINT (-111.88475600000001 33.531482000000004)
15635,-111.88336399999999,33.535416,,,POINT (-111.88336399999999 33.535416)
15636,-111.88217,33.536334000000004,,,POINT (-111.88217 33.536334000000004)
15638,-111.879392,33.545908000000004,,,POINT (-111.879392 33.545908000000004)
15639,-111.878997,33.545722999999995,,,POINT (-111.878997 33.545722999999995)
15641,-111.878176,33.553521,,,POINT (-111.878176 33.553521)
15642,-111.88035,33.538447999999995,,,POINT (-111.88035 33.538447999999995)
15643,-111.88143799999999,33.540495,,,POINT (-111.88143799999999 33.540495)
15644,-111.880328,33.541348,,,POINT (-111.880328 33.541348)
15645,-111.882152,33.53924,,,POINT (-111.882152 33.53924)
15646,-111.88223799999999,33.538382,,,POINT (-111.88223799999999 33.538382)
15647,-111.882876,33.538536,,,POINT (-111.882876 33.538536)
15648,-111.880955,33.539037,,,POINT (-111.880955 33.539037)
15649,-111.881498,33.538378,,,POINT (-111.881498 33.538378)
15650,-111.88064399999999,33.538531,,,POINT (-111.88064399999999 33.538531)
15651,-111.88111799999999,33.538449,,,POINT (-111.88111799999999 33.538449)
15652,-111.87987,33.553328,,,POINT (-111.87987 33.553328)
15653,-111.87947,33.550028000000005,,,POINT (-111.87947 33.550028000000005)
15654,-111.878772,33.551156,,,POINT (-111.878772 33.551156)
15656,-111.88021499999999,33.553587,,,POINT (-111.88021499999999 33.553587)
15657,-111.879581,33.553576,,,POINT (-111.879581 33.553576)
15659,-111.880145,33.553429,,,POINT (-111.880145 33.553429)
15660,-111.879876,33.553646,,,POINT (-111.879876 33.553646)
15661,-111.878666,33.553158,,,POINT (-111.878666 33.553158)
15662,-111.878658,33.553469,,,POINT (-111.878658 33.553469)
15663,-111.879577,33.553427,,,POINT (-111.879577 33.553427)
15664,-111.87905,33.553425,,,POINT (-111.87905 33.553425)
15665,-111.87839,33.553433,,,POINT (-111.87839 33.553433)
15666,-111.87888400000001,33.553577000000004,,,POINT (-111.87888400000001 33.553577000000004)
15667,-111.878656,33.553529,,,POINT (-111.878656 33.553529)
15668,-111.878398,33.553577000000004,,,POINT (-111.878398 33.553577000000004)
959,-111.851192,33.450635,X,959.0,POINT (-111.851192 33.450635)
15692,-111.839699,33.457571,,,POINT (-111.839699 33.457571)
15669,-111.837558,33.472640000000006,,,POINT (-111.837558 33.472640000000006)
15670,-111.83001100000001,33.478446000000005,,,POINT (-111.83001100000001 33.478446000000005)
1341,-111.83481200000001,33.44407,X,1341.0,POINT (-111.83481200000001 33.44407)
31041,-111.839825,33.444178,,,POINT (-111.839825 33.444178)
15672,-111.839933,33.429660999999996,,,POINT (-111.839933 33.429660999999996)
1382,-111.826031,33.455157,X,1382.0,POINT (-111.826031 33.455157)
15673,-111.82673899999999,33.458788,,,POINT (-111.82673899999999 33.458788)
15674,-111.822397,33.458834,,,POINT (-111.822397 33.458834)
15675,-111.822405,33.455192,,,POINT (-111.822405 33.455192)
15676,-111.831011,33.457803999999996,,,POINT (-111.831011 33.457803999999996)
15677,-111.831071,33.455096999999995,,,POINT (-111.831071 33.455096999999995)
15678,-111.857322,33.45857,,,POINT (-111.857322 33.45857)
15679,-111.83973,33.4514,,,POINT (-111.83973 33.4514)
15680,-111.83540500000001,33.451421999999994,,,POINT (-111.83540500000001 33.451421999999994)
15681,-111.83993400000001,33.435190999999996,,,POINT (-111.83993400000001 33.435190999999996)
15682,-111.83569399999999,33.435153,,,POINT (-111.83569399999999 33.435153)
15683,-111.83941200000001,33.48064,,,POINT (-111.83941200000001 33.48064)
15684,-111.830744,33.480703000000005,,,POINT (-111.830744 33.480703000000005)
15685,-111.83926299999999,33.454846,,,POINT (-111.83926299999999 33.454846)
15686,-111.83592900000001,33.457066,,,POINT (-111.83592900000001 33.457066)
15687,-111.839674,33.455019,,,POINT (-111.839674 33.455019)
15688,-111.83413300000001,33.457945,,,POINT (-111.83413300000001 33.457945)
15689,-111.832972,33.458303,,,POINT (-111.832972 33.458303)
15690,-111.839673,33.45532,,,POINT (-111.839673 33.45532)
15691,-111.838352,33.456261,,,POINT (-111.838352 33.456261)
2848,-111.833323,33.46051,X,2848.0,POINT (-111.833323 33.46051)
15693,-111.84656000000001,33.452319,,,POINT (-111.84656000000001 33.452319)
15694,-111.84668,33.452395,,,POINT (-111.84668 33.452395)
15695,-111.839753,33.456214,,,POINT (-111.839753 33.456214)
15696,-111.83977800000001,33.455551,,,POINT (-111.83977800000001 33.455551)
15697,-111.84003600000001,33.455591,,,POINT (-111.84003600000001 33.455591)
15698,-111.83849199999999,33.456181,,,POINT (-111.83849199999999 33.456181)
15699,-111.839501,33.456084000000004,,,POINT (-111.839501 33.456084000000004)
15700,-111.83960400000001,33.457415999999995,,,POINT (-111.83960400000001 33.457415999999995)
15701,-111.813616,33.458912,,,POINT (-111.813616 33.458912)
15702,-111.813678,33.451453,,,POINT (-111.813678 33.451453)
15730,-111.856699,33.447979,,,POINT (-111.856699 33.447979)
1333,-111.848169,33.436249,X,1333.0,POINT (-111.848169 33.436249)
15055,-111.85623799999999,33.432149,,,POINT (-111.85623799999999 33.432149)
15703,-111.85632199999999,33.443981,,,POINT (-111.85632199999999 33.443981)
15704,-111.848555,33.444062,,,POINT (-111.848555 33.444062)
