node_id,x_coord,y_coord,zone_id,geometry
51773,-86.266044,42.367416,,POINT (-86.266044 42.367416)
51774,-86.257721,42.384071,,POINT (-86.257721 42.384071)
51775,-86.252463,42.399799,,POINT (-86.252463 42.399799)
51776,-86.252411,42.403568,,POINT (-86.252411 42.403568)
51777,-86.25247,42.407215,,POINT (-86.25247 42.407215)
51778,-86.252419,42.419304,,POINT (-86.252419 42.419304)
51764,-86.256224,42.17857,,POINT (-86.256224 42.17857)
51779,-86.223083,42.183556,,POINT (-86.223083 42.183556)
51780,-85.97049,42.197921,,POINT (-85.97049 42.197921)
51781,-86.21614,42.589121,,POINT (-86.21614 42.589121)
51782,-86.217494,42.597392,,POINT (-86.217494 42.597392)
51783,-86.21682,42.593262,,POINT (-86.21682 42.593262)
51717,-86.215287,42.620665,,POINT (-86.215287 42.620665)
51716,-86.211937,42.623417,,POINT (-86.211937 42.623417)
51718,-86.208478,42.625903,,POINT (-86.208478 42.625903)
51719,-86.169968,42.67822,,POINT (-86.169968 42.67822)
51720,-86.170105,42.681866,,POINT (-86.170105 42.681866)
51721,-86.170212,42.685818,,POINT (-86.170212 42.685818)
51722,-86.153431,42.724516,,POINT (-86.153431 42.724516)
51723,-86.145958,42.730598,,POINT (-86.145958 42.730598)
51724,-86.134454,42.734295,,POINT (-86.134454 42.734295)
51725,-86.115883,42.736633,,POINT (-86.115883 42.736633)
51726,-86.077129,42.740495,,POINT (-86.077129 42.740495)
51727,-86.071861,42.743881,,POINT (-86.071861 42.743881)
51728,-86.067278,42.747144,,POINT (-86.067278 42.747144)
51729,-86.036514,42.768959,,POINT (-86.036514 42.768959)
51730,-86.0271,42.783501,,POINT (-86.0271 42.783501)
51731,-86.024857,42.787518,,POINT (-86.024857 42.787518)
51732,-85.984469,42.807071,,POINT (-85.984469 42.807071)
51733,-86.20665,43.171589,,POINT (-86.20665 43.171589)
51734,-86.192177,43.160301,,POINT (-86.192177 43.160301)
51735,-86.129105,43.117775,,POINT (-86.129105 43.117775)
51736,-86.084255,43.076737,,POINT (-86.084255 43.076737)
51737,-86.080551,43.073639,,POINT (-86.080551 43.073639)
51738,-86.068336,43.072309,,POINT (-86.068336 43.072309)
51739,-85.959842,43.057932,,POINT (-85.959842 43.057932)
51740,-88.05024,44.564297,,POINT (-88.05024 44.564297)
51741,-88.047593,44.556096,,POINT (-88.047593 44.556096)
51742,-88.032155,44.544575,,POINT (-88.032155 44.544575)
51743,-88.026764,44.540672,,POINT (-88.026764 44.540672)
51744,-88.018656,44.5369,,POINT (-88.018656 44.5369)
51745,-87.955996,44.449997,,POINT (-87.955996 44.449997)
51746,-87.942818,44.444553,,POINT (-87.942818 44.444553)
51747,-87.961782,44.460031,,POINT (-87.961782 44.460031)
51748,-87.957413,44.450607,,POINT (-87.957413 44.450607)
51749,-87.941703,44.482788,,POINT (-87.941703 44.482788)
51750,-87.994285,44.529032,,POINT (-87.994285 44.529032)
51751,-87.989197,44.5271,,POINT (-87.989197 44.5271)
51752,-87.982942,44.524885,,POINT (-87.982942 44.524885)
51784,-87.964859,44.519666,,POINT (-87.964859 44.519666)
51785,-87.95433,44.51862,,POINT (-87.95433 44.51862)
51786,-87.947708,44.515783,,POINT (-87.947708 44.515783)
51787,-87.917734,44.434577,,POINT (-87.917734 44.434577)
51788,-87.909708,44.431804,,POINT (-87.909708 44.431804)
51789,-87.842524,44.341836,,POINT (-87.842524 44.341836)
51790,-87.835587,44.32748,,POINT (-87.835587 44.32748)
51791,-87.844902,44.346424,,POINT (-87.844902 44.346424)
51792,-87.847451,44.350777,,POINT (-87.847451 44.350777)
51793,-87.925501,44.437266,,POINT (-87.925501 44.437266)
51794,-87.94046,44.486938,,POINT (-87.94046 44.486938)
51795,-87.939408,44.491449,,POINT (-87.939408 44.491449)
51796,-87.730447,44.105617,,POINT (-87.730447 44.105617)
51797,-87.723076,44.084274,,POINT (-87.723076 44.084274)
51798,-87.710216,44.070875,,POINT (-87.710216 44.070875)
51799,-87.712463,44.073452,,POINT (-87.712463 44.073452)
51800,-87.714747,44.075823,,POINT (-87.714747 44.075823)
51801,-87.730789,44.109421,,POINT (-87.730789 44.109421)
51802,-87.731161,44.112708,,POINT (-87.731161 44.112708)
51803,-87.731834,44.147963,,POINT (-87.731834 44.147963)
51804,-87.731506,44.153439,,POINT (-87.731506 44.153439)
51805,-87.731212,44.159385,,POINT (-87.731212 44.159385)
51806,-87.782198,44.270402,,POINT (-87.782198 44.270402)
51807,-87.782471,44.276279,,POINT (-87.782471 44.276279)
51808,-87.78255,44.281792,,POINT (-87.78255 44.281792)
51809,-85.966088,42.199239,,POINT (-85.966088 42.199239)
51810,-85.962748,42.200204,,POINT (-85.962748 42.200204)
51811,-85.893963,42.205983,,POINT (-85.893963 42.205983)
51812,-85.889763,42.206249,,POINT (-85.889763 42.206249)
51813,-85.886247,42.206336,,POINT (-85.886247 42.206336)
51814,-85.765617,42.223026,,POINT (-85.765617 42.223026)
51815,-85.688171,42.237671,,POINT (-85.688171 42.237671)
51816,-85.677513,42.237671,,POINT (-85.677513 42.237671)
51817,-85.642146,42.237946,,POINT (-85.642146 42.237946)
51818,-85.632758,42.237981,,POINT (-85.632758 42.237981)
51819,-85.617197,42.237897,,POINT (-85.617197 42.237897)
51820,-85.637604,42.23798,,POINT (-85.637604 42.23798)
51821,-85.614098,42.237907,,POINT (-85.614098 42.237907)
51822,-85.611033,42.23787,,POINT (-85.611033 42.23787)
51823,-85.595234,42.237248,,POINT (-85.595234 42.237248)
51824,-85.589615,42.236874,,POINT (-85.589615 42.236874)
51825,-85.585786,42.23671,,POINT (-85.585786 42.23671)
51826,-85.563615,42.24344,,POINT (-85.563615 42.24344)
51827,-85.560319,42.244699,,POINT (-85.560319 42.244699)
51828,-85.555773,42.246524,,POINT (-85.555773 42.246524)
51829,-85.533358,42.257166,,POINT (-85.533358 42.257166)
51830,-85.530844,42.25891,,POINT (-85.530844 42.25891)
51831,-85.527972,42.260668,,POINT (-85.527972 42.260668)
51832,-85.518898,42.267159,,POINT (-85.518898 42.267159)
51833,-85.515007,42.268909,,POINT (-85.515007 42.268909)
51834,-85.507881,42.269428,,POINT (-85.507881 42.269428)
43979,-85.462418,42.269455,,POINT (-85.462418 42.269455)
51835,-85.981201,42.812271,,POINT (-85.981201 42.812271)
51836,-85.976883,42.815247,,POINT (-85.976883 42.815247)
51837,-85.882019,42.846043,,POINT (-85.882019 42.846043)
51838,-85.868452,42.848078,,POINT (-85.868452 42.848078)
51839,-85.861259,42.848804,,POINT (-85.861259 42.848804)
51840,-85.856045,42.849903,,POINT (-85.856045 42.849903)
51841,-85.852232,42.851087,,POINT (-85.852232 42.851087)
51842,-85.782097,42.877159,,POINT (-85.782097 42.877159)
51843,-85.777476,42.880743,,POINT (-85.777476 42.880743)
52216,-85.777008,42.885014,,POINT (-85.777008 42.885014)
52217,-85.778073,42.889388,,POINT (-85.778073 42.889388)
52218,-85.780808,42.900374,,POINT (-85.780808 42.900374)
52219,-85.779525,42.904845,,POINT (-85.779525 42.904845)
52220,-85.773697,42.909217,,POINT (-85.773697 42.909217)
52221,-85.769321,42.912141,,POINT (-85.769321 42.912141)
52222,-85.765516,42.914783,,POINT (-85.765516 42.914783)
52223,-85.758082,42.921166,,POINT (-85.758082 42.921166)
52224,-85.742414,42.928156,,POINT (-85.742414 42.928156)
52225,-85.734657,42.930752,,POINT (-85.734657 42.930752)
52226,-85.726253,42.933164,,POINT (-85.726253 42.933164)
52227,-85.707501,42.960929,,POINT (-85.707501 42.960929)
52228,-85.705833,42.965782,,POINT (-85.705833 42.965782)
52229,-85.701549,42.968212,,POINT (-85.701549 42.968212)
52230,-85.680316,42.973141,,POINT (-85.680316 42.973141)
52231,-85.678207,42.972939,,POINT (-85.678207 42.972939)
52232,-85.678506,42.970516,,POINT (-85.678506 42.970516)
52407,-84.714157,44.790491,,POINT (-84.714157 44.790491)
52406,-84.714546,44.785809,,POINT (-84.714546 44.785809)
52408,-84.700089,44.858006,,POINT (-84.700089 44.858006)
52409,-84.689671,44.873022,,POINT (-84.689671 44.873022)
52410,-84.688782,44.877041,,POINT (-84.688782 44.877041)
52411,-84.687665,44.881261,,POINT (-84.687665 44.881261)
52412,-84.688644,44.915462,,POINT (-84.688644 44.915462)
52413,-84.674426,44.985647,,POINT (-84.674426 44.985647)
52414,-84.680029,44.99003,,POINT (-84.680029 44.99003)
52415,-84.677608,44.987872,,POINT (-84.677608 44.987872)
52416,-84.686838,45.023475,,POINT (-84.686838 45.023475)
51857,-84.689762,45.032628,,POINT (-84.689762 45.032628)
52417,-84.688179,45.027481,,POINT (-84.688179 45.027481)
51851,-84.369598,44.301601,,POINT (-84.369598 44.301601)
52418,-84.287728,44.280042,,POINT (-84.287728 44.280042)
52419,-84.283386,44.27623,,POINT (-84.283386 44.27623)
52420,-84.277236,44.270845,,POINT (-84.277236 44.270845)
51844,-84.247078,44.25473,,POINT (-84.247078 44.25473)
51845,-84.233565,44.247377,,POINT (-84.233565 44.247377)
51846,-84.225601,44.244381,,POINT (-84.225601 44.244381)
51847,-84.220497,44.241349,,POINT (-84.220497 44.241349)
51848,-84.160454,44.161736,,POINT (-84.160454 44.161736)
51849,-84.409798,44.311779,,POINT (-84.409798 44.311779)
51850,-84.402705,44.310885,,POINT (-84.402705 44.310885)
51852,-84.13558,44.135192,,POINT (-84.13558 44.135192)
51853,-84.131218,44.131168,,POINT (-84.131218 44.131168)
51854,-84.127398,44.126814,,POINT (-84.127398 44.126814)
51855,-84.01751,43.988731,,POINT (-84.01751 43.988731)
51856,-84.621994,45.200718,,POINT (-84.621994 45.200718)
51858,-84.606971,45.397094,,POINT (-84.606971 45.397094)
51859,-84.610596,45.450478,,POINT (-84.610596 45.450478)
51862,-84.606903,45.401989,,POINT (-84.606903 45.401989)
51897,-84.016177,43.978477,,POINT (-84.016177 43.978477)
51896,-84.014918,43.95595,,POINT (-84.014918 43.95595)
51898,-84.016243,43.98304,,POINT (-84.016243 43.98304)
71958,-85.445333,44.314802,,POINT (-85.445333 44.314802)
6319,-84.705553,44.574486,6319.0,POINT (-84.705553 44.574486)
51899,-84.664949,44.517006,,POINT (-84.664949 44.517006)
51900,-84.59966,44.453513,,POINT (-84.59966 44.453513)
51901,-84.512295,44.31542,,POINT (-84.512295 44.31542)
51902,-84.60952,44.462864,,POINT (-84.60952 44.462864)
51903,-84.604439,44.458431,,POINT (-84.604439 44.458431)
51904,-84.656521,44.505741,,POINT (-84.656521 44.505741)
51905,-84.660507,44.511223,,POINT (-84.660507 44.511223)
51906,-84.504865,44.313949,,POINT (-84.504865 44.313949)
51907,-84.492667,44.313461,,POINT (-84.492667 44.313461)
51908,-84.419386,44.311925,,POINT (-84.419386 44.311925)
51909,-84.706938,44.584063,,POINT (-84.706938 44.584063)
52391,-84.708266,44.590741,,POINT (-84.708266 44.590741)
52392,-84.708912,44.5941,,POINT (-84.708912 44.5941)
52393,-84.709068,44.598389,,POINT (-84.709068 44.598389)
52394,-84.708848,44.603021,,POINT (-84.708848 44.603021)
52395,-84.707576,44.639175,,POINT (-84.707576 44.639175)
52396,-84.706833,44.642872,,POINT (-84.706833 44.642872)
52397,-84.704729,44.649583,,POINT (-84.704729 44.649583)
52398,-84.700027,44.65625,,POINT (-84.700027 44.65625)
52399,-84.696002,44.669197,,POINT (-84.696002 44.669197)
52400,-84.695747,44.670921,,POINT (-84.695747 44.670921)
52401,-84.695418,44.672709,,POINT (-84.695418 44.672709)
52402,-84.698899,44.710881,,POINT (-84.698899 44.710881)
52403,-84.714216,44.780745,,POINT (-84.714216 44.780745)
52404,-84.699975,44.719633,,POINT (-84.699975 44.719633)
52405,-84.698914,44.715038,,POINT (-84.698914 44.715038)
52078,-87.937157,42.872059,,POINT (-87.937157 42.872059)
52077,-87.937214,42.864341,,POINT (-87.937214 42.864341)
52079,-87.936993,42.87958,,POINT (-87.936993 42.87958)
52080,-87.935856,42.909287,,POINT (-87.935856 42.909287)
52081,-87.93576,42.915852,,POINT (-87.93576 42.915852)
52082,-87.93569,42.922385,,POINT (-87.93569 42.922385)
52083,-87.935557,42.924799,,POINT (-87.935557 42.924799)
52084,-87.935013,42.930401,,POINT (-87.935013 42.930401)
52085,-87.935013,42.935363,,POINT (-87.935013 42.935363)
52086,-87.934874,42.93754,,POINT (-87.934874 42.93754)
52087,-87.934692,42.940189,,POINT (-87.934692 42.940189)
52088,-87.93481,42.943033,,POINT (-87.93481 42.943033)
52089,-87.934618,42.955975,,POINT (-87.934618 42.955975)
51913,-87.934536,42.959385,,POINT (-87.934536 42.959385)
52076,-87.948837,42.96246,,POINT (-87.948837 42.96246)
52090,-87.944601,42.962383,,POINT (-87.944601 42.962383)
51910,-87.94237,42.962135,,POINT (-87.94237 42.962135)
51911,-87.938904,42.962132,,POINT (-87.938904 42.962132)
51912,-87.936409,42.962193,,POINT (-87.936409 42.962193)
51914,-87.9287,42.966169,,POINT (-87.9287 42.966169)
51915,-87.914917,42.970565,,POINT (-87.914917 42.970565)
51916,-87.914833,42.973652,,POINT (-87.914833 42.973652)
51917,-87.915249,42.977099,,POINT (-87.915249 42.977099)
51918,-87.915781,43.004277,,POINT (-87.915781 43.004277)
51919,-88.050489,43.030416,,POINT (-88.050489 43.030416)
51920,-88.04702,43.029194,,POINT (-88.04702 43.029194)
51921,-88.036611,43.012708,,POINT (-88.036611 43.012708)
51922,-88.038196,42.990898,,POINT (-88.038196 42.990898)
51923,-88.03653,43.016392,,POINT (-88.03653 43.016392)
51924,-88.036474,43.020011,,POINT (-88.036474 43.020011)
51925,-88.036441,43.021315,,POINT (-88.036441 43.021315)
51926,-88.036407,43.021866,,POINT (-88.036407 43.021866)
51927,-88.043473,43.027816,,POINT (-88.043473 43.027816)
51928,-88.042495,43.027485,,POINT (-88.042495 43.027485)
43945,-87.760192,42.089789,,POINT (-87.760192 42.089789)
43946,-87.76564,42.098578,,POINT (-87.76564 42.098578)
43947,-87.767319,42.101353,,POINT (-87.767319 42.101353)
43948,-87.769289,42.104242,,POINT (-87.769289 42.104242)
43949,-87.826544,42.144243,,POINT (-87.826544 42.144243)
43950,-87.799889,42.145774,,POINT (-87.799889 42.145774)
43951,-87.794014,42.145409,,POINT (-87.794014 42.145409)
43952,-87.790142,42.140553,,POINT (-87.790142 42.140553)
43953,-87.96402,42.465649,,POINT (-87.96402 42.465649)
43954,-87.963315,42.470477,,POINT (-87.963315 42.470477)
43955,-87.956317,42.475288,,POINT (-87.956317 42.475288)
43956,-87.950089,42.477734,,POINT (-87.950089 42.477734)
43957,-87.951683,42.503742,,POINT (-87.951683 42.503742)
43958,-87.949669,42.493698,,POINT (-87.949669 42.493698)
43959,-87.95256,42.553448,,POINT (-87.95256 42.553448)
43960,-87.953009,42.563921,,POINT (-87.953009 42.563921)
52031,-87.953201,42.567169,,POINT (-87.953201 42.567169)
52032,-87.953102,42.570889,,POINT (-87.953102 42.570889)
52033,-87.953085,42.585366,,POINT (-87.953085 42.585366)
52034,-87.953133,42.589336,,POINT (-87.953133 42.589336)
52035,-87.952964,42.594076,,POINT (-87.952964 42.594076)
52036,-87.952377,42.608551,,POINT (-87.952377 42.608551)
52037,-87.952507,42.615009,,POINT (-87.952507 42.615009)
52038,-87.952726,42.621503,,POINT (-87.952726 42.621503)
52039,-87.952972,42.669479,,POINT (-87.952972 42.669479)
52040,-87.953808,42.690138,,POINT (-87.953808 42.690138)
52041,-87.953979,42.696152,,POINT (-87.953979 42.696152)
52042,-87.954001,42.701158,,POINT (-87.954001 42.701158)
52043,-87.954222,42.720822,,POINT (-87.954222 42.720822)
52044,-87.954102,42.72578,,POINT (-87.954102 42.72578)
52045,-87.954115,42.73088,,POINT (-87.954115 42.73088)
52046,-87.947127,42.479944,,POINT (-87.947127 42.479944)
52047,-87.946924,42.485822,,POINT (-87.946924 42.485822)
51961,-87.868139,42.013067,,POINT (-87.868139 42.013067)
51952,-87.868324,42.010071,,POINT (-87.868324 42.010071)
51962,-87.869239,42.050565,,POINT (-87.869239 42.050565)
51963,-87.868484,42.053608,,POINT (-87.868484 42.053608)
51964,-87.868092,42.057993,,POINT (-87.868092 42.057993)
51965,-87.865929,42.082809,,POINT (-87.865929 42.082809)
51966,-87.890719,42.204696,,POINT (-87.890719 42.204696)
51967,-87.888779,42.200321,,POINT (-87.888779 42.200321)
51968,-87.885997,42.196534,,POINT (-87.885997 42.196534)
51969,-87.867981,42.1068,,POINT (-87.867981 42.1068)
51970,-87.867971,42.102845,,POINT (-87.867971 42.102845)
51971,-87.868521,42.109701,,POINT (-87.868521 42.109701)
51972,-87.887245,42.138165,,POINT (-87.887245 42.138165)
51973,-87.878414,42.147397,,POINT (-87.878414 42.147397)
51974,-87.875993,42.149052,,POINT (-87.875993 42.149052)
51975,-87.87416,42.152801,,POINT (-87.87416 42.152801)
51976,-87.87419,42.158316,,POINT (-87.87419 42.158316)
51977,-87.867756,42.149696,,POINT (-87.867756 42.149696)
51978,-87.874211,42.160459,,POINT (-87.874211 42.160459)
51979,-87.833702,42.146055,,POINT (-87.833702 42.146055)
51980,-87.829735,42.144447,,POINT (-87.829735 42.144447)
51981,-87.962646,42.461,,POINT (-87.962646 42.461)
51983,-87.901299,42.239841,,POINT (-87.901299 42.239841)
51984,-87.90128,42.234706,,POINT (-87.90128 42.234706)
51985,-87.901397,42.244194,,POINT (-87.901397 42.244194)
51986,-87.904167,42.308102,,POINT (-87.904167 42.308102)
51987,-87.904762,42.311317,,POINT (-87.904762 42.311317)
51988,-87.905316,42.314214,,POINT (-87.905316 42.314214)
52019,-88.028099,42.057785,,POINT (-88.028099 42.057785)
52020,-88.024131,42.057078,,POINT (-88.024131 42.057078)
52021,-88.006638,42.05127,,POINT (-88.006638 42.05127)
52022,-87.959946,42.025068,,POINT (-87.959946 42.025068)
52023,-87.956413,42.02237,,POINT (-87.956413 42.02237)
52024,-87.943708,42.018761,,POINT (-87.943708 42.018761)
52025,-87.901543,41.98019,,POINT (-87.901543 41.98019)
51946,-87.883686,41.978873,,POINT (-87.883686 41.978873)
52026,-87.905212,42.009045,,POINT (-87.905212 42.009045)
51950,-87.884499,42.001202,,POINT (-87.884499 42.001202)
52027,-87.940453,42.01823,,POINT (-87.940453 42.01823)
52028,-87.93607,42.017048,,POINT (-87.93607 42.017048)
52029,-87.881161,41.953998,,POINT (-87.881161 41.953998)
52030,-87.879875,41.956745,,POINT (-87.879875 41.956745)
51945,-87.878607,41.958633,,POINT (-87.878607 41.958633)
51944,-87.869684,41.978265,,POINT (-87.869684 41.978265)
51947,-87.87884,41.980917,,POINT (-87.87884 41.980917)
51948,-87.869759,41.983632,,POINT (-87.869759 41.983632)
51949,-87.8675,41.99041,,POINT (-87.8675 41.99041)
51951,-87.874091,41.9952,,POINT (-87.874091 41.9952)
51953,-87.868533,42.006605,,POINT (-87.868533 42.006605)
51954,-87.852066,41.984081,,POINT (-87.852066 41.984081)
51955,-87.865629,41.996834,,POINT (-87.865629 41.996834)
51956,-87.847032,41.983872,,POINT (-87.847032 41.983872)
51957,-87.840573,41.984205,,POINT (-87.840573 41.984205)
51958,-87.8368,41.984524,,POINT (-87.8368 41.984524)
51959,-87.832434,41.984446,,POINT (-87.832434 41.984446)
52048,-87.953869,42.772209,,POINT (-87.953869 42.772209)
52049,-87.953773,42.77866,,POINT (-87.953773 42.77866)
52050,-87.953594,42.784437,,POINT (-87.953594 42.784437)
52051,-87.952573,42.837216,,POINT (-87.952573 42.837216)
52052,-87.952583,42.839249,,POINT (-87.952583 42.839249)
52053,-87.952087,42.842152,,POINT (-87.952087 42.842152)
52054,-87.95137,42.842976,,POINT (-87.95137 42.842976)
52055,-87.948987,42.845728,,POINT (-87.948987 42.845728)
52056,-88.054473,42.957465,,POINT (-88.054473 42.957465)
52057,-88.048048,42.957262,,POINT (-88.048048 42.957262)
52058,-88.041449,42.958804,,POINT (-88.041449 42.958804)
52059,-88.039948,42.959366,,POINT (-88.039948 42.959366)
52060,-88.036268,42.962327,,POINT (-88.036268 42.962327)
52061,-88.037749,42.966582,,POINT (-88.037749 42.966582)
52062,-88.029176,42.96183,,POINT (-88.029176 42.96183)
52063,-88.039137,42.985067,,POINT (-88.039137 42.985067)
52064,-88.038544,42.988041,,POINT (-88.038544 42.988041)
52065,-88.018459,42.961482,,POINT (-88.018459 42.961482)
52066,-88.013243,42.961151,,POINT (-88.013243 42.961151)
52067,-88.008186,42.96101,,POINT (-88.008186 42.96101)
52068,-88.002677,42.961679,,POINT (-88.002677 42.961679)
52069,-87.992251,42.962132,,POINT (-87.992251 42.962132)
52070,-87.988457,42.962109,,POINT (-87.988457 42.962109)
52071,-87.984407,42.962063,,POINT (-87.984407 42.962063)
52072,-87.974466,42.962135,,POINT (-87.974466 42.962135)
52073,-87.968826,42.961761,,POINT (-87.968826 42.961761)
52074,-87.958304,42.962115,,POINT (-87.958304 42.962115)
52075,-87.953031,42.962423,,POINT (-87.953031 42.962423)
51941,-87.915705,43.008596,,POINT (-87.915705 43.008596)
52138,-87.915733,43.006367,,POINT (-87.915733 43.006367)
52139,-87.892019,43.006467,,POINT (-87.892019 43.006467)
52140,-87.893211,43.00185,,POINT (-87.893211 43.00185)
52141,-87.901367,43.035751,,POINT (-87.901367 43.035751)
52132,-87.917016,43.035316,,POINT (-87.917016 43.035316)
52142,-87.923308,43.057495,,POINT (-87.923308 43.057495)
52137,-87.924133,43.05687,,POINT (-87.924133 43.05687)
52143,-87.92067,43.060299,,POINT (-87.92067 43.060299)
52144,-87.920398,43.064135,,POINT (-87.920398 43.064135)
52145,-87.921832,43.086803,,POINT (-87.921832 43.086803)
52146,-87.921986,43.08921,,POINT (-87.921986 43.08921)
52147,-87.922265,43.09392,,POINT (-87.922265 43.09392)
52148,-87.91823,43.115983,,POINT (-87.91823 43.115983)
52149,-87.918442,43.118481,,POINT (-87.918442 43.118481)
52092,-87.917428,43.120814,,POINT (-87.917428 43.120814)
52150,-87.918147,43.178978,,POINT (-87.918147 43.178978)
52097,-87.917076,43.176769,,POINT (-87.917076 43.176769)
52099,-87.92421,43.192116,,POINT (-87.92421 43.192116)
52091,-87.914299,43.140083,,POINT (-87.914299 43.140083)
52093,-87.915288,43.145203,,POINT (-87.915288 43.145203)
52094,-87.916,43.1479,,POINT (-87.916 43.1479)
52095,-87.915955,43.150593,,POINT (-87.915955 43.150593)
52096,-87.916012,43.174626,,POINT (-87.916012 43.174626)
52098,-87.921231,43.217572,,POINT (-87.921231 43.217572)
52100,-87.921173,43.221588,,POINT (-87.921173 43.221588)
52101,-87.921126,43.224924,,POINT (-87.921126 43.224924)
52102,-87.920833,43.276384,,POINT (-87.920833 43.276384)
52103,-87.921066,43.280151,,POINT (-87.921066 43.280151)
52104,-87.921058,43.283571,,POINT (-87.921058 43.283571)
52105,-87.919832,43.315875,,POINT (-87.919832 43.315875)
52106,-87.919273,43.32037,,POINT (-87.919273 43.32037)
52107,-87.919267,43.324403,,POINT (-87.919267 43.324403)
52108,-87.923799,43.335365,,POINT (-87.923799 43.335365)
51929,-88.03923,43.026489,,POINT (-88.03923 43.026489)
51930,-88.033844,43.027168,,POINT (-88.033844 43.027168)
51931,-88.028177,43.027804,,POINT (-88.028177 43.027804)
51932,-88.020213,43.027708,,POINT (-88.020213 43.027708)
51933,-88.017258,43.027576,,POINT (-88.017258 43.027576)
51934,-88.013708,43.027544,,POINT (-88.013708 43.027544)
51935,-87.974159,43.032111,,POINT (-87.974159 43.032111)
51936,-87.96994,43.03297,,POINT (-87.96994 43.03297)
51937,-87.964826,43.032763,,POINT (-87.964826 43.032763)
51938,-87.952667,43.032335,,POINT (-87.952667 43.032335)
51939,-87.947678,43.033939,,POINT (-87.947678 43.033939)
51940,-87.917683,43.019087,,POINT (-87.917683 43.019087)
51942,-87.920753,43.023209,,POINT (-87.920753 43.023209)
51943,-87.940777,43.035698,,POINT (-87.940777 43.035698)
52124,-87.930283,43.035404,,POINT (-87.930283 43.035404)
52125,-87.926413,43.035264,,POINT (-87.926413 43.035264)
52126,-87.923762,43.035291,,POINT (-87.923762 43.035291)
52127,-87.925316,43.040119,,POINT (-87.925316 43.040119)
52128,-87.925231,43.039046,,POINT (-87.925231 43.039046)
52129,-87.92524,43.038533,,POINT (-87.92524 43.038533)
52130,-87.921709,43.026269,,POINT (-87.921709 43.026269)
52131,-87.92274,43.031973,,POINT (-87.92274 43.031973)
52133,-87.925232,43.043289,,POINT (-87.925232 43.043289)
52134,-87.925697,43.044452,,POINT (-87.925697 43.044452)
52135,-87.926002,43.045366,,POINT (-87.926002 43.045366)
52136,-87.925636,43.049011,,POINT (-87.925636 43.049011)
43910,-86.532598,42.014969,,POINT (-86.532598 42.014969)
43911,-86.517887,42.02897,,POINT (-86.517887 42.02897)
43912,-86.514191,42.030972,,POINT (-86.514191 42.030972)
43913,-86.511098,42.03293,,POINT (-86.511098 42.03293)
43914,-86.462826,42.057708,,POINT (-86.462826 42.057708)
43915,-86.45816,42.05888,,POINT (-86.45816 42.05888)
43916,-86.451383,42.060947,,POINT (-86.451383 42.060947)
43917,-86.440192,42.066499,,POINT (-86.440192 42.066499)
43918,-86.436523,42.06839,,POINT (-86.436523 42.06839)
43919,-86.432754,42.070248,,POINT (-86.432754 42.070248)
43920,-86.420094,42.076737,,POINT (-86.420094 42.076737)
43921,-86.417023,42.079102,,POINT (-86.417023 42.079102)
43922,-86.413967,42.083052,,POINT (-86.413967 42.083052)
43923,-86.410813,42.088008,,POINT (-86.410813 42.088008)
43924,-86.409111,42.090721,,POINT (-86.409111 42.090721)
51753,-86.407402,42.093598,,POINT (-86.407402 42.093598)
51754,-86.393875,42.115085,,POINT (-86.393875 42.115085)
51755,-86.390762,42.119202,,POINT (-86.390762 42.119202)
51756,-86.384422,42.123661,,POINT (-86.384422 42.123661)
51757,-86.378609,42.127396,,POINT (-86.378609 42.127396)
51758,-86.367989,42.134701,,POINT (-86.367989 42.134701)
51759,-86.36821,42.142141,,POINT (-86.36821 42.142141)
51760,-86.362393,42.138728,,POINT (-86.362393 42.138728)
51761,-86.365307,42.226007,,POINT (-86.365307 42.226007)
51762,-86.268027,42.178001,,POINT (-86.268027 42.178001)
51763,-86.261749,42.178268,,POINT (-86.261749 42.178268)
51765,-86.365273,42.230068,,POINT (-86.365273 42.230068)
51766,-86.364151,42.233731,,POINT (-86.364151 42.233731)
51767,-86.351822,42.243046,,POINT (-86.351822 42.243046)
51768,-86.311621,42.297733,,POINT (-86.311621 42.297733)
52262,-84.993446,42.276211,,POINT (-84.993446 42.276211)
52263,-84.992942,42.274835,,POINT (-84.992942 42.274835)
52264,-84.997521,42.292513,,POINT (-84.997521 42.292513)
52265,-84.996803,42.29726,,POINT (-84.996803 42.29726)
52266,-84.996003,42.301542,,POINT (-84.996003 42.301542)
52267,-84.990555,42.297242,,POINT (-84.990555 42.297242)
52268,-84.96792,42.295676,,POINT (-84.96792 42.295676)
52269,-84.96402,42.293968,,POINT (-84.96402 42.293968)
52270,-84.961403,42.292335,,POINT (-84.961403 42.292335)
52271,-84.940071,42.282562,,POINT (-84.940071 42.282562)
52183,-84.935936,42.28231,,POINT (-84.935936 42.28231)
52272,-84.95858,42.42207,,POINT (-84.95858 42.42207)
52273,-84.955243,42.430499,,POINT (-84.955243 42.430499)
52151,-84.953308,42.43663,,POINT (-84.953308 42.43663)
52152,-84.951216,42.443082,,POINT (-84.951216 42.443082)
43978,-85.488533,42.888245,,POINT (-85.488533 42.888245)
52153,-85.428833,42.878231,,POINT (-85.428833 42.878231)
52154,-85.374635,42.878467,,POINT (-85.374635 42.878467)
52155,-85.370946,42.878501,,POINT (-85.370946 42.878501)
52156,-85.367454,42.878476,,POINT (-85.367454 42.878476)
