node_id,name,x_coord,y_coord,node_type,ctrl_type,zone_id,production,attraction,geometry
1840,,-112.470124,33.470791,,,1840,0.100000,0.100000,"POINT (-112.470124 33.470791)"
1839,,-112.491603,33.470770,,,1839,0.100000,0.100000,"POINT (-112.491603 33.470770)"
1800,,-112.517931,33.536887,,,1800,0.100000,0.100000,"POINT (-112.517931 33.536887)"
1614,,-112.509645,33.515873,,,1614,0.100000,0.100000,"POINT (-112.509645 33.515873)"
1822,,-112.504276,33.494830,,,1822,0.100000,0.100000,"POINT (-112.504276 33.494830)"
3257,,-112.474749,33.500897,,,3257,0.100000,0.100000,"POINT (-112.474749 33.500897)"
3416,,-112.465953,33.501329,,,3416,0.100000,0.100000,"POINT (-112.465953 33.501329)"
1808,,-112.481974,33.500872,,,1808,0.100000,0.100000,"POINT (-112.481974 33.500872)"
1938,,-112.487331,33.512373,,,1938,0.100000,0.100000,"POINT (-112.487331 33.512373)"
3417,,-112.465538,33.514356,,,3417,0.100000,0.100000,"POINT (-112.465538 33.514356)"
1977,,-112.472363,33.542775,,,1977,0.100000,0.100000,"POINT (-112.472363 33.542775)"
1801,,-112.481869,33.535676,,,1801,0.100000,0.100000,"POINT (-112.481869 33.535676)"
3260,,-112.465762,33.544373,,,3260,0.100000,0.100000,"POINT (-112.465762 33.544373)"
1982,,-112.464115,33.529968,,,1982,0.100000,0.100000,"POINT (-112.464115 33.529968)"
1934,,-112.289607,33.226634,,,1934,0.100000,0.100000,"POINT (-112.289607 33.226634)"
2757,,-112.269420,33.170821,,,2757,0.100000,0.100000,"POINT (-112.269420 33.170821)"
2751,,-112.434892,33.225127,,,2751,0.100000,0.100000,"POINT (-112.434892 33.225127)"
1947,,-112.437282,33.208956,,,1947,0.100000,0.100000,"POINT (-112.437282 33.208956)"
2771,,-112.364734,33.238530,,,2771,0.100000,0.100000,"POINT (-112.364734 33.238530)"
239,,-112.393250,33.275874,,,239,0.100000,0.100000,"POINT (-112.393250 33.275874)"
1948,,-112.416263,33.243816,,,1948,0.100000,0.100000,"POINT (-112.416263 33.243816)"
2843,,-112.433701,33.266547,,,2843,0.100000,0.100000,"POINT (-112.433701 33.266547)"
3203,,-112.376278,33.205508,,,3203,0.100000,0.100000,"POINT (-112.376278 33.205508)"
2832,,-112.238234,33.113969,,,2832,0.100000,0.100000,"POINT (-112.238234 33.113969)"
1969,,-112.285993,33.129219,,,1969,0.100000,0.100000,"POINT (-112.285993 33.129219)"
2810,,-112.434737,33.428336,,,2810,0.100000,0.100000,"POINT (-112.434737 33.428336)"
226,,-112.417426,33.428212,,,226,0.100000,0.100000,"POINT (-112.417426 33.428212)"
267,,-112.331805,33.471466,,,267,0.100000,0.100000,"POINT (-112.331805 33.471466)"
283,,-112.332080,33.383962,,,283,0.100000,0.100000,"POINT (-112.332080 33.383962)"
284,,-112.297877,33.425173,,,284,0.100000,0.100000,"POINT (-112.297877 33.425173)"
413,,-112.332075,33.543790,,,413,0.100000,0.100000,"POINT (-112.332075 33.543790)"
414,,-112.331733,33.529324,,,414,0.100000,0.100000,"POINT (-112.331733 33.529324)"
415,,-112.336894,33.515159,,,415,0.100000,0.100000,"POINT (-112.336894 33.515159)"
873,,-112.280293,33.428286,,,873,0.100000,0.100000,"POINT (-112.280293 33.428286)"
874,,-112.263973,33.428418,,,874,0.100000,0.100000,"POINT (-112.263973 33.428418)"
876,,-112.229100,33.429997,,,876,0.100000,0.100000,"POINT (-112.229100 33.429997)"
879,,-112.211734,33.429925,,,879,0.100000,0.100000,"POINT (-112.211734 33.429925)"
1856,,-112.246984,33.429231,,,1856,0.100000,0.100000,"POINT (-112.246984 33.429231)"
2732,,-112.314992,33.427819,,,2732,0.100000,0.100000,"POINT (-112.314992 33.427819)"
229,,-112.375645,33.423267,,,229,0.100000,0.100000,"POINT (-112.375645 33.423267)"
235,,-112.388442,33.425115,,,235,0.100000,0.100000,"POINT (-112.388442 33.425115)"
282,,-112.336466,33.412517,,,282,0.100000,0.100000,"POINT (-112.336466 33.412517)"
3395,,-112.343334,33.426319,,,3395,0.100000,0.100000,"POINT (-112.343334 33.426319)"
3138,,-112.332325,33.402263,,,3138,0.100000,0.100000,"POINT (-112.332325 33.402263)"
3434,,-112.328154,33.511313,,,3434,0.100000,0.100000,"POINT (-112.328154 33.511313)"
3396,,-112.328373,33.427746,,,3396,0.100000,0.100000,"POINT (-112.328373 33.427746)"
189,,-112.439055,33.358523,,,189,0.100000,0.100000,"POINT (-112.439055 33.358523)"
286,,-112.331430,33.330585,,,286,0.100000,0.100000,"POINT (-112.331430 33.330585)"
1919,,-112.383094,33.312499,,,1919,0.100000,0.100000,"POINT (-112.383094 33.312499)"
2398,,-112.404624,33.417687,,,2398,0.100000,0.100000,"POINT (-112.404624 33.417687)"
3096,,-112.408604,33.395495,,,3096,0.100000,0.100000,"POINT (-112.408604 33.395495)"
1899,,-112.414064,33.345020,,,1899,0.100000,0.100000,"POINT (-112.414064 33.345020)"
1917,,-112.443167,33.331670,,,1917,0.100000,0.100000,"POINT (-112.443167 33.331670)"
3397,,-112.431933,33.325504,,,3397,0.100000,0.100000,"POINT (-112.431933 33.325504)"
3249,,-112.449711,33.309272,,,3249,0.100000,0.100000,"POINT (-112.449711 33.309272)"
2756,,-112.435538,33.296405,,,2756,0.100000,0.100000,"POINT (-112.435538 33.296405)"
2043,,-112.439605,33.347923,,,2043,0.100000,0.100000,"POINT (-112.439605 33.347923)"
1918,,-112.416292,33.317209,,,1918,0.100000,0.100000,"POINT (-112.416292 33.317209)"
237,,-112.435674,33.373042,,,237,0.100000,0.100000,"POINT (-112.435674 33.373042)"
2394,,-112.437161,33.390622,,,2394,0.100000,0.100000,"POINT (-112.437161 33.390622)"
3136,,-112.428730,33.407316,,,3136,0.100000,0.100000,"POINT (-112.428730 33.407316)"
3263,,-112.439832,33.413865,,,3263,0.100000,0.100000,"POINT (-112.439832 33.413865)"
3403,,-112.430993,33.417485,,,3403,0.100000,0.100000,"POINT (-112.430993 33.417485)"
2811,,-112.408952,33.379722,,,2811,0.100000,0.100000,"POINT (-112.408952 33.379722)"
3204,,-112.411702,33.368170,,,3204,0.100000,0.100000,"POINT (-112.411702 33.368170)"
2730,,-112.419427,33.415673,,,2730,0.100000,0.100000,"POINT (-112.419427 33.415673)"
1873,,-112.404567,33.403363,,,1873,0.100000,0.100000,"POINT (-112.404567 33.403363)"
236,,-112.365584,33.413381,,,236,0.100000,0.100000,"POINT (-112.365584 33.413381)"
3242,,-112.383514,33.396235,,,3242,0.100000,0.100000,"POINT (-112.383514 33.396235)"
2890,,-112.366575,33.397846,,,2890,0.100000,0.100000,"POINT (-112.366575 33.397846)"
3075,,-112.357260,33.370251,,,3075,0.100000,0.100000,"POINT (-112.357260 33.370251)"
3074,,-112.350519,33.368926,,,3074,0.100000,0.100000,"POINT (-112.350519 33.368926)"
1725,,-112.351762,33.380242,,,1725,0.100000,0.100000,"POINT (-112.351762 33.380242)"
3437,,-112.345191,33.369305,,,3437,0.100000,0.100000,"POINT (-112.345191 33.369305)"
3178,,-112.352748,33.415483,,,3178,0.100000,0.100000,"POINT (-112.352748 33.415483)"
2395,,-112.353614,33.393697,,,2395,0.100000,0.100000,"POINT (-112.353614 33.393697)"
3137,,-112.347710,33.402856,,,3137,0.100000,0.100000,"POINT (-112.347710 33.402856)"
204,,-112.434646,33.486382,,,204,0.100000,0.100000,"POINT (-112.434646 33.486382)"
206,,-112.395376,33.497851,,,206,0.100000,0.100000,"POINT (-112.395376 33.497851)"
210,,-112.407460,33.486402,,,210,0.100000,0.100000,"POINT (-112.407460 33.486402)"
211,,-112.400333,33.471841,,,211,0.100000,0.100000,"POINT (-112.400333 33.471841)"
213,,-112.383147,33.486149,,,213,0.100000,0.100000,"POINT (-112.383147 33.486149)"
224,,-112.400429,33.457343,,,224,0.100000,0.100000,"POINT (-112.400429 33.457343)"
2804,,-112.400348,33.442755,,,2804,0.100000,0.100000,"POINT (-112.400348 33.442755)"
264,,-112.348779,33.485933,,,264,0.100000,0.100000,"POINT (-112.348779 33.485933)"
266,,-112.331874,33.485991,,,266,0.100000,0.100000,"POINT (-112.331874 33.485991)"
406,,-112.401671,33.544427,,,406,0.100000,0.100000,"POINT (-112.401671 33.544427)"
408,,-112.376902,33.518763,,,408,0.100000,0.100000,"POINT (-112.376902 33.518763)"
215,,-112.369085,33.489864,,,215,0.100000,0.100000,"POINT (-112.369085 33.489864)"
2827,,-112.400171,33.428159,,,2827,0.100000,0.100000,"POINT (-112.400171 33.428159)"
219,,-112.434696,33.457326,,,219,0.100000,0.100000,"POINT (-112.434696 33.457326)"
223,,-112.417456,33.457276,,,223,0.100000,0.100000,"POINT (-112.417456 33.457276)"
220,,-112.435503,33.442802,,,220,0.100000,0.100000,"POINT (-112.435503 33.442802)"
163,,-112.452543,33.442706,,,163,0.100000,0.100000,"POINT (-112.452543 33.442706)"
205,,-112.434824,33.471721,,,205,0.100000,0.100000,"POINT (-112.434824 33.471721)"
202,,-112.452364,33.471407,,,202,0.100000,0.100000,"POINT (-112.452364 33.471407)"
225,,-112.418105,33.442667,,,225,0.100000,0.100000,"POINT (-112.418105 33.442667)"
208,,-112.412371,33.471802,,,208,0.100000,0.100000,"POINT (-112.412371 33.471802)"
203,,-112.434427,33.500888,,,203,0.100000,0.100000,"POINT (-112.434427 33.500888)"
397,,-112.434977,33.544738,,,397,0.100000,0.100000,"POINT (-112.434977 33.544738)"
398,,-112.435067,33.530100,,,398,0.100000,0.100000,"POINT (-112.435067 33.530100)"
399,,-112.434802,33.515384,,,399,0.100000,0.100000,"POINT (-112.434802 33.515384)"
403,,-112.413489,33.515361,,,403,0.100000,0.100000,"POINT (-112.413489 33.515361)"
209,,-112.413039,33.500868,,,209,0.100000,0.100000,"POINT (-112.413039 33.500868)"
3394,,-112.400989,33.504455,,,3394,0.100000,0.100000,"POINT (-112.400989 33.504455)"
401,,-112.413684,33.544382,,,401,0.100000,0.100000,"POINT (-112.413684 33.544382)"
402,,-112.413641,33.529866,,,402,0.100000,0.100000,"POINT (-112.413641 33.529866)"
3406,,-112.422817,33.538823,,,3406,0.100000,0.100000,"POINT (-112.422817 33.538823)"
407,,-112.402150,33.532514,,,407,0.100000,0.100000,"POINT (-112.402150 33.532514)"
216,,-112.365605,33.470267,,,216,0.100000,0.100000,"POINT (-112.365605 33.470267)"
227,,-112.383654,33.457196,,,227,0.100000,0.100000,"POINT (-112.383654 33.457196)"
231,,-112.366270,33.442570,,,231,0.100000,0.100000,"POINT (-112.366270 33.442570)"
296,,-112.365074,33.461617,,,296,0.100000,0.100000,"POINT (-112.365074 33.461617)"
3262,,-112.363759,33.479607,,,3262,0.100000,0.100000,"POINT (-112.363759 33.479607)"
228,,-112.383281,33.442675,,,228,0.100000,0.100000,"POINT (-112.383281 33.442675)"
230,,-112.366595,33.452837,,,230,0.100000,0.100000,"POINT (-112.366595 33.452837)"
214,,-112.383768,33.469391,,,214,0.100000,0.100000,"POINT (-112.383768 33.469391)"
207,,-112.382730,33.477311,,,207,0.100000,0.100000,"POINT (-112.382730 33.477311)"
3399,,-112.369667,33.483209,,,3399,0.100000,0.100000,"POINT (-112.369667 33.483209)"
3398,,-112.372005,33.476047,,,3398,0.100000,0.100000,"POINT (-112.372005 33.476047)"
233,,-112.348947,33.453845,,,233,0.100000,0.100000,"POINT (-112.348947 33.453845)"
234,,-112.355127,33.443665,,,234,0.100000,0.100000,"POINT (-112.355127 33.443665)"
265,,-112.344616,33.442542,,,265,0.100000,0.100000,"POINT (-112.344616 33.442542)"
281,,-112.347894,33.433275,,,281,0.100000,0.100000,"POINT (-112.347894 33.433275)"
232,,-112.358699,33.429560,,,232,0.100000,0.100000,"POINT (-112.358699 33.429560)"
268,,-112.337216,33.453729,,,268,0.100000,0.100000,"POINT (-112.337216 33.453729)"
269,,-112.336073,33.441896,,,269,0.100000,0.100000,"POINT (-112.336073 33.441896)"
217,,-112.348731,33.471663,,,217,0.100000,0.100000,"POINT (-112.348731 33.471663)"
2776,,-112.348526,33.461385,,,2776,0.100000,0.100000,"POINT (-112.348526 33.461385)"
3435,,-112.359864,33.483167,,,3435,0.100000,0.100000,"POINT (-112.359864 33.483167)"
2865,,-112.336577,33.461249,,,2865,0.100000,0.100000,"POINT (-112.336577 33.461249)"
418,,-112.377083,33.535397,,,418,0.100000,0.100000,"POINT (-112.377083 33.535397)"
1776,,-112.362509,33.524422,,,1776,0.100000,0.100000,"POINT (-112.362509 33.524422)"
2808,,-112.363099,33.513133,,,2808,0.100000,0.100000,"POINT (-112.363099 33.513133)"
261,,-112.367807,33.500882,,,261,0.100000,0.100000,"POINT (-112.367807 33.500882)"
212,,-112.383052,33.500900,,,212,0.100000,0.100000,"POINT (-112.383052 33.500900)"
2882,,-112.377396,33.511954,,,2882,0.100000,0.100000,"POINT (-112.377396 33.511954)"
262,,-112.351028,33.497017,,,262,0.100000,0.100000,"POINT (-112.351028 33.497017)"
263,,-112.331933,33.500400,,,263,0.100000,0.100000,"POINT (-112.331933 33.500400)"
3264,,-112.348650,33.515511,,,3264,0.100000,0.100000,"POINT (-112.348650 33.515511)"
419,,-112.349712,33.540005,,,419,0.100000,0.100000,"POINT (-112.349712 33.540005)"
2884,,-112.350179,33.529670,,,2884,0.100000,0.100000,"POINT (-112.350179 33.529670)"
3266,,-112.350315,33.547295,,,3266,0.100000,0.100000,"POINT (-112.350315 33.547295)"
875,,-112.264015,33.413461,,,875,0.100000,0.100000,"POINT (-112.264015 33.413461)"
1882,,-112.263403,33.398033,,,1882,0.100000,0.100000,"POINT (-112.263403 33.398033)"
2820,,-112.263204,33.294176,,,2820,0.100000,0.100000,"POINT (-112.263204 33.294176)"
3380,,-112.209988,33.354806,,,3380,0.100000,0.100000,"POINT (-112.209988 33.354806)"
3382,,-112.245581,33.347869,,,3382,0.100000,0.100000,"POINT (-112.245581 33.347869)"
2396,,-112.297608,33.413835,,,2396,0.100000,0.100000,"POINT (-112.297608 33.413835)"
285,,-112.297168,33.394881,,,285,0.100000,0.100000,"POINT (-112.297168 33.394881)"
2738,,-112.314010,33.385566,,,2738,0.100000,0.100000,"POINT (-112.314010 33.385566)"
3140,,-112.298025,33.402309,,,3140,0.100000,0.100000,"POINT (-112.298025 33.402309)"
2830,,-112.315296,33.369411,,,2830,0.100000,0.100000,"POINT (-112.315296 33.369411)"
2397,,-112.314428,33.409624,,,2397,0.100000,0.100000,"POINT (-112.314428 33.409624)"
3139,,-112.314175,33.402129,,,3139,0.100000,0.100000,"POINT (-112.314175 33.402129)"
1867,,-112.280963,33.413709,,,1867,0.100000,0.100000,"POINT (-112.280963 33.413709)"
2739,,-112.279753,33.395468,,,2739,0.100000,0.100000,"POINT (-112.279753 33.395468)"
3119,,-112.280877,33.402941,,,3119,0.100000,0.100000,"POINT (-112.280877 33.402941)"
1008,,-112.202750,33.340673,,,1008,0.100000,0.100000,"POINT (-112.202750 33.340673)"
956,,-112.211412,33.384143,,,956,0.100000,0.100000,"POINT (-112.211412 33.384143)"
490,,-112.229753,33.416907,,,490,0.100000,0.100000,"POINT (-112.229753 33.416907)"
3381,,-112.226663,33.369270,,,3381,0.100000,0.100000,"POINT (-112.226663 33.369270)"
3161,,-112.235760,33.382849,,,3161,0.100000,0.100000,"POINT (-112.235760 33.382849)"
1862,,-112.246741,33.413511,,,1862,0.100000,0.100000,"POINT (-112.246741 33.413511)"
1875,,-112.245553,33.395471,,,1875,0.100000,0.100000,"POINT (-112.245553 33.395471)"
957,,-112.207426,33.371744,,,957,0.100000,0.100000,"POINT (-112.207426 33.371744)"
1724,,-112.225237,33.386619,,,1724,0.100000,0.100000,"POINT (-112.225237 33.386619)"
877,,-112.221460,33.404583,,,877,0.100000,0.100000,"POINT (-112.221460 33.404583)"
2844,,-112.217570,33.397256,,,2844,0.100000,0.100000,"POINT (-112.217570 33.397256)"
2735,,-112.212747,33.415526,,,2735,0.100000,0.100000,"POINT (-112.212747 33.415526)"
278,,-112.280620,33.486306,,,278,0.100000,0.100000,"POINT (-112.280620 33.486306)"
288,,-112.262036,33.454267,,,288,0.100000,0.100000,"POINT (-112.262036 33.454267)"
289,,-112.263090,33.442973,,,289,0.100000,0.100000,"POINT (-112.263090 33.442973)"
3030,,-112.259460,33.545233,,,3030,0.100000,0.100000,"POINT (-112.259460 33.545233)"
425,,-112.259413,33.527452,,,425,0.100000,0.100000,"POINT (-112.259413 33.527452)"
718,,-112.259982,33.486779,,,718,0.100000,0.100000,"POINT (-112.259982 33.486779)"
719,,-112.258177,33.472176,,,719,0.100000,0.100000,"POINT (-112.258177 33.472176)"
721,,-112.249572,33.487717,,,721,0.100000,0.100000,"POINT (-112.249572 33.487717)"
724,,-112.232066,33.486053,,,724,0.100000,0.100000,"POINT (-112.232066 33.486053)"
728,,-112.215114,33.487347,,,728,0.100000,0.100000,"POINT (-112.215114 33.487347)"
3031,,-112.259413,33.533855,,,3031,0.100000,0.100000,"POINT (-112.259413 33.533855)"
3086,,-112.263860,33.458656,,,3086,0.100000,0.100000,"POINT (-112.263860 33.458656)"
3038,,-112.265403,33.472176,,,3038,0.100000,0.100000,"POINT (-112.265403 33.472176)"
274,,-112.297944,33.488940,,,274,0.100000,0.100000,"POINT (-112.297944 33.488940)"
2782,,-112.268207,33.490083,,,2782,0.100000,0.100000,"POINT (-112.268207 33.490083)"
3035,,-112.265511,33.504873,,,3035,0.100000,0.100000,"POINT (-112.265511 33.504873)"
272,,-112.315317,33.453757,,,272,0.100000,0.100000,"POINT (-112.315317 33.453757)"
275,,-112.297963,33.471176,,,275,0.100000,0.100000,"POINT (-112.297963 33.471176)"
276,,-112.298257,33.453465,,,276,0.100000,0.100000,"POINT (-112.298257 33.453465)"
277,,-112.297399,33.442595,,,277,0.100000,0.100000,"POINT (-112.297399 33.442595)"
280,,-112.280786,33.453776,,,280,0.100000,0.100000,"POINT (-112.280786 33.453776)"
3309,,-112.300616,33.482095,,,3309,0.100000,0.100000,"POINT (-112.300616 33.482095)"
3405,,-112.297877,33.431293,,,3405,0.100000,0.100000,"POINT (-112.297877 33.431293)"
273,,-112.314312,33.442503,,,273,0.100000,0.100000,"POINT (-112.314312 33.442503)"
271,,-112.314476,33.471319,,,271,0.100000,0.100000,"POINT (-112.314476 33.471319)"
3310,,-112.313482,33.483111,,,3310,0.100000,0.100000,"POINT (-112.313482 33.483111)"
287,,-112.280337,33.442783,,,287,0.100000,0.100000,"POINT (-112.280337 33.442783)"
279,,-112.280700,33.471547,,,279,0.100000,0.100000,"POINT (-112.280700 33.471547)"
2781,,-112.270332,33.471951,,,2781,0.100000,0.100000,"POINT (-112.270332 33.471951)"
420,,-112.297773,33.543656,,,420,0.100000,0.100000,"POINT (-112.297773 33.543656)"
421,,-112.299158,33.525658,,,421,0.100000,0.100000,"POINT (-112.299158 33.525658)"
715,,-112.283977,33.515326,,,715,0.100000,0.100000,"POINT (-112.283977 33.515326)"
3034,,-112.266347,33.515371,,,3034,0.100000,0.100000,"POINT (-112.266347 33.515371)"
2806,,-112.295566,33.513647,,,2806,0.100000,0.100000,"POINT (-112.295566 33.513647)"
714,,-112.298048,33.500971,,,714,0.100000,0.100000,"POINT (-112.298048 33.500971)"
2807,,-112.315914,33.501537,,,2807,0.100000,0.100000,"POINT (-112.315914 33.501537)"
713,,-112.317050,33.516219,,,713,0.100000,0.100000,"POINT (-112.317050 33.516219)"
270,,-112.311591,33.489557,,,270,0.100000,0.100000,"POINT (-112.311591 33.489557)"
417,,-112.317064,33.529232,,,417,0.100000,0.100000,"POINT (-112.317064 33.529232)"
416,,-112.320331,33.543702,,,416,0.100000,0.100000,"POINT (-112.320331 33.543702)"
716,,-112.280655,33.500916,,,716,0.100000,0.100000,"POINT (-112.280655 33.500916)"
2779,,-112.269996,33.501161,,,2779,0.100000,0.100000,"POINT (-112.269996 33.501161)"
2780,,-112.270651,33.514359,,,2780,0.100000,0.100000,"POINT (-112.270651 33.514359)"
3033,,-112.275845,33.515254,,,3033,0.100000,0.100000,"POINT (-112.275845 33.515254)"
422,,-112.283174,33.543469,,,422,0.100000,0.100000,"POINT (-112.283174 33.543469)"
3032,,-112.276137,33.543265,,,3032,0.100000,0.100000,"POINT (-112.276137 33.543265)"
423,,-112.280946,33.529643,,,423,0.100000,0.100000,"POINT (-112.280946 33.529643)"
424,,-112.267398,33.544057,,,424,0.100000,0.100000,"POINT (-112.267398 33.544057)"
292,,-112.228952,33.444369,,,292,0.100000,0.100000,"POINT (-112.228952 33.444369)"
725,,-112.227628,33.475693,,,725,0.100000,0.100000,"POINT (-112.227628 33.475693)"
726,,-112.232684,33.455861,,,726,0.100000,0.100000,"POINT (-112.232684 33.455861)"
110,,-112.229355,33.468367,,,110,0.100000,0.100000,"POINT (-112.229355 33.468367)"
2014,,-112.225248,33.457242,,,2014,0.100000,0.100000,"POINT (-112.225248 33.457242)"
291,,-112.246641,33.443864,,,291,0.100000,0.100000,"POINT (-112.246641 33.443864)"
290,,-112.244535,33.456081,,,290,0.100000,0.100000,"POINT (-112.244535 33.456081)"
722,,-112.245630,33.475039,,,722,0.100000,0.100000,"POINT (-112.245630 33.475039)"
3087,,-112.246471,33.460407,,,3087,0.100000,0.100000,"POINT (-112.246471 33.460407)"
3040,,-112.246191,33.468074,,,3040,0.100000,0.100000,"POINT (-112.246191 33.468074)"
3041,,-112.245139,33.463860,,,3041,0.100000,0.100000,"POINT (-112.245139 33.463860)"
3039,,-112.259861,33.463572,,,3039,0.100000,0.100000,"POINT (-112.259861 33.463572)"
3277,,-112.242187,33.487258,,,3277,0.100000,0.100000,"POINT (-112.242187 33.487258)"
730,,-112.216591,33.455076,,,730,0.100000,0.100000,"POINT (-112.216591 33.455076)"
878,,-112.211600,33.444401,,,878,0.100000,0.100000,"POINT (-112.211600 33.444401)"
3422,,-112.207855,33.455081,,,3422,0.100000,0.100000,"POINT (-112.207855 33.455081)"
