name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_FFTT1,VDF_cap1
West Deer Valley Road,994,332823354,2774,2775,1,203.7905757,3,72.0,,secondary,4,"LINESTRING (-112.0814911 33.6836824, -112.0814514 33.6836818, -112.0804314 33.6836823, -112.0800295 33.6836822, -112.0797972 33.6836823, -112.079362 33.6836826, -112.0792938 33.6836826, -112.0792886 33.6836826)",auto,0,0,,
West Deer Valley Road,995,332823354,2775,1262,1,137.8369648,3,72.0,,secondary,4,"LINESTRING (-112.0792886 33.6836826, -112.0792049 33.6836826, -112.0777989 33.6836833)",auto,0,0,,
West Deer Valley Road,996,332823354,1262,1259,1,157.0825015,3,72.0,,secondary,4,"LINESTRING (-112.0777989 33.6836833, -112.0767863 33.6836837, -112.0761012 33.683684)",auto,0,0,,
West Deer Valley Road,997,332823354,1259,2809,1,127.9090243,3,72.0,,secondary,4,"LINESTRING (-112.0761012 33.683684, -112.0752709 33.6836852, -112.0752226 33.6836853, -112.0747188 33.683686)",auto,0,0,,
,998,332826136,1885,1264,1,21.08725472,1,,,secondary,4,"LINESTRING (-112.0981553 33.6838153, -112.0982061 33.6837777, -112.0982375 33.6837525, -112.0982698 33.6837371, -112.098296 33.6837153, -112.0983161 33.6836846)",auto,0,1,,
East Deer Valley Road,999,332829336,233,241,1,970.2774877,3,72.0,,secondary,4,"LINESTRING (-112.0485109 33.6879074, -112.0486546 33.6878813, -112.0488548 33.6878325, -112.049128 33.6877598, -112.0495935 33.6875943, -112.0500405 33.6873794, -112.0504849 33.6871194, -112.0508731 33.6868444, -112.0512807 33.6865585, -112.0520923 33.6859907, -112.0529933 33.6853583, -112.0534007 33.685072, -112.0535977 33.6849422, -112.0538244 33.6848108, -112.0540195 33.6847087, -112.0541901 33.6846268, -112.054509 33.684499, -112.0548765 33.6843801, -112.0551168 33.6843148, -112.0553927 33.6842579, -112.0558221 33.6842071, -112.0562864 33.6841748, -112.0568086 33.6841559, -112.0576088 33.6841356)",auto,0,0,,
East Deer Valley Road,1000,332829339,1886,3204,1,164.3846776,3,64.0,,secondary,4,"LINESTRING (-112.0470447 33.6879201, -112.046552 33.6878984, -112.0465327 33.6878975, -112.0462781 33.6878862, -112.0461211 33.6878793, -112.0452705 33.6878416)",auto,1,0,,
East Deer Valley Road,1001,332829339,3204,1886,1,164.3846776,3,64.0,,secondary,4,"LINESTRING (-112.0452705 33.6878416, -112.0461211 33.6878793, -112.0462781 33.6878862, -112.0465327 33.6878975, -112.046552 33.6878984, -112.0470447 33.6879201)",auto,1,0,,
East Deer Valley Road,1002,332829339,3204,3206,1,195.6811891,3,64.0,,secondary,4,"LINESTRING (-112.0452705 33.6878416, -112.0443407 33.6878079, -112.0443006 33.6878059, -112.0438959 33.6877854, -112.0431586 33.6877481)",auto,1,0,,
East Deer Valley Road,1003,332829339,3206,3204,1,195.6811891,3,64.0,,secondary,4,"LINESTRING (-112.0431586 33.6877481, -112.0438959 33.6877854, -112.0443006 33.6878059, -112.0443407 33.6878079, -112.0452705 33.6878416)",auto,1,0,,
East Deer Valley Road,1004,332829339,3206,232,1,296.8033361,3,64.0,,secondary,4,"LINESTRING (-112.0431586 33.6877481, -112.0423749 33.6877134, -112.042171 33.6877044, -112.0418472 33.6876896, -112.0417023 33.6876829, -112.0413485 33.6876666, -112.0412228 33.6876608, -112.0408768 33.6876449, -112.0406302 33.6876336, -112.0404679 33.6876261, -112.0401397 33.6876151, -112.0399979 33.6876103, -112.0399551 33.6876089)",auto,1,0,,
East Deer Valley Road,1005,332829339,232,3206,1,296.8033361,3,64.0,,secondary,4,"LINESTRING (-112.0399551 33.6876089, -112.0399979 33.6876103, -112.0401397 33.6876151, -112.0404679 33.6876261, -112.0406302 33.6876336, -112.0408768 33.6876449, -112.0412228 33.6876608, -112.0413485 33.6876666, -112.0417023 33.6876829, -112.0418472 33.6876896, -112.042171 33.6877044, -112.0423749 33.6877134, -112.0431586 33.6877481)",auto,1,0,,
East Deer Valley Road,1006,332829339,232,1285,1,190.0562521,3,64.0,,secondary,4,"LINESTRING (-112.0399551 33.6876089, -112.0395058 33.6876036, -112.0391874 33.6876023, -112.0390553 33.6876018, -112.037901 33.6875971)",auto,1,0,,
East Deer Valley Road,1007,332829339,1285,232,1,190.0562521,3,64.0,,secondary,4,"LINESTRING (-112.037901 33.6875971, -112.0390553 33.6876018, -112.0391874 33.6876023, -112.0395058 33.6876036, -112.0399551 33.6876089)",auto,1,0,,
East Deer Valley Road,1009,332832629,90120,1896,1,55.4493667,3,72.0,,secondary,4,"LINESTRING (-112.0312928 33.6876438, -112.0314374 33.6876447, -112.0318921 33.6876462)",auto,0,0,,
East Deer Valley Road,1010,332833808,3437,890,1,99.63270476,3,64.0,,secondary,4,"LINESTRING (-112.0361517 33.6875898, -112.037058 33.6875976, -112.0372285 33.687598)",auto,1,0,,
East Deer Valley Road,1011,332833808,890,3437,1,99.63270476,3,64.0,,secondary,4,"LINESTRING (-112.0372285 33.687598, -112.037058 33.6875976, -112.0361517 33.6875898)",auto,1,0,,
East Deer Valley Road,1013,332833815,90120,1893,1,18.11519715,2,72.0,,secondary,4,"LINESTRING (-112.0311516 33.6874871, -112.0309559 33.6874821)",auto,0,0,,
North Cave Creek Road,1014,334216029,1897,1896,1,126.3409727,1,72.0,,primary,3,"LINESTRING (-112.031308 33.6884963, -112.0313672 33.6883753, -112.0313825 33.6882664, -112.0313854 33.6879802, -112.031389 33.6879355, -112.0314006 33.6879034, -112.0314396 33.6878352, -112.031466 33.6877975, -112.031512 33.6877371, -112.031563 33.6876947, -112.0316051 33.6876772, -112.0316493 33.6876654, -112.03172 33.6876584, -112.0318921 33.6876462)",auto,1,0,,
North Cave Creek Road,1015,334216029,1896,1897,1,126.3409727,1,72.0,,primary,3,"LINESTRING (-112.0318921 33.6876462, -112.03172 33.6876584, -112.0316493 33.6876654, -112.0316051 33.6876772, -112.031563 33.6876947, -112.031512 33.6877371, -112.031466 33.6877975, -112.0314396 33.6878352, -112.0314006 33.6879034, -112.031389 33.6879355, -112.0313854 33.6879802, -112.0313825 33.6882664, -112.0313672 33.6883753, -112.031308 33.6884963)",auto,1,0,,
East Deer Valley Road,1016,334217071,1893,3137,1,755.0985554,3,72.0,,secondary,4,"LINESTRING (-112.0309559 33.6874821, -112.0291391 33.6874907, -112.0279677 33.6874995, -112.0276359 33.6875014, -112.0273837 33.6874902, -112.0270914 33.6874679, -112.02663 33.6874143, -112.0264748 33.6873912, -112.0260426 33.6873161, -112.0255925 33.6872144, -112.0253319 33.6871554, -112.0248866 33.6870349, -112.0245701 33.6869256, -112.0242026 33.6867872, -112.0237896 33.686622, -112.0235822 33.6865267, -112.0233712 33.6864212, -112.0230911 33.686264)",auto,0,0,,
West Deer Valley Road,1017,334219899,2767,1251,1,99.84801073,2,72.0,,secondary,4,"LINESTRING (-112.133373 33.6838298, -112.1331022 33.683827, -112.1322939 33.68383)",auto,1,0,,
West Deer Valley Road,1018,334219899,1251,2767,1,99.84801073,2,72.0,,secondary,4,"LINESTRING (-112.1322939 33.68383, -112.1331022 33.683827, -112.133373 33.6838298)",auto,1,0,,
West Deer Valley Road,1019,334219899,1251,1249,1,172.423524,2,72.0,,secondary,4,"LINESTRING (-112.1322939 33.68383, -112.1304304 33.6838266)",auto,1,0,,
West Deer Valley Road,1020,334219899,1249,1251,1,172.423524,2,72.0,,secondary,4,"LINESTRING (-112.1304304 33.6838266, -112.1322939 33.68383)",auto,1,0,,
West Deer Valley Road,1021,334219899,1249,1250,1,106.7388158,2,72.0,,secondary,4,"LINESTRING (-112.1304304 33.6838266, -112.1303396 33.6838264, -112.1292768 33.6838245)",auto,1,0,,
West Deer Valley Road,1022,334219899,1250,1249,1,106.7388158,2,72.0,,secondary,4,"LINESTRING (-112.1292768 33.6838245, -112.1303396 33.6838264, -112.1304304 33.6838266)",auto,1,0,,
West Deer Valley Road,1023,334219899,1250,939,1,189.8092949,2,72.0,,secondary,4,"LINESTRING (-112.1292768 33.6838245, -112.1272254 33.6838208)",auto,1,0,,
West Deer Valley Road,1024,334219899,939,1250,1,189.8092949,2,72.0,,secondary,4,"LINESTRING (-112.1272254 33.6838208, -112.1292768 33.6838245)",auto,1,0,,
West Deer Valley Road,1025,334220318,1900,1901,1,54.86847908,1,,,secondary,4,"LINESTRING (-112.1342923 33.6838327, -112.1344031 33.6839496, -112.1345318 33.6839892, -112.134666 33.6840395, -112.1347745 33.6840986)",auto,0,0,,
North 35th Avenue,1026,334220319,1902,1900,1,56.17064351,1,,,secondary,4,"LINESTRING (-112.134771 33.6835295, -112.1346185 33.6836063, -112.1345404 33.6836362, -112.1344847 33.683674, -112.1344217 33.6837293, -112.1342923 33.6838327)",auto,0,0,,
,1027,336424658,658,659,1,190.4520789,3,72.0,,motorway,1,"LINESTRING (-112.1141341 33.6640042, -112.1141245 33.6636406, -112.114126 33.6629652, -112.1141429 33.6625544, -112.1140552 33.6623021)",auto,0,1,,
,1028,337464632,1903,1904,1,139.8262027,1,,,primary,3,"LINESTRING (-112.1050364 33.6399809, -112.1047702 33.6399634, -112.1046231 33.6399459, -112.1045601 33.6399323, -112.1044853 33.6398993, -112.1043943 33.6398468, -112.1043406 33.6398079, -112.1042728 33.6397457, -112.1042098 33.6396757, -112.1041701 33.6396194, -112.1041211 33.639528, -112.104086 33.6394094, -112.1040447 33.6392364)",auto,0,1,,
,1029,337464633,1904,1905,1,134.5143059,1,,,primary,3,"LINESTRING (-112.1040447 33.6392364, -112.1040043 33.6393977, -112.1039646 33.6395299, -112.1038946 33.639666, -112.1038152 33.639769, -112.1037335 33.6398449, -112.1036144 33.639911, -112.1034789 33.6399634, -112.1033505 33.6399848, -112.1031334 33.6400179)",auto,0,1,,
,1030,337464925,1907,1906,1,78.65183929,1,,,primary,3,"LINESTRING (-112.1110748 33.6400408, -112.1112335 33.6400023, -112.1113012 33.6399887, -112.1113759 33.639979, -112.11146 33.639977, -112.1116748 33.639977, -112.1117612 33.6399654, -112.1118079 33.6399498, -112.1118359 33.6399226, -112.1118384 33.6398733)",auto,0,1,,
,1031,337464926,988,1908,1,65.88758941,1,,,primary,3,"LINESTRING (-112.1137109 33.6398468, -112.113426 33.6399051, -112.1133046 33.6399246, -112.1131902 33.6399304, -112.1130102 33.6399354)",auto,0,1,,
,1032,337658372,90096,532,1,94.56504637,3,,,motorway,1,"LINESTRING (-112.1139963 33.6400109, -112.1139952 33.6401268, -112.1139971 33.6402953, -112.1140023 33.6404858, -112.1140259 33.6406295, -112.1140569 33.6407305, -112.1140903 33.6408536)",auto,0,1,,
North Black Canyon Highway,1033,337658406,90095,1647,1,50.09389423,2,,,secondary,4,"LINESTRING (-112.1173356 33.6397812, -112.1173194 33.6397057, -112.1172945 33.6396056, -112.1172503 33.6394608, -112.1172348 33.6393393)",auto,0,0,,
West Bell Road,1034,337659991,3490,90096,1,92.69350349,5,,,primary,3,"LINESTRING (-112.1149997 33.6398273, -112.1142183 33.639832, -112.1139985 33.6398367)",auto,0,0,,
North 35th Avenue,1035,347603582,90107,1617,1,67.63254303,2,,,secondary,4,"LINESTRING (-112.1345634 33.6697541, -112.134572 33.6699011, -112.1345906 33.6703619)",auto,0,0,,
North 35th Avenue,1036,347604631,90074,1611,1,69.79621111,2,64.0,,secondary,4,"LINESTRING (-112.1347277 33.6686005, -112.1347222 33.6684597, -112.134718 33.6683384, -112.1347047 33.6679731)",auto,0,0,,
North 23rd Avenue,1037,347618480,1916,90038,1,107.7826493,2,,,secondary,4,"LINESTRING (-112.1086307 33.6703564, -112.1086914 33.6702144, -112.1086867 33.6699231, -112.1086777 33.6695019, -112.108677 33.6693959)",auto,0,0,,
North 23rd Avenue,1038,347618480,90038,1736,1,9.396085233,2,,,secondary,4,"LINESTRING (-112.108677 33.6693959, -112.1086765 33.6693114)",auto,0,0,,
North 7th Avenue,1039,347627066,2873,90037,1,58.20415759,4,72.0,,secondary,4,"LINESTRING (-112.0829716 33.6697053, -112.0829753 33.6692886, -112.0829722 33.6691819)",auto,0,0,,
,1040,347631898,1469,1446,1,67.24749014,2,,,motorway,1,"LINESTRING (-111.9254945 33.6588235, -111.92557 33.6588385, -111.9256268 33.6588497, -111.9256491 33.6588502, -111.9257722 33.6588527, -111.925907 33.6588701, -111.9262121 33.6589094)",auto,0,1,,
,1041,350496940,644,645,1,134.4843423,2,72.0,,motorway,1,"LINESTRING (-112.1083328 33.668442, -112.1076703 33.6684404, -112.1068796 33.6684379)",auto,0,1,,
North 59th Avenue,1042,353576688,90122,3181,1,100.7127568,3,64.0,,secondary,4,"LINESTRING (-112.186437 33.661422, -112.1864404 33.6615017, -112.1864663 33.6623274)",auto,0,0,,
North 59th Avenue,1043,353576688,3181,2692,1,268.5053328,3,64.0,,secondary,4,"LINESTRING (-112.1864663 33.6623274, -112.1864873 33.6629941, -112.1865422 33.6647413)",auto,0,0,,
North 59th Avenue,1045,353578286,1557,90105,1,18.68185712,4,64.0,,secondary,4,"LINESTRING (-112.1868071 33.6677741, -112.1868093 33.6676061)",auto,0,0,,
West Beardsley Road,1046,353583738,3346,3561,1,57.43362908,3,,,secondary,4,"LINESTRING (-112.1901084 33.6676215, -112.1895961 33.6675917, -112.1894893 33.6675855)",auto,0,0,,
,1047,363252397,1942,1993,1,451.896158,1,104.0,,motorway,1,"LINESTRING (-112.0032801 33.6713164, -112.0029746 33.6711465, -112.002778 33.6710256, -112.0025811 33.6708936, -112.0023964 33.6707627, -112.0022161 33.6706195, -112.0019794 33.6704187, -112.0017591 33.6701996, -112.0015655 33.6699712, -112.0013341 33.6696761, -112.0012072 33.6694701, -112.0011475 33.66937, -112.001077 33.6692377, -112.0009864 33.6690549, -112.0008824 33.6688163, -112.0008362 33.6686917, -112.0007922 33.6685469, -112.0007255 33.6683126, -112.0006524 33.6680433)",auto,0,1,,
,1048,363252399,1941,3541,1,230.1598337,2,64.0,,motorway,1,"LINESTRING (-112.0006285 33.6712751, -112.0008025 33.6714901, -112.0009059 33.6716015, -112.0010092 33.6717129, -112.0011083 33.6718068, -112.0012346 33.6719266, -112.0013607 33.6720292, -112.0015165 33.6721478, -112.0017079 33.672282, -112.0018792 33.6723802, -112.0020705 33.6724805, -112.0022199 33.6725531, -112.0024449 33.6726455)",auto,0,1,,
,1049,363252400,1997,1999,1,330.7774574,2,56.0,,motorway,1,"LINESTRING (-112.0029791 33.6728271, -112.0032406 33.6728951, -112.0035294 33.6729616, -112.0038181 33.6730282, -112.0040177 33.673102, -112.0041387 33.6731639, -112.0042986 33.673252, -112.0044205 33.673342, -112.0045263 33.6734469, -112.0046159 33.6735534, -112.0046942 33.673667, -112.0047625 33.6737954, -112.0048322 33.673969, -112.0048754 33.674156, -112.0049452 33.6748948)",auto,0,1,,
East Mayo Boulevard,1050,375017672,1958,1959,1,405.3881554,1,,,secondary,4,"LINESTRING (-111.9169989 33.6550838, -111.9212269 33.6550542, -111.9213786 33.6550531)",auto,1,0,,
East Mayo Boulevard,1051,375017672,1959,1958,1,405.3881554,1,,,secondary,4,"LINESTRING (-111.9213786 33.6550531, -111.9212269 33.6550542, -111.9169989 33.6550838)",auto,1,0,,
North 7th Avenue,1052,378427942,3488,1348,1,80.20598178,2,72.0,,secondary,4,"LINESTRING (-112.0828533 33.6662724, -112.0828488 33.6655511)",auto,1,0,,
North 7th Avenue,1053,378427942,1348,3488,1,80.20598178,2,72.0,,secondary,4,"LINESTRING (-112.0828488 33.6655511, -112.0828533 33.6662724)",auto,1,0,,
North 7th Avenue,1054,378427942,1348,1347,1,164.0133193,2,72.0,,secondary,4,"LINESTRING (-112.0828488 33.6655511, -112.0828445 33.6644813, -112.0828457 33.6640761)",auto,1,0,,
North 7th Avenue,1055,378427942,1347,1348,1,164.0133193,2,72.0,,secondary,4,"LINESTRING (-112.0828457 33.6640761, -112.0828445 33.6644813, -112.0828488 33.6655511)",auto,1,0,,
North 7th Avenue,1056,378427942,1347,1346,1,79.437675,2,72.0,,secondary,4,"LINESTRING (-112.0828457 33.6640761, -112.0828463 33.6633617)",auto,1,0,,
North 7th Avenue,1057,378427942,1346,1347,1,79.437675,2,72.0,,secondary,4,"LINESTRING (-112.0828463 33.6633617, -112.0828457 33.6640761)",auto,1,0,,
North 7th Avenue,1058,378427942,1346,1345,1,63.73800702,2,72.0,,secondary,4,"LINESTRING (-112.0828463 33.6633617, -112.0828423 33.6627885)",auto,1,0,,
North 7th Avenue,1059,378427942,1345,1346,1,63.73800702,2,72.0,,secondary,4,"LINESTRING (-112.0828423 33.6627885, -112.0828463 33.6633617)",auto,1,0,,
North 7th Avenue,1060,378427942,1345,1344,1,97.30853982,2,72.0,,secondary,4,"LINESTRING (-112.0828423 33.6627885, -112.0828358 33.6619134)",auto,1,0,,
North 7th Avenue,1061,378427942,1344,1345,1,97.30853982,2,72.0,,secondary,4,"LINESTRING (-112.0828358 33.6619134, -112.0828423 33.6627885)",auto,1,0,,
North 7th Avenue,1062,378427942,1344,1343,1,159.1825171,2,72.0,,secondary,4,"LINESTRING (-112.0828358 33.6619134, -112.0828318 33.6617169, -112.0828351 33.6614493, -112.0828337 33.6612157, -112.0828276 33.6604819)",auto,1,0,,
North 7th Avenue,1063,378427942,1343,1344,1,159.1825171,2,72.0,,secondary,4,"LINESTRING (-112.0828276 33.6604819, -112.0828337 33.6612157, -112.0828351 33.6614493, -112.0828318 33.6617169, -112.0828358 33.6619134)",auto,1,0,,
North 7th Avenue,1064,378427942,1343,1342,1,163.5232633,2,72.0,,secondary,4,"LINESTRING (-112.0828276 33.6604819, -112.082828 33.6590113)",auto,1,0,,
North 7th Avenue,1065,378427942,1342,1343,1,163.5232633,2,72.0,,secondary,4,"LINESTRING (-112.082828 33.6590113, -112.0828276 33.6604819)",auto,1,0,,
North 7th Avenue,1066,378427942,1342,1341,1,82.05101251,2,72.0,,secondary,4,"LINESTRING (-112.082828 33.6590113, -112.0828303 33.6582734)",auto,1,0,,
North 7th Avenue,1067,378427942,1341,1342,1,82.05101251,2,72.0,,secondary,4,"LINESTRING (-112.0828303 33.6582734, -112.082828 33.6590113)",auto,1,0,,
North 7th Avenue,1068,378427942,1341,1340,1,160.4997178,2,72.0,,secondary,4,"LINESTRING (-112.0828303 33.6582734, -112.0828243 33.65683)",auto,1,0,,
North 7th Avenue,1069,378427942,1340,1341,1,160.4997178,2,72.0,,secondary,4,"LINESTRING (-112.0828243 33.65683, -112.0828303 33.6582734)",auto,1,0,,
North 7th Avenue,1070,378427942,1340,1339,1,68.66339183,2,72.0,,secondary,4,"LINESTRING (-112.0828243 33.65683, -112.0828214 33.6562125)",auto,1,0,,
North 7th Avenue,1071,378427942,1339,1340,1,68.66339183,2,72.0,,secondary,4,"LINESTRING (-112.0828214 33.6562125, -112.0828243 33.65683)",auto,1,0,,
North 7th Avenue,1072,378427942,1339,2870,1,112.8407346,2,72.0,,secondary,4,"LINESTRING (-112.0828214 33.6562125, -112.0828229 33.6553578, -112.0828232 33.6551977)",auto,1,0,,
North 7th Avenue,1073,378427942,2870,1339,1,112.8407346,2,72.0,,secondary,4,"LINESTRING (-112.0828232 33.6551977, -112.0828229 33.6553578, -112.0828214 33.6562125)",auto,1,0,,
North 7th Avenue,1074,378427943,2871,1349,1,22.68467029,4,72.0,,secondary,4,"LINESTRING (-112.0828407 33.6674219, -112.0827974 33.6676227)",auto,0,0,,
North 19th Avenue,1075,383247601,2805,90123,1,93.38521302,4,72.0,,primary,3,"LINESTRING (-112.0999831 33.6846757, -112.0999815 33.6845289, -112.0999779 33.684195, -112.0999754 33.6839567, -112.0999741 33.6838359)",auto,0,0,,
North 19th Avenue,1076,383247602,2801,90123,1,89.5901024,4,,,primary,3,"LINESTRING (-112.0997983 33.6828701, -112.0997987 33.6829851, -112.0998007 33.6835672, -112.099801 33.6836758)",auto,0,0,,
,1077,383249602,1968,1899,1,125.2414093,1,,,secondary,4,"LINESTRING (-112.0050629 33.683102, -112.0050172 33.683394, -112.0049931 33.6835647, -112.0049555 33.6837176, -112.004918 33.6838627, -112.0048831 33.6839698, -112.0048563 33.6840234, -112.0048183 33.6840621, -112.0047624 33.6840836, -112.0046626 33.6841029)",auto,0,1,,
East Deer Valley Road,1079,387653600,90080,906,1,541.2468196,3,72.0,,secondary,4,"LINESTRING (-111.9948814 33.6865652, -111.9949917 33.6865655, -111.9954545 33.6865549, -111.995625 33.6865425, -111.9960021 33.6865159, -111.9963211 33.6864763, -111.996765 33.6864095, -111.997143 33.6863368, -111.9976194 33.6862322, -111.9979533 33.6861445, -111.9984547 33.6859981, -111.9989678 33.6858163, -111.9996693 33.6855247, -112.0004157 33.6851876)",auto,0,0,,
East Deer Valley Road,1080,387653600,906,1638,1,10.48316311,3,72.0,,secondary,4,"LINESTRING (-112.0004157 33.6851876, -112.0005196 33.68515)",auto,0,0,,
East Deer Valley Road,1081,387653600,1638,3000,1,183.2874225,3,72.0,,secondary,4,"LINESTRING (-112.0005196 33.68515, -112.0010629 33.6849467, -112.0013506 33.6848545, -112.0016349 33.6847699, -112.002205 33.6846169, -112.002376 33.6845823)",auto,0,0,,
East Deer Valley Road,1082,387668337,1981,1403,1,25.43725283,2,,,secondary,4,"LINESTRING (-111.985914 33.6834061, -111.9861568 33.6835134)",auto,1,0,,
East Deer Valley Road,1083,387668337,1403,1981,1,25.43725283,2,,,secondary,4,"LINESTRING (-111.9861568 33.6835134, -111.985914 33.6834061)",auto,1,0,,
