agent_id,o_zone_id,d_zone_id,from_node_id,to_node_id,timestamp,cumu_distance,hhmmss,trace_id,travel_time,delay,speed,geometry
2,0,0,14779,11104,0,3370.43,0000:00,8,0,0,190.4,"LINESTRING (-77.226485 38.915631,-77.226577 38.915690,)"
2,0,0,11104,2436,0,3454.88,0000:00,8,0,0,304.0,"LINESTRING (-77.226955 38.915935,)"
2,0,0,2436,11136,0,3503.85,0000:00,8,0,0,176.3,"LINESTRING (-77.227709 38.916417,)"
2,0,0,11136,12638,0,3570.66,0000:00,9,0,0,240.5,"LINESTRING (-77.228146 38.916697,)"
2,0,0,12638,11150,0,3596.16,0000:00,9,0,0,91.8,"LINESTRING (-77.228746 38.917075,)"
2,0,0,11150,11132,0,3687.28,0000:00,9,0,0,328.0,"LINESTRING (-77.228977 38.917218,-77.229030 38.917254,-77.229297 38.917436,-77.229541 38.917610,)"
2,0,0,11132,2437,0,3743.16,0000:00,9,0,0,201.2,"LINESTRING (-77.229752 38.917772,-77.229898 38.917878,)"
2,0,0,2437,11147,0,3776.17,0000:00,9,0,0,118.8,"LINESTRING (-77.230220 38.918119,-77.230452 38.918296,)"
2,0,0,11147,11129,0,3813.32,0000:00,9,0,0,133.7,"LINESTRING (-77.230492 38.918326,-77.230599 38.918406,)"
2,0,0,11129,11113,0,3895.53,0000:00,9,0,0,296.0,"LINESTRING (-77.230800 38.918560,)"
2,0,0,11113,499,0,3973.61,0000:00,9,0,0,281.1,"LINESTRING (-77.231456 38.919094,)"
2,0,0,499,7531,0,4044.82,0000:00,9,0,0,256.4,"LINESTRING (-77.232090 38.919594,-77.232174 38.919674,-77.232613 38.920002,)"
2,0,0,7531,2438,0,4163.57,0000:00,9,0,0,427.5,"LINESTRING (-77.232671 38.920047,-77.232733 38.920096,-77.232872 38.920210,-77.233075 38.920391,-77.233146 38.920458,-77.233307 38.920617,)"
2,0,0,2438,13545,0,4211.33,0000:00,9,0,0,171.9,"LINESTRING (-77.233548 38.920867,)"
2,0,0,13545,2439,0,4412.11,0000:00,11,0,0,722.8,"LINESTRING (-77.233871 38.921215,-77.234298 38.921674,-77.234560 38.921948,-77.234720 38.922124,)"
2,0,0,2439,11110,0,4584.10,0000:00,11,0,0,619.2,"LINESTRING (-77.235222 38.922683,-77.235392 38.922880,-77.235494 38.922993,-77.235540 38.923042,-77.235816 38.923323,-77.236210 38.923723,-77.236247 38.923760,)"
2,0,0,11110,2440,0,4598.32,0000:00,12,0,0,51.2,"LINESTRING (-77.236408 38.923924,)"
2,0,0,2440,2441,0,5067.77,0000:00,12,0,0,1690.0,"LINESTRING (-77.236508 38.924025,-77.236607 38.924126,-77.236741 38.924262,-77.237228 38.924742,-77.237457 38.924954,-77.237595 38.925085,-77.237780 38.925278,-77.238244 38.925744,-77.238678 38.926191,-77.239060 38.926583,-77.239271 38.926796,-77.239595 38.927129,)"
2,0,0,2441,13104,0,5227.56,0000:00,12,0,0,575.2,"LINESTRING (-77.239829 38.927364,-77.239996 38.927537,-77.240332 38.927896,-77.240776 38.928380,)"
2,0,0,13104,14130,0,5271.39,0000:00,13,0,0,157.8,"LINESTRING (-77.240902 38.928533,-77.241064 38.928705,)"
2,0,0,14130,14131,0,5277.68,0000:00,13,0,0,22.6,"LINESTRING (-77.241206 38.928849,)"
2,0,0,14131,13382,0,5304.85,0000:00,13,0,0,97.8,"LINESTRING (-77.241251 38.928893,)"
2,0,0,13382,13381,0,5374.18,0000:00,13,0,0,249.6,"LINESTRING (-77.241443 38.929087,-77.241862 38.929528,)"
2,0,0,13381,2442,0,5454.23,0000:00,13,0,0,288.2,"LINESTRING (-77.241919 38.929588,-77.242099 38.929778,-77.242351 38.930025,)"
2,0,0,2442,13403,0,5677.75,0000:00,13,0,0,804.7,"LINESTRING (-77.242474 38.930164,-77.242604 38.930294,-77.242975 38.930643,-77.243446 38.931079,-77.243677 38.931298,-77.243869 38.931487,)"
2,0,0,13403,1622,0,5746.06,0000:00,13,0,0,245.9,"LINESTRING (-77.244100 38.931726,-77.244285 38.931912,)"
2,0,0,1622,1589,0,5841.09,0000:00,13,0,0,342.1,"LINESTRING (-77.244582 38.932212,-77.244835 38.932466,-77.245120 38.932761,)"
2,0,0,1589,12667,0,5911.44,0000:00,13,0,0,253.3,"LINESTRING (-77.245248 38.932892,)"
2,0,0,12667,9738,0,5965.03,0000:00,13,0,0,192.9,"LINESTRING (-77.245733 38.933400,-77.245830 38.933497,)"
2,0,0,9738,1893,0,6095.72,0000:00,14,0,0,470.5,"LINESTRING (-77.246117 38.933778,)"
2,0,0,1893,1892,0,6101.19,0000:00,14,0,0,19.7,"LINESTRING (-77.247037 38.934711,)"
2,0,0,1892,14753,0,6227.74,0000:00,14,0,0,455.6,"LINESTRING (-77.247073 38.934751,-77.247208 38.934869,-77.247619 38.935289,-77.247694 38.935360,)"
2,0,0,14753,10028,0,6374.30,0000:00,14,0,0,527.6,"LINESTRING (-77.247976 38.935646,-77.248641 38.936337,)"
2,0,0,10028,2443,0,6853.06,0000:00,14,0,0,1723.5,"LINESTRING (-77.248991 38.936701,-77.249367 38.937086,-77.249701 38.937428,-77.250832 38.938593,-77.251914 38.939699,)"
2,0,0,2443,1439,0,6988.04,0000:00,14,0,0,485.9,"LINESTRING (-77.252337 38.940131,-77.253193 38.941007,)"
2,0,0,1439,12503,0,7066.83,0000:00,14,0,0,283.6,"LINESTRING (-77.253282 38.941098,)"
2,0,0,12503,13729,0,7160.70,0000:00,14,0,0,337.9,"LINESTRING (-77.253828 38.941665,)"
2,0,0,13729,14767,0,7236.90,0000:00,14,0,0,274.3,"LINESTRING (-77.254490 38.942333,-77.254745 38.942591,)"
2,0,0,14767,13730,0,7508.94,0000:00,14,0,0,979.4,"LINESTRING (-77.255118 38.942968,-77.255209 38.943059,-77.255977 38.943834,-77.256742 38.944598,)"
2,0,0,13730,2444,0,7600.19,0000:00,14,0,0,328.5,"LINESTRING (-77.257044 38.944903,-77.257348 38.945209,)"
2,0,0,2444,13731,0,7783.46,0000:00,14,0,0,659.8,"LINESTRING (-77.257690 38.945551,-77.258297 38.946159,-77.258769 38.946625,)"
2,0,0,13731,9876,0,7798.42,0000:00,14,0,0,53.8,"LINESTRING (-77.258995 38.946850,)"
2,0,0,9876,12477,0,7830.60,0000:00,14,0,0,115.9,"LINESTRING (-77.259102 38.946955,)"
2,0,0,12477,9878,0,7906.95,0000:00,14,0,0,274.8,"LINESTRING (-77.259330 38.947184,)"
2,0,0,9878,2445,0,8158.64,0000:00,16,0,0,906.1,"LINESTRING (-77.259864 38.947731,-77.260049 38.947915,-77.261198 38.949061,-77.261352 38.949214,)"
2,0,0,2445,1514,0,8223.97,0000:00,16,0,0,235.2,"LINESTRING (-77.261673 38.949504,)"
2,0,0,1514,14283,0,8226.61,0000:00,16,0,0,9.5,"LINESTRING (-77.262197 38.949927,)"
2,0,0,14283,13733,0,8378.10,0000:00,16,0,0,545.4,"LINESTRING (-77.262219 38.949944,-77.262336 38.950036,-77.262802 38.950360,-77.263211 38.950618,)"
2,0,0,13733,14780,0,8469.51,0000:00,16,0,0,329.1,"LINESTRING (-77.263547 38.950830,)"
2,0,0,14780,13734,0,8642.90,0000:00,16,0,0,624.2,"LINESTRING (-77.264368 38.951348,)"
2,0,0,13734,2447,0,8746.94,0000:00,16,0,0,374.6,"LINESTRING (-77.265919 38.952337,)"
2,0,0,2447,2448,0,8888.26,0000:00,16,0,0,508.8,"LINESTRING (-77.266851 38.952928,-77.267047 38.953047,-77.267495 38.953341,)"
2,0,0,2448,2449,0,8951.88,0000:00,16,0,0,229.0,"LINESTRING (-77.268111 38.953738,)"
2,0,0,2449,2450,0,8985.72,0000:00,16,0,0,121.8,"LINESTRING (-77.268683 38.954098,)"
2,0,0,2450,2451,0,9026.36,0000:00,16,0,0,146.3,"LINESTRING (-77.268983 38.954293,)"
2,0,0,2451,2452,0,9255.48,0000:00,17,0,0,824.9,"LINESTRING (-77.269345 38.954526,-77.269756 38.954784,-77.270450 38.955234,-77.270904 38.955524,)"
2,0,0,2452,12422,0,9322.58,0000:00,17,0,0,241.5,"LINESTRING (-77.271387 38.955839,)"
2,0,0,12422,2453,0,9505.31,0000:00,17,0,0,657.9,"LINESTRING (-77.271985 38.956224,-77.272547 38.956579,-77.273306 38.957073,)"
2,0,0,2453,14781,0,9629.09,0000:00,17,0,0,445.6,"LINESTRING (-77.273604 38.957280,-77.274148 38.957647,-77.274474 38.957884,)"
2,0,0,14781,2455,0,9890.68,0000:00,17,0,0,941.7,"LINESTRING (-77.274661 38.958029,-77.274778 38.958117,-77.274888 38.958192,-77.275943 38.958953,)"
2,0,0,2455,9162,0,10038.85,0000:00,17,0,0,533.4,"LINESTRING (-77.276875 38.959632,-77.276610 38.959880,-77.276416 38.960028,-77.276173 38.960193,-77.275867 38.960385,-77.275748 38.960468,)"
2,0,0,9162,8819,0,10205.11,0000:00,17,0,0,598.5,"LINESTRING (-77.275635 38.960547,-77.275373 38.960749,-77.275269 38.960816,-77.275109 38.960894,-77.274919 38.960974,-77.274796 38.961018,-77.274336 38.961202,)"
2,0,0,8819,8340,0,10825.93,0000:00,17,0,0,2235.0,"LINESTRING (-77.274029 38.961350,-77.274128 38.961470,-77.274174 38.961518,-77.274905 38.962196,-77.274996 38.962273,-77.275056 38.962330,-77.275101 38.962373,-77.275227 38.962480,-77.275350 38.962569,-77.275453 38.962626,-77.276118 38.962878,-77.276254 38.962941,-77.276319 38.962975,-77.276758 38.963255,-77.276876 38.963309,-77.277044 38.963360,-77.277460 38.963486,-77.278525 38.963790,-77.278773 38.963854,-77.278887 38.963868,-77.279024 38.963867,-77.279455 38.963855,-77.279904 38.963843,)"
2,0,0,8340,7509,0,11033.89,0000:00,17,0,0,748.7,"LINESTRING (-77.280068 38.963846,-77.280197 38.963853,-77.280305 38.963873,-77.280425 38.963911,-77.280532 38.963962,-77.280610 38.964019,-77.280685 38.964091,-77.280745 38.964172,-77.280792 38.964264,-77.281032 38.964948,-77.281086 38.965045,-77.281156 38.965133,-77.281237 38.965210,)"
2,0,0,7509,8487,0,11340.23,0000:00,17,0,0,1102.8,"LINESTRING (-77.281332 38.965276,-77.281428 38.965321,-77.281522 38.965351,-77.281729 38.965385,-77.282257 38.965445,-77.282353 38.965460,-77.282562 38.965490,-77.282770 38.965487,-77.282950 38.965466,-77.283469 38.965371,-77.283617 38.965355,-77.283767 38.965354,-77.283887 38.965364,-77.284016 38.965389,-77.284139 38.965429,-77.284256 38.965482,-77.284356 38.965542,-77.284453 38.965617,-77.284537 38.965704,)"
2,0,0,8487,855,0,11430.86,0000:00,17,0,0,326.3,"LINESTRING (-77.284597 38.965790,-77.284751 38.965704,-77.284828 38.965653,-77.284902 38.965587,-77.284974 38.965497,-77.285074 38.965342,-77.285147 38.965245,)"
2,0,0,855,2460,0,11658.72,0000:00,17,0,0,820.3,"LINESTRING (-77.285232 38.965158,-77.286017 38.965437,-77.286589 38.965645,)"
2,0,0,2460,2461,0,11713.64,0000:00,17,0,0,197.7,"LINESTRING (-77.287625 38.966017,)"
2,0,0,2461,14782,0,12017.95,0000:00,19,0,0,1095.5,"LINESTRING (-77.288205 38.966219,-77.289966 38.966843,-77.290736 38.967116,-77.291183 38.967279,)"
2,0,0,14782,13720,0,12332.83,0000:00,19,0,0,1133.6,"LINESTRING (-77.291404 38.967360,-77.291579 38.967422,-77.292034 38.967587,-77.292474 38.967744,-77.292824 38.967886,-77.293299 38.968102,-77.293618 38.968258,-77.293889 38.968404,)"
2,0,0,13720,2463,0,12393.32,0000:00,19,0,0,217.8,"LINESTRING (-77.294543 38.968778,)"
2,0,0,2463,2464,0,13318.28,0000:00,20,0,0,3329.9,"LINESTRING (-77.295107 38.969100,-77.296602 38.969950,-77.297257 38.970315,-77.297462 38.970440,-77.298261 38.970898,-77.298922 38.971268,-77.300257 38.972026,-77.302791 38.973470,-77.303226 38.973714,-77.303550 38.973906,)"
2,0,0,2464,12411,0,13352.15,0000:00,20,0,0,121.9,"LINESTRING (-77.303744 38.974009,)"
2,0,0,12411,2465,0,13637.86,0000:00,20,0,0,1028.6,"LINESTRING (-77.304070 38.974179,-77.304131 38.974210,-77.304428 38.974347,-77.304660 38.974450,-77.304900 38.974541,-77.305110 38.974619,-77.305331 38.974702,-77.305637 38.974802,-77.306099 38.974944,-77.306994 38.975197,)"
2,0,0,2465,12409,0,13713.69,0000:00,20,0,0,273.0,"LINESTRING (-77.307081 38.975222,)"
2,0,0,12409,2466,0,13924.75,0000:00,21,0,0,759.8,"LINESTRING (-77.307907 38.975453,-77.308425 38.975608,-77.309026 38.975781,-77.309388 38.975885,-77.309682 38.975970,)"
2,0,0,2466,13724,0,13942.51,0000:00,21,0,0,63.9,"LINESTRING (-77.310193 38.976118,)"
2,0,0,13724,13725,0,13994.26,0000:00,21,0,0,186.3,"LINESTRING (-77.310387 38.976172,-77.310568 38.976223,)"
2,0,0,13725,12948,0,14181.02,0000:00,21,0,0,672.3,"LINESTRING (-77.310948 38.976333,-77.312033 38.976639,)"
2,0,0,12948,2467,0,14391.04,0000:00,21,0,0,756.1,"LINESTRING (-77.312974 38.976917,-77.313283 38.977014,-77.313686 38.977154,-77.314070 38.977303,-77.314486 38.977483,-77.314519 38.977497,)"
2,0,0,2467,2468,0,15102.10,0000:00,21,0,0,2559.8,"LINESTRING (-77.315124 38.977789,-77.315286 38.977869,-77.315932 38.978192,-77.316691 38.978598,-77.317066 38.978809,-77.317516 38.979088,-77.317728 38.979229,-77.317920 38.979366,-77.318200 38.979567,-77.318492 38.979799,-77.318787 38.980036,-77.319034 38.980261,-77.319294 38.980510,-77.319600 38.980795,-77.319895 38.981116,-77.320182 38.981450,-77.320461 38.981798,)"
2,0,0,2468,2469,0,15345.95,0000:00,21,0,0,877.8,"LINESTRING (-77.320807 38.982290,-77.321051 38.982628,-77.321478 38.983261,)"
2,0,0,2469,2470,0,15607.28,0000:00,21,0,0,940.8,"LINESTRING (-77.322147 38.984220,-77.322480 38.984711,-77.322600 38.984867,-77.322781 38.985104,-77.323040 38.985401,-77.323331 38.985707,-77.323610 38.985983,)"
2,0,0,2470,2471,0,15903.29,0000:00,23,0,0,1065.6,"LINESTRING (-77.323818 38.986170,-77.324082 38.986384,-77.324394 38.986615,-77.324727 38.986853,-77.324956 38.986994,-77.325332 38.987223,-77.325599 38.987381,)"
2,0,0,2471,10055,0,16221.09,0000:00,23,0,0,1144.1,"LINESTRING (-77.326448 38.987868,-77.327704 38.988589,-77.328420 38.988997,-77.329164 38.989430,)"
2,0,0,10055,2472,0,16933.92,0000:00,23,0,0,2566.2,"LINESTRING (-77.329404 38.989567,-77.329535 38.989662,-77.329713 38.989779,-77.330072 38.990046,-77.330510 38.990397,-77.330823 38.990643,-77.332362 38.991885,-77.332870 38.992278,-77.333215 38.992527,-77.333687 38.992857,-77.334604 38.993496,)"
2,0,0,2472,10373,0,17041.04,0000:00,23,0,0,385.6,"LINESTRING (-77.335340 38.994013,)"
2,0,0,10373,10984,0,17114.01,0000:00,23,0,0,262.7,"LINESTRING (-77.336271 38.994649,)"
2,0,0,10984,11252,0,17293.45,0000:00,23,0,0,646.0,"LINESTRING (-77.336885 38.995099,)"
2,0,0,11252,2475,0,17598.63,0000:00,23,0,0,1098.6,"LINESTRING (-77.338425 38.996182,-77.339100 38.996648,-77.339818 38.997146,-77.340390 38.997549,)"
2,0,0,2475,2476,0,17782.12,0000:00,25,0,0,660.6,"LINESTRING (-77.341060 38.998009,)"
2,0,0,2476,13668,0,17894.28,0000:00,25,0,0,403.8,"LINESTRING (-77.342640 38.999112,-77.342730 38.999177,-77.343095 38.999439,-77.343308 38.999592,)"
2,0,0,13668,2477,0,18018.66,0000:00,25,0,0,447.8,"LINESTRING (-77.343604 38.999787,-77.343898 38.999966,-77.344081 39.000065,-77.344287 39.000175,-77.344381 39.000224,-77.344531 39.000302,)"
2,0,0,2477,989,0,18066.41,0000:00,25,0,0,171.9,"LINESTRING (-77.344783 39.000427,-77.345055 39.000556,)"
2,0,0,989,12387,0,18073.95,0000:00,25,0,0,27.1,"LINESTRING (-77.345255 39.000651,)"
2,0,0,12387,2249,0,18121.41,0000:00,26,0,0,170.9,"LINESTRING (-77.345329 39.000687,-77.345437 39.000739,)"
2,0,0,2249,12386,0,19003.02,0000:00,27,0,0,3173.8,"LINESTRING (-77.345795 39.000912,-77.346961 39.001487,-77.349967 39.002970,-77.350034 39.003003,-77.350549 39.003287,-77.352395 39.004305,-77.353165 39.004730,-77.353742 39.005048,)"
2,0,0,12386,13667,0,19106.07,0000:00,27,0,0,371.0,"LINESTRING (-77.354252 39.005342,)"
2,0,0,13667,2478,0,19159.35,0000:00,28,0,0,191.8,"LINESTRING (-77.355203 39.005902,)"
2,0,0,2478,2479,0,19386.54,0000:00,28,0,0,817.9,"LINESTRING (-77.355703 39.006181,-77.356692 39.006730,)"
2,0,0,2479,12397,0,19722.92,0000:00,28,0,0,1211.0,"LINESTRING (-77.357830 39.007382,-77.357980 39.007465,-77.359268 39.008189,-77.360118 39.008660,)"
2,0,0,12397,12828,0,20068.50,0000:00,28,0,0,1244.1,"LINESTRING (-77.360985 39.009155,-77.361436 39.009386,-77.363441 39.010506,)"
2,0,0,12828,12388,0,20467.43,0000:00,29,0,0,1436.2,"LINESTRING (-77.364246 39.010954,-77.364827 39.011279,-77.365603 39.011700,-77.366756 39.012286,)"
