agent_id,from_node_id,to_node_id,timestamp,cumu_distance,hhmmss,trace_id,travel_time,delay,geometry
104,162,2724,0,154.26,0000:00,1,0,0,"LINESTRING (-2.2321305 53.4837533, -2.2319031 53.4839162, -2.2317711 53.4840099)"
105,216,2389,0,52.19,0000:00,0,0,0,"LINESTRING (-2.2288226 53.4803329, -2.2288887 53.480428, -2.2291193 53.4806666, -2.2291354 53.4806843, -2.2291403 53.4806955, -2.2291262 53.4807316, -2.2291144 53.4807529)"
105,2389,215,0,90.30,0000:00,0,0,0,"LINESTRING (-2.2291144 53.4807529, -2.2290987 53.4807607, -2.228628 53.4809362)"
105,215,632,0,114.26,0000:00,0,0,0,"LINESTRING (-2.228628 53.4809362, -2.228313 53.4810425)"
105,632,1923,0,148.13,0000:00,0,0,0,"LINESTRING (-2.228313 53.4810425, -2.2278513 53.4811741)"
105,1923,839,0,225.71,0000:00,1,0,0,"LINESTRING (-2.2278513 53.4811741, -2.227021 53.4814246, -2.2269574 53.4814529, -2.2268985 53.4814961, -2.2268565 53.4815283)"
106,1082,1584,0,90.38,0000:00,1,0,0,"LINESTRING (-2.230867 53.478182, -2.2307661 53.4782239, -2.2305368 53.4783171, -2.2301479 53.4784752, -2.2297399 53.4786411)"
106,1584,1585,0,150.08,0000:00,1,0,0,"LINESTRING (-2.2297399 53.4786411, -2.2294918 53.4787392, -2.2289871 53.4789369)"
106,1585,522,0,172.58,0000:00,2,0,0,"LINESTRING (-2.2289871 53.4789369, -2.2287022 53.4790473)"
106,522,1582,0,273.02,0000:00,2,0,0,"LINESTRING (-2.2287022 53.4790473, -2.2285167 53.479116, -2.2274279 53.479538)"
106,1582,2818,0,286.62,0000:00,2,0,0,"LINESTRING (-2.2274279 53.479538, -2.2272568 53.4796058)"
106,2818,1583,0,355.53,0000:00,3,0,0,"LINESTRING (-2.2272568 53.4796058, -2.2271527 53.4796543, -2.226383 53.4799423)"
106,1583,2723,0,489.13,0000:00,3,0,0,"LINESTRING (-2.226383 53.4799423, -2.2261154 53.4800542, -2.2256377 53.4802609, -2.2247324 53.480634)"
106,2723,843,0,501.50,0000:00,4,0,0,"LINESTRING (-2.2247324 53.480634, -2.2245739 53.4806931)"
107,1613,1564,0,21.01,0000:00,2,0,0,"LINESTRING (-2.227657 53.4761385, -2.2275258 53.4761939, -2.2274019 53.4762509)"
107,1564,1565,0,129.71,0000:00,2,0,0,"LINESTRING (-2.2274019 53.4762509, -2.227389 53.4762556, -2.226005 53.4767652)"
107,1565,2376,0,151.66,0000:00,3,0,0,"LINESTRING (-2.226005 53.4767652, -2.2257273 53.4768731)"
107,2376,1503,0,280.18,0000:00,3,0,0,"LINESTRING (-2.2257273 53.4768731, -2.2256329 53.476906, -2.225346 53.4770076, -2.2249198 53.4771628, -2.2243308 53.4773779, -2.2242001 53.4774296, -2.2240712 53.4774766)"
107,1503,2786,0,336.53,0000:00,4,0,0,"LINESTRING (-2.2240712 53.4774766, -2.2235483 53.4778766)"
107,2786,2787,0,344.33,0000:00,5,0,0,"LINESTRING (-2.2235483 53.4778766, -2.2234751 53.4779316)"
107,2787,2820,0,404.66,0000:00,5,0,0,"LINESTRING (-2.2234751 53.4779316, -2.2228493 53.4783261)"
107,2820,490,0,433.69,0000:00,6,0,0,"LINESTRING (-2.2228493 53.4783261, -2.2225439 53.4785135)"
107,490,362,0,504.80,0000:00,6,0,0,"LINESTRING (-2.2225439 53.4785135, -2.2223357 53.478633, -2.2217975 53.4789734)"
108,1097,583,0,16.28,0000:00,0,0,0,"LINESTRING (-2.2160065 53.4780638, -2.2158324 53.4781673)"
108,583,1122,0,128.63,0000:00,0,0,0,"LINESTRING (-2.2158324 53.4781673, -2.2171131 53.4785227, -2.2173734 53.4785911)"
108,1122,582,0,160.28,0000:00,2,0,0,"LINESTRING (-2.2173734 53.4785911, -2.2178013 53.4787183)"
109,580,1101,0,57.15,0000:00,0,0,0,"LINESTRING (-2.2156172 53.4806699, -2.2161111 53.4802483)"
109,1101,584,0,97.54,0000:00,1,0,0,"LINESTRING (-2.2161111 53.4802483, -2.2164629 53.4799514)"
109,584,428,0,182.67,0000:00,1,0,0,"LINESTRING (-2.2164629 53.4799514, -2.216919 53.4795282, -2.2171574 53.479307)"
109,428,582,0,260.78,0000:00,2,0,0,"LINESTRING (-2.2171574 53.479307, -2.2178013 53.4787183)"
110,2942,1353,0,5.49,0000:00,0,0,0,"LINESTRING (-2.2168763 53.482098, -2.2169521 53.482078)"
110,1353,1309,0,180.10,0000:00,0,0,0,"LINESTRING (-2.2169521 53.482078, -2.2170388 53.4820511, -2.2171468 53.4820032, -2.2172882 53.4819445, -2.2174987 53.4818383, -2.2176659 53.4817545, -2.217833 53.481684, -2.218105 53.4815965, -2.2183107 53.4815526, -2.2185572 53.481513, -2.2187811 53.4814702, -2.2189164 53.4814375, -2.2190137 53.4814134, -2.2191186 53.4813743, -2.2192296 53.4813224)"
110,1309,2886,0,352.12,0000:00,2,0,0,"LINESTRING (-2.2192296 53.4813224, -2.2193832 53.48125, -2.2197957 53.4810431, -2.220171 53.4808535, -2.2204114 53.4807225, -2.220839 53.4805084, -2.2210991 53.4803796, -2.2212169 53.4803255)"
110,2886,2883,0,467.62,0000:00,3,0,0,"LINESTRING (-2.2212169 53.4803255, -2.2213514 53.4802648, -2.2216735 53.4801371, -2.2220457 53.4799874, -2.2222941 53.4798791, -2.2226242 53.4797129)"
111,1693,2272,0,56.45,0000:00,0,0,0,"LINESTRING (-2.2495132 53.4848973, -2.2496756 53.4849745, -2.2498703 53.485067, -2.2500267 53.4851788, -2.2501238 53.4852482)"
111,2272,1206,0,102.81,0000:00,1,0,0,"LINESTRING (-2.2501238 53.4852482, -2.2504348 53.4854588, -2.2506214 53.4855382)"
111,1206,1004,0,130.51,0000:00,2,0,0,"LINESTRING (-2.2506214 53.4855382, -2.2509796 53.4856672)"
111,1004,1703,0,147.98,0000:00,2,0,0,"LINESTRING (-2.2509796 53.4856672, -2.2511971 53.4857563)"
111,1703,1704,0,173.85,0000:00,2,0,0,"LINESTRING (-2.2511971 53.4857563, -2.2515323 53.485876)"
111,1704,400,0,273.52,0000:00,3,0,0,"LINESTRING (-2.2515323 53.485876, -2.2526359 53.4862684, -2.2527958 53.4863591)"
111,400,2343,0,283.12,0000:00,4,0,0,"LINESTRING (-2.2527958 53.4863591, -2.2529008 53.4864186)"
111,2343,1443,0,301.04,0000:00,4,0,0,"LINESTRING (-2.2529008 53.4864186, -2.2530986 53.4865288)"
111,1443,1716,0,317.50,0000:00,4,0,0,"LINESTRING (-2.2530986 53.4865288, -2.2532402 53.486568, -2.2533067 53.4866063)"
112,1001,1003,0,25.23,0000:00,0,0,0,"LINESTRING (-2.2533994 53.4856997, -2.253168 53.4858801)"
112,1003,400,0,83.91,0000:00,0,0,0,"LINESTRING (-2.253168 53.4858801, -2.2527958 53.4863591)"
112,400,2343,0,93.51,0000:00,0,0,0,"LINESTRING (-2.2527958 53.4863591, -2.2529008 53.4864186)"
112,2343,1443,0,111.44,0000:00,0,0,0,"LINESTRING (-2.2529008 53.4864186, -2.2530986 53.4865288)"
112,1443,1716,0,127.89,0000:00,0,0,0,"LINESTRING (-2.2530986 53.4865288, -2.2532402 53.486568, -2.2533067 53.4866063)"
112,1716,36,0,150.49,0000:00,1,0,0,"LINESTRING (-2.2533067 53.4866063, -2.2533744 53.4866432, -2.2534521 53.4866908, -2.2535484 53.4867498)"
112,36,1440,0,607.20,0000:00,1,0,0,"LINESTRING (-2.2535484 53.4867498, -2.253695 53.4866656, -2.2539713 53.4865068, -2.2547358 53.4860721, -2.2551018 53.4858292, -2.2556275 53.4854153, -2.2560501 53.4850482, -2.2563674 53.4847248, -2.25673 53.4843188, -2.2571199 53.483744, -2.2572506 53.4835077, -2.257318 53.4833784)"
112,1440,1439,0,617.68,0000:00,5,0,0,"LINESTRING (-2.257318 53.4833784, -2.2573742 53.4832903)"
112,1439,285,0,630.73,0000:00,5,0,0,"LINESTRING (-2.2573742 53.4832903, -2.2575711 53.4832826)"
112,285,35,0,641.14,0000:00,5,0,0,"LINESTRING (-2.2575711 53.4832826, -2.2575211 53.4833713)"
112,35,34,0,689.01,0000:00,5,0,0,"LINESTRING (-2.2575211 53.4833713, -2.2574134 53.4835764, -2.2572973 53.4837807)"
112,34,1283,0,810.54,0000:00,5,0,0,"LINESTRING (-2.2572973 53.4837807, -2.257262 53.484036, -2.257231 53.4841696, -2.2571833 53.484296, -2.257129 53.4843796, -2.2568185 53.4847306, -2.2568147 53.4847814, -2.2568146 53.4848166)"
112,1283,2934,0,856.38,0000:00,5,0,0,"LINESTRING (-2.2568146 53.4848166, -2.2568561 53.4848184, -2.2568988 53.4848279, -2.2573723 53.4850527)"
112,2934,1286,0,871.76,0000:00,5,0,0,"LINESTRING (-2.2573723 53.4850527, -2.2575132 53.4851149, -2.2575693 53.4851205)"
112,1286,998,0,966.29,0000:00,5,0,0,"LINESTRING (-2.2575693 53.4851205, -2.2574133 53.4857096, -2.2573996 53.4857686, -2.257352 53.4859608)"
112,998,1000,0,975.72,0000:00,5,0,0,"LINESTRING (-2.257352 53.4859608, -2.2573344 53.4860449)"
112,1000,1707,0,1053.72,0000:00,5,0,0,"LINESTRING (-2.2573344 53.4860449, -2.2561595 53.4859871)"
112,1707,1711,0,1090.79,0000:00,5,0,0,"LINESTRING (-2.2561595 53.4859871, -2.2560892 53.4863179)"
115,254,1686,0,103.09,0000:00,2,0,0,"LINESTRING (-2.2576623 53.4846947, -2.2578773 53.4837765)"
116,1439,2286,0,78.70,0000:00,0,0,0,"LINESTRING (-2.2573742 53.4832903, -2.257457 53.4831178, -2.2575519 53.4829198, -2.2576081 53.482772, -2.2576235 53.4826786, -2.2576188 53.4826016)"
116,2286,2581,0,164.91,0000:00,3,0,0,"LINESTRING (-2.2576188 53.4826016, -2.2576027 53.4825392, -2.2575779 53.4824877, -2.2574658 53.4823393, -2.2573549 53.4822279, -2.2570942 53.4820044, -2.257005 53.4819263)"
116,2581,2580,0,209.72,0000:00,6,0,0,"LINESTRING (-2.257005 53.4819263, -2.2568188 53.4818275, -2.2566981 53.4817206, -2.2566822 53.4816983, -2.2566156 53.4816049)"
117,32,1409,0,8.09,0000:00,0,0,0,"LINESTRING (-2.2568195 53.4814938, -2.2568935 53.4815517)"
117,1409,1436,0,36.58,0000:00,0,0,0,"LINESTRING (-2.2568935 53.4815517, -2.2571197 53.4817697)"
117,1436,1437,0,108.15,0000:00,1,0,0,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)"
117,1437,2453,0,126.21,0000:00,2,0,0,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)"
117,2453,1438,0,174.20,0000:00,3,0,0,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)"
117,1438,285,0,220.85,0000:00,4,0,0,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)"
118,33,2580,0,11.18,0000:00,0,0,0,"LINESTRING (-2.2567766 53.4815745, -2.2566156 53.4816049)"
118,2580,2579,0,24.65,0000:00,0,0,0,"LINESTRING (-2.2566156 53.4816049, -2.2565774 53.4814859)"
118,2579,334,0,76.86,0000:00,0,0,0,"LINESTRING (-2.2565774 53.4814859, -2.256556 53.4814269, -2.256455 53.4812731, -2.2563339 53.4810399)"
118,334,2582,0,90.39,0000:00,0,0,0,"LINESTRING (-2.2563339 53.4810399, -2.2561568 53.4811007)"
119,1441,2952,0,76.82,0000:00,1,0,0,"LINESTRING (-2.2565459 53.4834017, -2.2560897 53.483443, -2.2553932 53.4834818)"
119,2952,299,0,95.98,0000:00,2,0,0,"LINESTRING (-2.2553932 53.4834818, -2.2553458 53.4834838, -2.2551049 53.4834979)"
120,959,1232,0,45.77,0000:00,2,0,0,"LINESTRING (-2.2576017 53.4820224, -2.2582054 53.4818214)"
120,1232,1233,0,108.36,0000:00,2,0,0,"LINESTRING (-2.2582054 53.4818214, -2.2584952 53.4817249, -2.2589776 53.4815722, -2.2590419 53.4815602)"
120,1233,2957,0,527.29,0000:00,2,0,0,"LINESTRING (-2.2590419 53.4815602, -2.2597144 53.4814219, -2.2607628 53.4812221, -2.2618299 53.4811114, -2.2624856 53.4810611, -2.2632677 53.4810336, -2.2644723 53.4810431, -2.2652567 53.4810741)"
120,2957,2958,0,549.76,0000:00,2,0,0,"LINESTRING (-2.2652567 53.4810741, -2.2653165 53.4809787, -2.265395 53.48089)"
120,2958,2959,0,552.68,0000:00,2,0,0,"LINESTRING (-2.265395 53.48089, -2.2654156 53.4808668)"
120,2959,1491,0,563.02,0000:00,2,0,0,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)"
120,1491,1668,0,580.64,0000:00,2,0,0,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)"
120,1668,890,0,614.83,0000:00,2,0,0,"LINESTRING (-2.2656336 53.4806516, -2.2659357 53.4804022)"
120,890,290,0,646.80,0000:00,2,0,0,"LINESTRING (-2.2659357 53.4804022, -2.2662142 53.4801672)"
120,290,2830,0,754.53,0000:00,2,0,0,"LINESTRING (-2.2662142 53.4801672, -2.2647668 53.4797237)"
120,2830,353,0,778.86,0000:00,2,0,0,"LINESTRING (-2.2647668 53.4797237, -2.2644365 53.4796277)"
120,353,2899,0,857.86,0000:00,2,0,0,"LINESTRING (-2.2644365 53.4796277, -2.2633701 53.4793082)"
120,2899,2911,0,920.62,0000:00,2,0,0,"LINESTRING (-2.2633701 53.4793082, -2.2634572 53.4792289, -2.2635488 53.4791246, -2.2636315 53.4790305, -2.2636332 53.4787847)"
120,2911,1604,0,937.08,0000:00,2,0,0,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)"
120,1604,1874,0,996.02,0000:00,2,0,0,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)"
120,1874,1606,0,1017.22,0000:00,2,0,0,"LINESTRING (-2.2624999 53.4788504, -2.2623113 53.4788662, -2.2621825 53.4788759)"
120,1606,1607,0,1028.56,0000:00,2,0,0,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)"
120,1607,2695,0,1050.72,0000:00,2,0,0,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)"
120,2695,1242,0,1082.79,0000:00,2,0,0,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)"
120,1242,1884,0,1109.51,0000:00,2,0,0,"LINESTRING (-2.2612716 53.4787392, -2.2611062 53.4786952, -2.260919 53.4786234)"
120,1884,1862,0,1150.80,0000:00,2,0,0,"LINESTRING (-2.260919 53.4786234, -2.2607185 53.4786014, -2.2605764 53.4785934, -2.2604584 53.478595, -2.2603023 53.478614)"
120,1862,1408,0,1517.71,0000:00,2,0,0,"LINESTRING (-2.2603023 53.478614, -2.260104 53.4787195, -2.259842 53.478874, -2.2598143 53.4788903, -2.2596622 53.4789912, -2.2594652 53.4791348, -2.2592574 53.479293, -2.2591121 53.4794286, -2.2590127 53.4795323, -2.2589177 53.4796476, -2.2587935 53.4798253, -2.2586714 53.4800355, -2.2586052 53.4801678, -2.2585385 53.4803081, -2.2584579 53.4804905, -2.2583925 53.4806308, -2.2583069 53.4807663, -2.2582105 53.4808934, -2.2580942 53.4810059, -2.2579591 53.4811129, -2.2576896 53.4812792, -2.2574858 53.4813745)"
120,1408,1436,0,1571.54,0000:00,2,0,0,"LINESTRING (-2.2574858 53.4813745, -2.257184 53.4815387, -2.257127 53.4815974, -2.257112 53.4816611, -2.2571197 53.4817697)"
120,1436,1437,0,1643.11,0000:00,2,0,0,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)"
120,1437,2453,0,1661.18,0000:00,2,0,0,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)"
120,2453,1438,0,1709.16,0000:00,2,0,0,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)"
120,1438,285,0,1755.82,0000:00,2,0,0,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)"
122,909,299,0,28.52,0000:00,1,0,0,"LINESTRING (-2.2548518 53.4832903, -2.25497 53.4833883, -2.2551049 53.4834979)"
125,2976,2557,0,155.51,0000:00,0,0,0,"LINESTRING (-2.2550658 53.483079, -2.2544262 53.4833294, -2.2541848 53.4834523, -2.2539497 53.4836029, -2.253711 53.483788, -2.2533994 53.4840427)"
125,2557,2555,0,184.70,0000:00,1,0,0,"LINESTRING (-2.2533994 53.4840427, -2.2531067 53.4842391)"
125,2555,2552,0,207.54,0000:00,1,0,0,"LINESTRING (-2.2531067 53.4842391, -2.2533025 53.4840699)"
125,2552,2977,0,370.74,0000:00,1,0,0,"LINESTRING (-2.2533025 53.4840699, -2.2534241 53.4839742, -2.2536883 53.4837537, -2.2543079 53.4833352, -2.2550327 53.4830463)"
125,2977,959,0,575.33,0000:00,0,0,0,"LINESTRING (-2.2550327 53.4830463, -2.2555991 53.4828206, -2.2576017 53.4820224)"
125,959,1232,0,621.10,0000:00,0,0,0,"LINESTRING (-2.2576017 53.4820224, -2.2582054 53.4818214)"
125,1232,1233,0,683.69,0000:00,0,0,0,"LINESTRING (-2.2582054 53.4818214, -2.2584952 53.4817249, -2.2589776 53.4815722, -2.2590419 53.4815602)"
125,1233,2957,0,1102.62,0000:00,0,0,0,"LINESTRING (-2.2590419 53.4815602, -2.2597144 53.4814219, -2.2607628 53.4812221, -2.2618299 53.4811114, -2.2624856 53.4810611, -2.2632677 53.4810336, -2.2644723 53.4810431, -2.2652567 53.4810741)"
125,2957,2958,0,1125.09,0000:00,0,0,0,"LINESTRING (-2.2652567 53.4810741, -2.2653165 53.4809787, -2.265395 53.48089)"
125,2958,2959,0,1128.00,0000:00,0,0,0,"LINESTRING (-2.265395 53.48089, -2.2654156 53.4808668)"
125,2959,1491,0,1138.35,0000:00,0,0,0,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)"
125,1491,1668,0,1155.97,0000:00,0,0,0,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)"
125,1668,890,0,1190.16,0000:00,0,0,0,"LINESTRING (-2.2656336 53.4806516, -2.2659357 53.4804022)"
125,890,290,0,1222.13,0000:00,0,0,0,"LINESTRING (-2.2659357 53.4804022, -2.2662142 53.4801672)"
125,290,2830,0,1329.86,0000:00,0,0,0,"LINESTRING (-2.2662142 53.4801672, -2.2647668 53.4797237)"
125,2830,353,0,1354.19,0000:00,0,0,0,"LINESTRING (-2.2647668 53.4797237, -2.2644365 53.4796277)"
125,353,2899,0,1433.19,0000:00,0,0,0,"LINESTRING (-2.2644365 53.4796277, -2.2633701 53.4793082)"
125,2899,2911,0,1495.95,0000:00,0,0,0,"LINESTRING (-2.2633701 53.4793082, -2.2634572 53.4792289, -2.2635488 53.4791246, -2.2636315 53.4790305, -2.2636332 53.4787847)"
125,2911,1604,0,1512.41,0000:00,0,0,0,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)"
125,1604,1874,0,1571.35,0000:00,0,0,0,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)"
125,1874,1606,0,1592.55,0000:00,0,0,0,"LINESTRING (-2.2624999 53.4788504, -2.2623113 53.4788662, -2.2621825 53.4788759)"
125,1606,1607,0,1603.89,0000:00,0,0,0,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)"
125,1607,2695,0,1626.05,0000:00,0,0,0,"LINESTRING (-2.2620125 53.4788891, -2.2618665 53.4788968, -2.2617975 53.4788967, -2.2617081 53.4788923, -2.2616794 53.4788883)"
125,2695,1242,0,1658.12,0000:00,0,0,0,"LINESTRING (-2.2616794 53.4788883, -2.2616248 53.4788808, -2.2615086 53.4788463, -2.2614025 53.478808, -2.2612716 53.4787392)"
125,1242,1884,0,1684.84,0000:00,0,0,0,"LINESTRING (-2.2612716 53.4787392, -2.2611062 53.4786952, -2.260919 53.4786234)"
125,1884,1862,0,1726.13,0000:00,0,0,0,"LINESTRING (-2.260919 53.4786234, -2.2607185 53.4786014, -2.2605764 53.4785934, -2.2604584 53.478595, -2.2603023 53.478614)"
125,1862,1408,0,2093.04,0000:00,0,0,0,"LINESTRING (-2.2603023 53.478614, -2.260104 53.4787195, -2.259842 53.478874, -2.2598143 53.4788903, -2.2596622 53.4789912, -2.2594652 53.4791348, -2.2592574 53.479293, -2.2591121 53.4794286, -2.2590127 53.4795323, -2.2589177 53.4796476, -2.2587935 53.4798253, -2.2586714 53.4800355, -2.2586052 53.4801678, -2.2585385 53.4803081, -2.2584579 53.4804905, -2.2583925 53.4806308, -2.2583069 53.4807663, -2.2582105 53.4808934, -2.2580942 53.4810059, -2.2579591 53.4811129, -2.2576896 53.4812792, -2.2574858 53.4813745)"
125,1408,1436,0,2146.87,0000:00,0,0,0,"LINESTRING (-2.2574858 53.4813745, -2.257184 53.4815387, -2.257127 53.4815974, -2.257112 53.4816611, -2.2571197 53.4817697)"
125,1436,1437,0,2218.44,0000:00,0,0,0,"LINESTRING (-2.2571197 53.4817697, -2.2571519 53.4818081, -2.2577112 53.4823082)"
125,1437,2453,0,2236.51,0000:00,0,0,0,"LINESTRING (-2.2577112 53.4823082, -2.2577898 53.482412, -2.2578088 53.4824593)"
125,2453,1438,0,2284.49,0000:00,0,0,0,"LINESTRING (-2.2578088 53.4824593, -2.2578332 53.48252, -2.2578615 53.482608, -2.2578539 53.4826782, -2.2578355 53.482764, -2.2577875 53.4828833)"
125,1438,285,0,2331.15,0000:00,0,0,0,"LINESTRING (-2.2577875 53.4828833, -2.257622 53.4831887, -2.2575711 53.4832826)"
125,285,35,0,2341.55,0000:00,0,0,0,"LINESTRING (-2.2575711 53.4832826, -2.2575211 53.4833713)"
125,35,1440,0,2355.01,0000:00,0,0,0,"LINESTRING (-2.2575211 53.4833713, -2.257318 53.4833784)"
125,1440,1439,0,2365.49,0000:00,0,0,0,"LINESTRING (-2.257318 53.4833784, -2.2573742 53.4832903)"
125,1439,2286,0,2444.18,0000:00,0,0,0,"LINESTRING (-2.2573742 53.4832903, -2.257457 53.4831178, -2.2575519 53.4829198, -2.2576081 53.482772, -2.2576235 53.4826786, -2.2576188 53.4826016)"
125,2286,1679,0,2526.40,0000:00,0,0,0,"LINESTRING (-2.2576188 53.4826016, -2.2575508 53.4825123, -2.2574359 53.4824616, -2.2572987 53.4824436, -2.2571914 53.4824516, -2.2570764 53.482468, -2.2569962 53.4824789, -2.2565791 53.4826268)"
125,1679,909,0,2662.43,0000:00,0,0,0,"LINESTRING (-2.2565791 53.4826268, -2.2548518 53.4832903)"
126,1366,2108,0,259.95,0000:00,1,0,0,"LINESTRING (-2.2579348 53.4832798, -2.2586803 53.4832846, -2.2591322 53.4832892, -2.2592788 53.4832915, -2.2601525 53.4832915, -2.2609065 53.4832872, -2.2615745 53.4832836, -2.2618626 53.4832715)"
126,2108,525,0,319.79,0000:00,1,0,0,"LINESTRING (-2.2618626 53.4832715, -2.2620445 53.4828858, -2.2620599 53.482835, -2.2620251 53.4827918, -2.2619862 53.4827617)"
126,525,1681,0,339.38,0000:00,1,0,0,"LINESTRING (-2.2619862 53.4827617, -2.2617141 53.4826922)"
126,1681,992,0,401.10,0000:00,1,0,0,"LINESTRING (-2.2617141 53.4826922, -2.2616361 53.4826733, -2.2615863 53.4826718, -2.2612337 53.4826776, -2.2607886 53.482694)"
126,992,2210,0,453.47,0000:00,1,0,0,"LINESTRING (-2.2607886 53.482694, -2.2599992 53.4827282)"
126,2210,2631,0,486.54,0000:00,1,0,0,"LINESTRING (-2.2599992 53.4827282, -2.2598443 53.4827325, -2.2597703 53.4827408, -2.2595032 53.4827614)"
127,1686,1170,0,46.01,0000:00,1,0,0,"LINESTRING (-2.2578773 53.4837765, -2.257991 53.4833683)"
127,1170,35,0,77.10,0000:00,1,0,0,"LINESTRING (-2.257991 53.4833683, -2.2577244 53.4833706, -2.2575211 53.4833713)"
128,2108,1279,0,11.09,0000:00,3,0,0,"LINESTRING (-2.2618626 53.4832715, -2.2617891 53.4833611)"
128,1279,262,0,33.54,0000:00,3,0,0,"LINESTRING (-2.2617891 53.4833611, -2.2616121 53.4833579, -2.2614498 53.4833594)"
128,262,247,0,151.15,0000:00,3,0,0,"LINESTRING (-2.2614498 53.4833594, -2.2610274 53.4833627, -2.2608396 53.4833683, -2.2601653 53.4833678, -2.2596728 53.4833742)"
128,247,253,0,290.43,0000:00,1,0,0,"LINESTRING (-2.2596728 53.4833742, -2.2596718 53.483796, -2.2596717 53.4838562, -2.2596714 53.4840064, -2.2596711 53.4841185, -2.2596746 53.4844695, -2.2597085 53.4845406, -2.2597748 53.484614)"
128,253,252,0,327.32,0000:00,1,0,0,"LINESTRING (-2.2597748 53.484614, -2.260051 53.4845446, -2.2603033 53.484513)"
128,252,996,0,430.70,0000:00,2,0,0,"LINESTRING (-2.2603033 53.484513, -2.2611295 53.4844885, -2.261863 53.4844584)"
128,996,1264,0,504.93,0000:00,3,0,0,"LINESTRING (-2.261863 53.4844584, -2.261844 53.484005, -2.2618347 53.4837911)"
128,1264,1262,0,587.47,0000:00,3,0,0,"LINESTRING (-2.2618347 53.4837911, -2.2625999 53.4837791, -2.2630818 53.4837715)"
129,1263,1279,0,84.67,0000:00,0,0,0,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)"
129,1279,262,0,107.13,0000:00,3,0,0,"LINESTRING (-2.2617891 53.4833611, -2.2616121 53.4833579, -2.2614498 53.4833594)"
129,262,247,0,224.73,0000:00,3,0,0,"LINESTRING (-2.2614498 53.4833594, -2.2610274 53.4833627, -2.2608396 53.4833683, -2.2601653 53.4833678, -2.2596728 53.4833742)"
129,247,1170,0,336.03,0000:00,5,0,0,"LINESTRING (-2.2596728 53.4833742, -2.2594774 53.4833767, -2.2592291 53.4833767, -2.2591283 53.4833756, -2.2590012 53.4833742, -2.2586886 53.4833681, -2.257991 53.4833683)"
131,1263,1279,0,84.67,0000:00,2,0,0,"LINESTRING (-2.2630685 53.4833467, -2.2617891 53.4833611)"
131,1279,2108,0,95.76,0000:00,2,0,0,"LINESTRING (-2.2617891 53.4833611, -2.2618626 53.4832715)"
131,2108,1685,0,204.29,0000:00,2,0,0,"LINESTRING (-2.2618626 53.4832715, -2.2635023 53.4832469)"
131,1685,1680,0,266.80,0000:00,2,0,0,"LINESTRING (-2.2635023 53.4832469, -2.2634339 53.4828833, -2.2634786 53.4827673, -2.2635238 53.4826948)"
131,1680,1088,0,352.11,0000:00,2,0,0,"LINESTRING (-2.2635238 53.4826948, -2.2628814 53.4825993, -2.2622764 53.4825009)"
132,1279,2108,0,11.09,0000:00,0,0,0,"LINESTRING (-2.2617891 53.4833611, -2.2618626 53.4832715)"
132,2108,1685,0,119.62,0000:00,0,0,0,"LINESTRING (-2.2618626 53.4832715, -2.2635023 53.4832469)"
132,1685,1493,0,179.87,0000:00,2,0,0,"LINESTRING (-2.2635023 53.4832469, -2.2642886 53.4832036, -2.264409 53.483197)"
132,1493,1683,0,224.94,0000:00,2,0,0,"LINESTRING (-2.264409 53.483197, -2.264411 53.4828717, -2.2644209 53.4827919)"
