name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,330,32102430,,,0,,,,-2.25083,53.4761691,,,
,331,32199177,,,0,,,,-2.2369291,53.4763551,,,
,332,32202241,,,0,,,,-2.2354375,53.4794655,,,
,333,32614023,,,0,,,,-2.2644365,53.4796277,,,
,334,32614026,,,0,,,,-2.26063,53.4784475,,,
,335,32614038,traffic_signals,,1,,,,-2.2167792,53.4752779,,,
,336,32614040,traffic_signals,,1,,,,-2.214247,53.4751933,,,
,337,32614041,,,0,,,,-2.2137033,53.4751585,,,
,338,32614053,,,0,,,,-2.2197481,53.4750449,,,
,339,32614055,,,0,,,,-2.2179998,53.4768264,,,
,340,32614060,,,0,,,,-2.2224185,53.4758574,,,
,341,32614061,,,0,,,,-2.2222826,53.4756709,,,
,342,32614064,,,0,,,,-2.2217975,53.4789734,,,
,343,32614067,,,0,,,,-2.2209679,53.4774816,,,
,344,32614070,,,0,,,,-2.2254341,53.4893639,,,
,345,32614074,,,0,,,,-2.2247727,53.48977,,,
,346,32614076,,,0,,,,-2.2222456,53.4913989,,,
,347,32614079,,,0,,,,-2.2195266,53.4915188,,,
,348,32614083,,,0,,,,-2.2241317,53.4927635,,,
,349,32614084,,,0,,,,-2.2238656,53.4925592,,,
,350,32614086,,,0,,,,-2.2222434,53.4906035,,,
,351,32614087,,,0,,,,-2.2215654,53.490195,,,
,352,32614088,,,0,,,,-2.2228156,53.4902546,,,
,353,32614090,,,0,,,,-2.2232449,53.4921147,,,
,354,32614092,,,0,,,,-2.2236339,53.4890409,,,
,355,32614093,,,0,,,,-2.2231538,53.4892689,,,
,356,32614094,,,0,,,,-2.222288,53.4898605,,,
,357,32614096,,,0,,,,-2.2278253,53.4898033,,,
,358,32682293,,,0,,,,-2.2243459,53.4929113,,,
,359,63143349,,,0,,,,-2.2442449,53.482247,,,
,360,63143875,,,0,,,,-2.2430622,53.4820181,,,
,361,64698818,,,0,,,,-2.2415771,53.4801539,,,
,362,64722029,,,0,,,,-2.2439966,53.4809941,,,
,363,64722030,,,0,,,,-2.2437921,53.4816793,,,
,364,64723973,,,0,,,,-2.2433334,53.4815668,,,
,365,64723974,,,0,,,,-2.2422873,53.4813582,,,
,366,249386719,traffic_signals,,1,,,,-2.2473776,53.4751228,,,
,367,249386725,,,0,,,,-2.2456026,53.4747783,,,
,368,249386731,,,0,,,,-2.2440234,53.4751465,,,
,369,249473304,,,0,,,,-2.2480351,53.4752316,,,
,370,249473305,,,0,,,,-2.2493664,53.4754917,,,
,371,249515467,,,0,,,,-2.2473245,53.4835968,,,
,372,249516690,,,0,,,,-2.2527958,53.4863591,,,
,373,249587387,,,0,,,,-2.2518989,53.4743949,,,
,374,249587395,,,0,,,,-2.2510388,53.474421,,,
,375,250883105,,,0,,,,-2.2439629,53.475244,,,
,376,252423278,,,0,,,,-2.2687919,53.4828194,,,
,377,252423279,,,0,,,,-2.2665029,53.4825345,,,
,378,252423280,,,0,,,,-2.2668337,53.4816874,,,
,379,252423287,,,0,,,,-2.2686582,53.4831324,,,
,380,252423297,,,0,,,,-2.2672253,53.4830775,,,
,381,252423308,,,0,,,,-2.267304,53.4826408,,,
,382,252427636,crossing,,0,,,,-2.2603262,53.4784427,,,
,383,258854639,,,0,,,,-2.2751974,53.4854854,,,
,384,259420901,,,0,,,,-2.2759267,53.4915483,,,
,385,259420902,,,0,,,,-2.2747781,53.4904303,,,
,386,259420946,,,0,,,,-2.275463,53.4922562,,,
,387,259420961,,,0,,,,-2.2750283,53.4918832,,,
,388,259420962,,,0,,,,-2.2739856,53.4908799,,,
,389,259420963,,,0,,,,-2.2754662,53.489916,,,
,390,259421975,,,0,,,,-2.2739655,53.492897,,,
,391,259423351,,,0,,,,-2.274636,53.4843114,,,
,392,259452911,,,0,,,,-2.270185,53.4734642,,,
,393,259452945,,,0,,,,-2.2718581,53.4737619,,,
,394,259452946,,,0,,,,-2.2733568,53.4740274,,,
,395,259452947,,,0,,,,-2.2744144,53.4742104,,,
,396,259817154,,,0,,,,-2.2302943,53.4848229,,,
,397,259817155,,,0,,,,-2.2290882,53.4852282,,,
,398,268646632,,,0,,,,-2.2305221,53.4736482,,,
,399,269248508,,,0,,,,-2.2183126,53.4783152,,,
,400,269248511,,,0,,,,-2.2171574,53.479307,,,
,401,269248521,,,0,,,,-2.2152119,53.481043,,,
,402,277770401,,,0,,,,-2.2378988,53.4842266,,,
,403,277770917,,,0,,,,-2.2367583,53.4837629,,,
,404,277771433,,,0,,,,-2.235972,53.4844429,,,
,405,277772259,,,0,,,,-2.2374624,53.4837073,,,
,406,277772262,,,0,,,,-2.2379461,53.4830462,,,
,407,277772433,,,0,,,,-2.2367542,53.4825935,,,
,408,277773002,,,0,,,,-2.2373687,53.4823095,,,
,409,277773382,,,0,,,,-2.2376537,53.4835413,,,
,410,277773383,,,0,,,,-2.2373022,53.4833803,,,
,411,277774005,,,0,,,,-2.2333245,53.481341,,,
,412,277774064,,,0,,,,-2.2340259,53.4810815,,,
,413,277774515,,,0,,,,-2.2314801,53.4808852,,,
,414,281811596,traffic_signals,,1,,,,-2.2553282,53.480101,,,
,415,286316890,,,0,,,,-2.2359176,53.4902572,,,
,416,286806345,,,0,,,,-2.2194058,53.4914665,,,
,417,286806355,traffic_signals,,1,,,,-2.2237543,53.4882495,,,
,418,286806358,,,0,,,,-2.2285408,53.4864515,,,
,419,286806370,,,0,,,,-2.231799,53.4853053,,,
,420,290428116,,,0,,,,-2.233885,53.4773095,,,
,421,292286204,,,0,,,,-2.218256,53.4804356,,,
,422,292286521,,,0,,,,-2.2170544,53.4809565,,,
,423,292287159,,,0,,,,-2.2175179,53.4795877,,,
,424,292287160,,,0,,,,-2.2185012,53.4803377,,,
,425,292287161,,,0,,,,-2.2189341,53.4801648,,,
,426,292287500,,,0,,,,-2.2172432,53.4798379,,,
,427,292288089,,,0,,,,-2.2175608,53.4812681,,,
,428,292288090,,,0,,,,-2.2187155,53.4807974,,,
,429,298551966,,,0,,,,-2.220433,53.4875953,,,
,430,298552225,,,0,,,,-2.2226084,53.4794357,,,
,431,298552633,,,0,,,,-2.262944,53.4745934,,,
,432,299111129,,,0,,,,-2.2280512,53.4907872,,,
,433,299111398,,,0,,,,-2.2309302,53.4906389,,,
,434,299112982,,,0,,,,-2.2314645,53.4889392,,,
,435,299126670,,,0,,,,-2.2297316,53.4859119,,,
,436,299129542,,,0,,,,-2.2296911,53.4831125,,,
,437,299130191,,,0,,,,-2.2275976,53.4867919,,,
,438,299133463,,,0,,,,-2.2287137,53.4825703,,,
,439,299133492,,,0,,,,-2.2231648,53.4845002,,,
,440,299135064,,,0,,,,-2.2370198,53.4856846,,,
,441,299137737,,,0,,,,-2.2428407,53.4823996,,,
,442,299137889,,,0,,,,-2.2430016,53.4821189,,,
,443,299138358,,,0,,,,-2.2395681,53.4810733,,,
,444,299138360,,,0,,,,-2.2402664,53.4812884,,,
,445,299138490,,,0,,,,-2.2412761,53.4815958,,,
,446,303349281,,,0,,,,-2.2353216,53.4866166,,,
,447,306553425,,,0,,,,-2.2444196,53.4902671,,,
,448,306553427,,,0,,,,-2.2434127,53.4890605,,,
