link_id,name,corridor_id,corridor_link_order,from_node_id,to_node_id,directed,geometry_id,geometry,dir_flag,parent_link_id,length,grade,facility_type,capacity,free_speed,lanes
100000381,89879,Mancunian Way,15,100000482,100000483,,,"LINESTRING (-2.23722 53.47184100000001,-2.235482 53.472026)",,,,trunk,,,48.0,3.0
100000382,89880,Mancunian Way,16,100000483,100000484,,,"LINESTRING (-2.235482 53.472026,-2.2338400000000003 53.472486)",,,,trunk,,,48.0,3.0
100000383,89881,Mancunian Way,17,100000484,100000485,,,"LINESTRING (-2.2338400000000003 53.472486,-2.231673 53.473501)",,,,trunk,,,48.0,3.0
100000384,89882,Mancunian Way,18,100000485,100000486,,,"LINESTRING (-2.231673 53.473501,-2.230568 53.473897)",,,,trunk,,,48.0,3.0
100000385,89883,Mancunian Way,19,100000486,100000487,,,"LINESTRING (-2.230568 53.473897,-2.229752 53.474038)",,,,trunk,,,48.0,3.0
100000386,89884,Mancunian Way,20,100000487,100000488,,,"LINESTRING (-2.229752 53.474038,-2.228626 53.474025)",,,,trunk,,,48.0,3.0
100000387,89885,Mancunian Way,21,100000488,100000489,,,"LINESTRING (-2.228626 53.474025,-2.226523 53.47371800000001)",,,,trunk,,,48.0,3.0
100000388,89886,Mancunian Way,22,100000489,100000490,,,"LINESTRING (-2.226523 53.47371800000001,-2.225268 53.473559)",,,,trunk,,,48.0,3.0
100000389,89887,Mancunian Way,23,100000490,100000491,,,"LINESTRING (-2.225268 53.473559,-2.222532 53.473533)",,,,trunk,,,48.0,3.0
100000390,89888,Mancunian Way,24,100000491,100000492,,,"LINESTRING (-2.222532 53.473533,-2.221931 53.473629)",,,,trunk,,,48.0,3.0
100000391,89889,Mancunian Way,25,100000492,100000493,,,"LINESTRING (-2.221931 53.473629,-2.221384 53.473821)",,,,trunk,,,48.0,3.0
100000392,89890,Mancunian Way,26,100000493,100000494,,,"LINESTRING (-2.221384 53.473821,-2.2209950000000003 53.474097)",,,,trunk,,,48.0,3.0
100000393,89891,Mancunian Way,27,100000494,100000495,,,"LINESTRING (-2.2209950000000003 53.474097,-2.2204080000000004 53.474664)",,,,trunk,,,48.0,3.0
100000394,89892,Mancunian Way,28,100000495,100000455,,,"LINESTRING (-2.2204080000000004 53.474664,-2.219738 53.475333)",,,,trunk,,,48.0,3.0
100000395,89894,Newton Street,1,100000497,100000498,,,"LINESTRING (-2.232601 53.48212,-2.23254 53.482171)",,,,primary,,,48.0,1.0
