,link_id,from_node_id,to_node_id,lanes,length,time_period,date,geometry,volume,speed
1,2252.0,262.0,247.0,,118.0,2325_2340,2017-09-29,"LINESTRING (-2.2614498 53.4833594, -2.2610274 53.4833627, -2.2608396 53.4833683, -2.2601653 53.4833678, -2.2596728 53.4833742)",384.0,31.0
0,2268.0,247.0,253.0,,139.0,2310_2325,2017-09-29,"LINESTRING (-2.2596728 53.4833742, -2.2596718 53.483796, -2.2596717 53.4838562, -2.2596714 53.4840064, -2.2596711 53.4841185, -2.2596746 53.4844695, -2.2597085 53.4845406, -2.2597748 53.484614)",468.0,24.0
1,2268.0,247.0,253.0,,139.0,2325_2340,2017-09-29,"LINESTRING (-2.2596728 53.4833742, -2.2596718 53.483796, -2.2596717 53.4838562, -2.2596714 53.4840064, -2.2596711 53.4841185, -2.2596746 53.4844695, -2.2597085 53.4845406, -2.2597748 53.484614)",384.0,31.0
0,2057.0,253.0,252.0,,37.0,2310_2325,2017-09-29,"LINESTRING (-2.2597748 53.484614, -2.260051 53.4845446, -2.2603033 53.484513)",468.0,24.0
1,2057.0,253.0,252.0,,37.0,2325_2340,2017-09-29,"LINESTRING (-2.2597748 53.484614, -2.260051 53.4845446, -2.2603033 53.484513)",384.0,31.0
0,2055.0,252.0,996.0,,103.0,2310_2325,2017-09-29,"LINESTRING (-2.2603033 53.484513, -2.2611295 53.4844885, -2.261863 53.4844584)",468.0,24.0
1,2055.0,252.0,996.0,,103.0,2325_2340,2017-09-29,"LINESTRING (-2.2603033 53.484513, -2.2611295 53.4844885, -2.261863 53.4844584)",384.0,31.0
0,197.0,996.0,1264.0,,74.0,2310_2325,2017-09-29,"LINESTRING (-2.261863 53.4844584, -2.261844 53.484005, -2.2618347 53.4837911)",468.0,24.0
1,197.0,996.0,1264.0,,74.0,2325_2340,2017-09-29,"LINESTRING (-2.261863 53.4844584, -2.261844 53.484005, -2.2618347 53.4837911)",384.0,31.0
0,2459.0,1264.0,1262.0,,83.0,2310_2325,2017-09-29,"LINESTRING (-2.2618347 53.4837911, -2.2625999 53.4837791, -2.2630818 53.4837715)",468.0,24.0
1,2459.0,1264.0,1262.0,,83.0,2325_2340,2017-09-29,"LINESTRING (-2.2618347 53.4837911, -2.2625999 53.4837791, -2.2630818 53.4837715)",384.0,31.0
0,2458.0,1262.0,1367.0,,27.0,2310_2325,2017-09-29,"LINESTRING (-2.2630818 53.4837715, -2.2634898 53.483775)",468.0,24.0
1,2458.0,1262.0,1367.0,,27.0,2325_2340,2017-09-29,"LINESTRING (-2.2630818 53.4837715, -2.2634898 53.483775)",384.0,31.0
0,2190.0,1367.0,1371.0,,54.0,2310_2325,2017-09-29,"LINESTRING (-2.2634898 53.483775, -2.2635214 53.48381, -2.2635107 53.4842599)",468.0,24.0
1,2190.0,1367.0,1371.0,,54.0,2325_2340,2017-09-29,"LINESTRING (-2.2634898 53.483775, -2.2635214 53.48381, -2.2635107 53.4842599)",384.0,31.0
0,2188.0,1371.0,1370.0,,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2635107 53.4842599, -2.2635053 53.4843493)",468.0,24.0
1,2188.0,1371.0,1370.0,,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2635107 53.4842599, -2.2635053 53.4843493)",384.0,31.0
0,485.0,405.0,409.0,,54.0,2310_2325,2017-09-29,"LINESTRING (-2.2665029 53.4825345, -2.267304 53.4826408)",126.0,44.0
1,485.0,405.0,409.0,,54.0,2325_2340,2017-09-29,"LINESTRING (-2.2665029 53.4825345, -2.267304 53.4826408)",114.0,54.0
0,493.0,409.0,408.0,,45.0,2310_2325,2017-09-29,"LINESTRING (-2.267304 53.4826408, -2.2672391 53.4830461)",126.0,44.0
1,493.0,409.0,408.0,,45.0,2325_2340,2017-09-29,"LINESTRING (-2.267304 53.4826408, -2.2672391 53.4830461)",114.0,54.0
0,1911.0,408.0,407.0,2.0,95.0,2310_2325,2017-09-29,"LINESTRING (-2.2672391 53.4830461, -2.2676858 53.4830367, -2.268376 53.4830741, -2.2686703 53.4831113)",126.0,44.0
1,1911.0,408.0,407.0,2.0,95.0,2325_2340,2017-09-29,"LINESTRING (-2.2672391 53.4830461, -2.2676858 53.4830367, -2.268376 53.4830741, -2.2686703 53.4831113)",114.0,54.0
0,1912.0,407.0,287.0,2.0,131.0,2310_2325,2017-09-29,"LINESTRING (-2.2686703 53.4831113, -2.2690794 53.4832114, -2.2692553 53.4832545, -2.2697131 53.483428, -2.2703973 53.4836873)",126.0,44.0
1,1912.0,407.0,287.0,2.0,131.0,2325_2340,2017-09-29,"LINESTRING (-2.2686703 53.4831113, -2.2690794 53.4832114, -2.2692553 53.4832545, -2.2697131 53.483428, -2.2703973 53.4836873)",114.0,54.0
0,5687.0,287.0,1270.0,2.0,26.0,2310_2325,2017-09-29,"LINESTRING (-2.2703973 53.4836873, -2.2707231 53.4838118)",126.0,44.0
1,5687.0,287.0,1270.0,2.0,26.0,2325_2340,2017-09-29,"LINESTRING (-2.2703973 53.4836873, -2.2707231 53.4838118)",114.0,54.0
0,2228.0,1270.0,1941.0,,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2707231 53.4838118, -2.2706198 53.4839663)",126.0,44.0
1,2228.0,1270.0,1941.0,,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2707231 53.4838118, -2.2706198 53.4839663)",114.0,54.0
0,2501.0,1941.0,245.0,2.0,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2706198 53.4839663, -2.2704541 53.4839003)",126.0,44.0
1,2501.0,1941.0,245.0,2.0,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2706198 53.4839663, -2.2704541 53.4839003)",114.0,54.0
0,2264.0,245.0,246.0,2.0,315.0,2310_2325,2017-09-29,"LINESTRING (-2.2704541 53.4839003, -2.2703035 53.4838338, -2.2694916 53.4834756, -2.2691356 53.4833542, -2.2687847 53.4832673, -2.2683671 53.4831817, -2.2679702 53.4831441, -2.2676206 53.4831453, -2.2673588 53.4831601, -2.2669481 53.4831996, -2.2664376 53.4832792, -2.2660734 53.483311)",126.0,44.0
1,2264.0,245.0,246.0,2.0,315.0,2325_2340,2017-09-29,"LINESTRING (-2.2704541 53.4839003, -2.2703035 53.4838338, -2.2694916 53.4834756, -2.2691356 53.4833542, -2.2687847 53.4832673, -2.2683671 53.4831817, -2.2679702 53.4831441, -2.2676206 53.4831453, -2.2673588 53.4831601, -2.2669481 53.4831996, -2.2664376 53.4832792, -2.2660734 53.483311)",114.0,54.0
0,5686.0,246.0,2880.0,2.0,5.0,2310_2325,2017-09-29,"LINESTRING (-2.2660734 53.483311, -2.2659905 53.4833105)",126.0,44.0
1,5686.0,246.0,2880.0,2.0,5.0,2325_2340,2017-09-29,"LINESTRING (-2.2660734 53.483311, -2.2659905 53.4833105)",114.0,54.0
0,1913.0,2880.0,2881.0,2.0,43.0,2310_2325,2017-09-29,"LINESTRING (-2.2659905 53.4833105, -2.2658457 53.4833097, -2.2653481 53.4833068)",126.0,44.0
1,1913.0,2880.0,2881.0,2.0,43.0,2325_2340,2017-09-29,"LINESTRING (-2.2659905 53.4833105, -2.2658457 53.4833097, -2.2653481 53.4833068)",114.0,54.0
0,5685.0,2881.0,1497.0,2.0,34.0,2310_2325,2017-09-29,"LINESTRING (-2.2653481 53.4833068, -2.2648374 53.4833038)",126.0,44.0
1,5685.0,2881.0,1497.0,2.0,34.0,2325_2340,2017-09-29,"LINESTRING (-2.2653481 53.4833068, -2.2648374 53.4833038)",114.0,54.0
0,4805.0,1497.0,1494.0,,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2648374 53.4833038, -2.2644136 53.4833006)",126.0,44.0
1,4805.0,1497.0,1494.0,,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2648374 53.4833038, -2.2644136 53.4833006)",114.0,54.0
0,2650.0,1494.0,1493.0,,12.0,2310_2325,2017-09-29,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)",126.0,44.0
1,2650.0,1494.0,1493.0,,12.0,2325_2340,2017-09-29,"LINESTRING (-2.2644136 53.4833006, -2.264409 53.483197)",114.0,54.0
0,5210.0,2960.0,2749.0,,152.0,2310_2325,2017-09-29,"LINESTRING (-2.2677734 53.478814, -2.2676999 53.4788035, -2.26749 53.4787785, -2.2672254 53.4787514, -2.2669081 53.478723, -2.266121 53.4786573, -2.2655091 53.478608)",504.0,44.0
1,5210.0,2960.0,2749.0,,152.0,2325_2340,2017-09-29,"LINESTRING (-2.2677734 53.478814, -2.2676999 53.4788035, -2.26749 53.4787785, -2.2672254 53.4787514, -2.2669081 53.478723, -2.266121 53.4786573, -2.2655091 53.478608)",582.0,38.0
0,5384.0,2749.0,1249.0,,107.0,2310_2325,2017-09-29,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)",504.0,44.0
1,5384.0,2749.0,1249.0,,107.0,2325_2340,2017-09-29,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)",582.0,38.0
0,2395.0,1249.0,1199.0,,20.0,2310_2325,2017-09-29,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)",504.0,44.0
1,2395.0,1249.0,1199.0,,20.0,2325_2340,2017-09-29,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)",582.0,38.0
0,2115.0,1199.0,1867.0,,77.0,2310_2325,2017-09-29,"LINESTRING (-2.2636114 53.4784444, -2.2632601 53.4784312, -2.2630472 53.4784271, -2.2628438 53.4784287, -2.2626415 53.4784357, -2.2624431 53.4784464)",504.0,44.0
1,2115.0,1199.0,1867.0,,77.0,2325_2340,2017-09-29,"LINESTRING (-2.2636114 53.4784444, -2.2632601 53.4784312, -2.2630472 53.4784271, -2.2628438 53.4784287, -2.2626415 53.4784357, -2.2624431 53.4784464)",582.0,38.0
0,5219.0,1867.0,1865.0,,17.0,2310_2325,2017-09-29,"LINESTRING (-2.2624431 53.4784464, -2.2623298 53.4784529, -2.2621879 53.478466)",504.0,44.0
1,5219.0,1867.0,1865.0,,17.0,2325_2340,2017-09-29,"LINESTRING (-2.2624431 53.4784464, -2.2623298 53.4784529, -2.2621879 53.478466)",582.0,38.0
0,5212.0,1865.0,143.0,,64.0,2310_2325,2017-09-29,"LINESTRING (-2.2621879 53.478466, -2.2619167 53.4784962, -2.2617008 53.478527, -2.2612576 53.4786285)",504.0,44.0
1,5212.0,1865.0,143.0,,64.0,2325_2340,2017-09-29,"LINESTRING (-2.2621879 53.478466, -2.2619167 53.4784962, -2.2617008 53.478527, -2.2612576 53.4786285)",582.0,38.0
0,2854.0,143.0,144.0,,25.0,2310_2325,2017-09-29,"LINESTRING (-2.2612576 53.4786285, -2.2610681 53.4786796, -2.2609138 53.478722)",504.0,44.0
1,2854.0,143.0,144.0,,25.0,2325_2340,2017-09-29,"LINESTRING (-2.2612576 53.4786285, -2.2610681 53.4786796, -2.2609138 53.478722)",582.0,38.0
0,2856.0,144.0,2577.0,,52.0,2310_2325,2017-09-29,"LINESTRING (-2.2609138 53.478722, -2.2606565 53.4788141, -2.2604682 53.4788936, -2.2602872 53.4789962)",504.0,44.0
1,2856.0,144.0,2577.0,,52.0,2325_2340,2017-09-29,"LINESTRING (-2.2609138 53.478722, -2.2606565 53.4788141, -2.2604682 53.4788936, -2.2602872 53.4789962)",582.0,38.0
0,4975.0,2577.0,145.0,,21.0,2310_2325,2017-09-29,"LINESTRING (-2.2602872 53.4789962, -2.2600535 53.4791209)",504.0,44.0
1,4975.0,2577.0,145.0,,21.0,2325_2340,2017-09-29,"LINESTRING (-2.2602872 53.4789962, -2.2600535 53.4791209)",582.0,38.0
0,4976.0,145.0,2750.0,,347.0,2310_2325,2017-09-29,"LINESTRING (-2.2600535 53.4791209, -2.2598312 53.4792635, -2.2597023 53.4793612, -2.2594845 53.4795508, -2.2593425 53.479692, -2.2592488 53.4798088, -2.2591589 53.4799413, -2.2590835 53.4800725, -2.2589298 53.480427, -2.2587856 53.4807446, -2.2586613 53.4809363, -2.2585499 53.4810848, -2.2583846 53.4812645, -2.2582077 53.4814324, -2.2580002 53.4815995, -2.2577931 53.4817388, -2.2576338 53.4818332)",504.0,44.0
1,4976.0,145.0,2750.0,,347.0,2325_2340,2017-09-29,"LINESTRING (-2.2600535 53.4791209, -2.2598312 53.4792635, -2.2597023 53.4793612, -2.2594845 53.4795508, -2.2593425 53.479692, -2.2592488 53.4798088, -2.2591589 53.4799413, -2.2590835 53.4800725, -2.2589298 53.480427, -2.2587856 53.4807446, -2.2586613 53.4809363, -2.2585499 53.4810848, -2.2583846 53.4812645, -2.2582077 53.4814324, -2.2580002 53.4815995, -2.2577931 53.4817388, -2.2576338 53.4818332)",582.0,38.0
0,5518.0,2750.0,2285.0,,13.0,2310_2325,2017-09-29,"LINESTRING (-2.2576338 53.4818332, -2.2574973 53.4819163)",504.0,44.0
1,5518.0,2750.0,2285.0,,13.0,2325_2340,2017-09-29,"LINESTRING (-2.2576338 53.4818332, -2.2574973 53.4819163)",582.0,38.0
0,2147.0,2285.0,2266.0,,99.0,2310_2325,2017-09-29,"LINESTRING (-2.2574973 53.4819163, -2.2582951 53.481727, -2.2588709 53.4815662)",504.0,44.0
1,2147.0,2285.0,2266.0,,99.0,2325_2340,2017-09-29,"LINESTRING (-2.2574973 53.4819163, -2.2582951 53.481727, -2.2588709 53.4815662)",582.0,38.0
0,4241.0,2266.0,2283.0,,107.0,2310_2325,2017-09-29,"LINESTRING (-2.2588709 53.4815662, -2.2599648 53.4812018, -2.2602923 53.4811045)",504.0,44.0
1,4241.0,2266.0,2283.0,,107.0,2325_2340,2017-09-29,"LINESTRING (-2.2588709 53.4815662, -2.2599648 53.4812018, -2.2602923 53.4811045)",582.0,38.0
0,4242.0,2283.0,2959.0,,344.0,2310_2325,2017-09-29,"LINESTRING (-2.2602923 53.4811045, -2.2605656 53.4810374, -2.2612201 53.4809289, -2.2620704 53.4808395, -2.2623493 53.4808236, -2.2633468 53.4807863, -2.2637418 53.4807783, -2.2640303 53.4807825, -2.2644497 53.4807983, -2.2646585 53.4808057, -2.2650478 53.4808299, -2.2652053 53.4808426, -2.2654156 53.4808668)",504.0,44.0
1,4242.0,2283.0,2959.0,,344.0,2325_2340,2017-09-29,"LINESTRING (-2.2602923 53.4811045, -2.2605656 53.4810374, -2.2612201 53.4809289, -2.2620704 53.4808395, -2.2623493 53.4808236, -2.2633468 53.4807863, -2.2637418 53.4807783, -2.2640303 53.4807825, -2.2644497 53.4807983, -2.2646585 53.4808057, -2.2650478 53.4808299, -2.2652053 53.4808426, -2.2654156 53.4808668)",582.0,38.0
0,2630.0,2959.0,1491.0,2.0,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)",504.0,44.0
1,2630.0,2959.0,1491.0,2.0,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2654156 53.4808668, -2.2654885 53.4807845)",582.0,38.0
0,2645.0,1491.0,1668.0,2.0,18.0,2310_2325,2017-09-29,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)",504.0,44.0
1,2645.0,1491.0,1668.0,2.0,18.0,2325_2340,2017-09-29,"LINESTRING (-2.2654885 53.4807845, -2.2656336 53.4806516)",582.0,38.0
0,3034.0,1668.0,1669.0,,67.0,2310_2325,2017-09-29,"LINESTRING (-2.2656336 53.4806516, -2.266619 53.4807998)",504.0,44.0
1,3034.0,1668.0,1669.0,,67.0,2325_2340,2017-09-29,"LINESTRING (-2.2656336 53.4806516, -2.266619 53.4807998)",582.0,38.0
0,3093.0,1669.0,1667.0,,31.0,2310_2325,2017-09-29,"LINESTRING (-2.266619 53.4807998, -2.2667506 53.4805283)",504.0,44.0
1,3093.0,1669.0,1667.0,,31.0,2325_2340,2017-09-29,"LINESTRING (-2.266619 53.4807998, -2.2667506 53.4805283)",582.0,38.0
0,5288.0,1663.0,1490.0,,53.0,2310_2325,2017-09-29,"LINESTRING (-2.2676466 53.4797047, -2.2673141 53.4796503, -2.2668721 53.4795806)",444.0,31.0
1,5288.0,1663.0,1490.0,,53.0,2325_2340,2017-09-29,"LINESTRING (-2.2676466 53.4797047, -2.2673141 53.4796503, -2.2668721 53.4795806)",462.0,33.0
0,2853.0,1490.0,293.0,1.0,139.0,2310_2325,2017-09-29,"LINESTRING (-2.2668721 53.4795806, -2.2660514 53.4793015, -2.2650378 53.4789634)",444.0,31.0
1,2853.0,1490.0,293.0,1.0,139.0,2325_2340,2017-09-29,"LINESTRING (-2.2668721 53.4795806, -2.2660514 53.4793015, -2.2650378 53.4789634)",462.0,33.0
0,2851.0,293.0,2911.0,1.0,96.0,2310_2325,2017-09-29,"LINESTRING (-2.2650378 53.4789634, -2.2646936 53.4788648, -2.2645246 53.4788329, -2.264357 53.4788131, -2.2640391 53.4787898, -2.2636876 53.4787839, -2.2636332 53.4787847)",444.0,31.0
1,2851.0,293.0,2911.0,1.0,96.0,2325_2340,2017-09-29,"LINESTRING (-2.2650378 53.4789634, -2.2646936 53.4788648, -2.2645246 53.4788329, -2.264357 53.4788131, -2.2640391 53.4787898, -2.2636876 53.4787839, -2.2636332 53.4787847)",462.0,33.0
0,2849.0,2911.0,1604.0,1.0,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)",444.0,31.0
1,2849.0,2911.0,1604.0,1.0,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2634806 53.4787871, -2.2633848 53.4787907)",462.0,33.0
0,4085.0,1604.0,1874.0,3.0,59.0,2310_2325,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",444.0,31.0
1,4085.0,1604.0,1874.0,3.0,59.0,2325_2340,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2631125 53.4788144, -2.2624999 53.4788504)",462.0,33.0
0,5202.0,1874.0,2913.0,,15.0,2310_2325,2017-09-29,"LINESTRING (-2.2624999 53.4788504, -2.2623947 53.4789046, -2.2623525 53.4789513)",444.0,31.0
1,5202.0,1874.0,2913.0,,15.0,2325_2340,2017-09-29,"LINESTRING (-2.2624999 53.4788504, -2.2623947 53.4789046, -2.2623525 53.4789513)",462.0,33.0
0,5732.0,1854.0,1605.0,,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2617822 53.4788233, -2.2618752 53.4788148, -2.2620152 53.478799)",300.0,35.0
1,5732.0,1854.0,1605.0,,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2617822 53.4788233, -2.2618752 53.4788148, -2.2620152 53.478799)",198.0,32.0
0,4617.0,1605.0,885.0,,10.0,2310_2325,2017-09-29,"LINESTRING (-2.2620152 53.478799, -2.2621711 53.4787834)",300.0,35.0
1,4617.0,1605.0,885.0,,10.0,2325_2340,2017-09-29,"LINESTRING (-2.2620152 53.478799, -2.2621711 53.4787834)",198.0,32.0
0,2847.0,885.0,1603.0,,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2621711 53.4787834, -2.2624047 53.478763)",300.0,35.0
1,2847.0,885.0,1603.0,,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2621711 53.4787834, -2.2624047 53.478763)",198.0,32.0
0,5736.0,1603.0,1604.0,1.0,65.0,2310_2325,2017-09-29,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)",300.0,35.0
1,5736.0,1603.0,1604.0,1.0,65.0,2325_2340,2017-09-29,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)",198.0,32.0
0,2848.0,1604.0,2911.0,1.0,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",300.0,35.0
1,2848.0,1604.0,2911.0,1.0,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",198.0,32.0
0,2850.0,2911.0,293.0,1.0,96.0,2310_2325,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)",300.0,35.0
1,2850.0,2911.0,293.0,1.0,96.0,2325_2340,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)",198.0,32.0
0,2852.0,293.0,1490.0,1.0,139.0,2310_2325,2017-09-29,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)",300.0,35.0
1,2852.0,293.0,1490.0,1.0,139.0,2325_2340,2017-09-29,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)",198.0,32.0
0,5736.0,1603.0,1604.0,1.0,65.0,2310_2325,2017-09-29,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)",90.0,53.0
1,5736.0,1603.0,1604.0,1.0,65.0,2325_2340,2017-09-29,"LINESTRING (-2.2624047 53.478763, -2.2630356 53.4787474, -2.2633848 53.4787907)",54.0,80.0
0,2848.0,1604.0,2911.0,1.0,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",90.0,53.0
1,2848.0,1604.0,2911.0,1.0,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2633848 53.4787907, -2.2634806 53.4787871, -2.2636332 53.4787847)",54.0,80.0
0,2850.0,2911.0,293.0,1.0,96.0,2310_2325,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)",90.0,53.0
1,2850.0,2911.0,293.0,1.0,96.0,2325_2340,2017-09-29,"LINESTRING (-2.2636332 53.4787847, -2.2636876 53.4787839, -2.2640391 53.4787898, -2.264357 53.4788131, -2.2645246 53.4788329, -2.2646936 53.4788648, -2.2650378 53.4789634)",54.0,80.0
0,2852.0,293.0,1490.0,1.0,139.0,2310_2325,2017-09-29,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)",90.0,53.0
1,2852.0,293.0,1490.0,1.0,139.0,2325_2340,2017-09-29,"LINESTRING (-2.2650378 53.4789634, -2.2660514 53.4793015, -2.2668721 53.4795806)",54.0,80.0
0,5851.0,1490.0,1660.0,3.0,62.0,2310_2325,2017-09-29,"LINESTRING (-2.2668721 53.4795806, -2.2674155 53.479126)",90.0,53.0
1,5851.0,1490.0,1660.0,3.0,62.0,2325_2340,2017-09-29,"LINESTRING (-2.2668721 53.4795806, -2.2674155 53.479126)",54.0,80.0
0,5852.0,1660.0,1489.0,3.0,28.0,2310_2325,2017-09-29,"LINESTRING (-2.2674155 53.479126, -2.2676708 53.4789207)",90.0,53.0
1,5852.0,1660.0,1489.0,3.0,28.0,2325_2340,2017-09-29,"LINESTRING (-2.2674155 53.479126, -2.2676708 53.4789207)",54.0,80.0
0,2631.0,1489.0,2960.0,2.0,14.0,2310_2325,2017-09-29,"LINESTRING (-2.2676708 53.4789207, -2.2677734 53.478814)",90.0,53.0
1,2631.0,1489.0,2960.0,2.0,14.0,2325_2340,2017-09-29,"LINESTRING (-2.2676708 53.4789207, -2.2677734 53.478814)",54.0,80.0
0,5210.0,2960.0,2749.0,,152.0,2310_2325,2017-09-29,"LINESTRING (-2.2677734 53.478814, -2.2676999 53.4788035, -2.26749 53.4787785, -2.2672254 53.4787514, -2.2669081 53.478723, -2.266121 53.4786573, -2.2655091 53.478608)",90.0,53.0
1,5210.0,2960.0,2749.0,,152.0,2325_2340,2017-09-29,"LINESTRING (-2.2677734 53.478814, -2.2676999 53.4788035, -2.26749 53.4787785, -2.2672254 53.4787514, -2.2669081 53.478723, -2.266121 53.4786573, -2.2655091 53.478608)",54.0,80.0
0,5384.0,2749.0,1249.0,,107.0,2310_2325,2017-09-29,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)",90.0,53.0
1,5384.0,2749.0,1249.0,,107.0,2325_2340,2017-09-29,"LINESTRING (-2.2655091 53.478608, -2.2648591 53.478558, -2.2639103 53.4784614)",54.0,80.0
0,2395.0,1249.0,1199.0,,20.0,2310_2325,2017-09-29,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)",90.0,53.0
1,2395.0,1249.0,1199.0,,20.0,2325_2340,2017-09-29,"LINESTRING (-2.2639103 53.4784614, -2.2636114 53.4784444)",54.0,80.0
0,4661.0,1199.0,2197.0,,56.0,2310_2325,2017-09-29,"LINESTRING (-2.2636114 53.4784444, -2.2627713 53.4783811)",90.0,53.0
1,4661.0,1199.0,2197.0,,56.0,2325_2340,2017-09-29,"LINESTRING (-2.2636114 53.4784444, -2.2627713 53.4783811)",54.0,80.0
0,2123.0,2197.0,1198.0,,60.0,2310_2325,2017-09-29,"LINESTRING (-2.2627713 53.4783811, -2.2628768 53.4783802, -2.2630124 53.4783798, -2.263674 53.478398)",90.0,53.0
1,2123.0,2197.0,1198.0,,60.0,2325_2340,2017-09-29,"LINESTRING (-2.2627713 53.4783811, -2.2628768 53.4783802, -2.2630124 53.4783798, -2.263674 53.478398)",54.0,80.0
0,2840.0,1602.0,1601.0,,57.0,2310_2325,2017-09-29,"LINESTRING (-2.2620771 53.4811752, -2.2621432 53.481107, -2.2621924 53.4810428, -2.2622097 53.4809941, -2.2622552 53.4806845)",306.0,36.0
1,2840.0,1602.0,1601.0,,57.0,2325_2340,2017-09-29,"LINESTRING (-2.2620771 53.4811752, -2.2621432 53.481107, -2.2621924 53.4810428, -2.2622097 53.4809941, -2.2622552 53.4806845)",288.0,36.0
0,2837.0,1601.0,1608.0,,84.0,2310_2325,2017-09-29,"LINESTRING (-2.2622552 53.4806845, -2.2622505 53.4803147, -2.2622467 53.4800644, -2.2622185 53.4799342)",306.0,36.0
1,2837.0,1601.0,1608.0,,84.0,2325_2340,2017-09-29,"LINESTRING (-2.2622552 53.4806845, -2.2622505 53.4803147, -2.2622467 53.4800644, -2.2622185 53.4799342)",288.0,36.0
0,5787.0,1608.0,1872.0,,40.0,2310_2325,2017-09-29,"LINESTRING (-2.2622185 53.4799342, -2.2621712 53.4796634, -2.2621727 53.4796167, -2.2621811 53.4795793)",306.0,36.0
1,5787.0,1608.0,1872.0,,40.0,2325_2340,2017-09-29,"LINESTRING (-2.2622185 53.4799342, -2.2621712 53.4796634, -2.2621727 53.4796167, -2.2621811 53.4795793)",288.0,36.0
0,5784.0,1872.0,1887.0,,16.0,2310_2325,2017-09-29,"LINESTRING (-2.2621811 53.4795793, -2.2622251 53.479441)",306.0,36.0
1,5784.0,1872.0,1887.0,,16.0,2325_2340,2017-09-29,"LINESTRING (-2.2621811 53.4795793, -2.2622251 53.479441)",288.0,36.0
0,5782.0,1887.0,2914.0,,17.0,2310_2325,2017-09-29,"LINESTRING (-2.2622251 53.479441, -2.262229 53.479404, -2.2622394 53.4793071, -2.2622381 53.4792911)",306.0,36.0
1,5782.0,1887.0,2914.0,,17.0,2325_2340,2017-09-29,"LINESTRING (-2.2622251 53.479441, -2.262229 53.479404, -2.2622394 53.4793071, -2.2622381 53.4792911)",288.0,36.0
0,2844.0,1606.0,1607.0,,11.0,2310_2325,2017-09-29,"LINESTRING (-2.2621825 53.4788759, -2.2620125 53.4788891)",420.0,34.0
