utd_link_id,corridor_id,corridor_link_order,from_node_id,to_node_id,time_period,date,geometry,volume,travel_time,speed,reference_speed,density,queue,notes
100000682,Oldfield Road,3,100000848,100000849,2310_2325,2017-09-29,"LINESTRING (-2.268198 53.478364,-2.268425 53.478064)",342.0,,47,,,,
100000682,Oldfield Road,3,100000848,100000849,2325_2340,2017-09-29,"LINESTRING (-2.268198 53.478364,-2.268425 53.478064)",492.0,,45,,,,
100000682,Oldfield Road,3,100000848,100000849,2340_2355,2017-09-29,"LINESTRING (-2.268198 53.478364,-2.268425 53.478064)",522.0,,43,,,,
100000682,Oldfield Road,3,100000848,100000849,2355_0010,2017-09-29,"LINESTRING (-2.268198 53.478364,-2.268425 53.478064)",498.0,,45,,,,
100000682,Oldfield Road,3,100000848,100000849,0010_0025,2017-09-30,"LINESTRING (-2.268198 53.478364,-2.268425 53.478064)",408.0,,39,,,,
100000682,Oldfield Road,3,100000848,100000849,,,"LINESTRING (-2.268198 53.478364,-2.268425 53.478064)",,,,,,,
100000683,Oldfield Road,4,100000849,100000850,2310_2325,2017-09-29,"LINESTRING (-2.268425 53.478064,-2.268709 53.477487)",342.0,,47,,,,
100000683,Oldfield Road,4,100000849,100000850,2325_2340,2017-09-29,"LINESTRING (-2.268425 53.478064,-2.268709 53.477487)",492.0,,45,,,,
100000683,Oldfield Road,4,100000849,100000850,2340_2355,2017-09-29,"LINESTRING (-2.268425 53.478064,-2.268709 53.477487)",522.0,,43,,,,
100000683,Oldfield Road,4,100000849,100000850,2355_0010,2017-09-29,"LINESTRING (-2.268425 53.478064,-2.268709 53.477487)",498.0,,45,,,,
100000683,Oldfield Road,4,100000849,100000850,0010_0025,2017-09-30,"LINESTRING (-2.268425 53.478064,-2.268709 53.477487)",408.0,,39,,,,
100000683,Oldfield Road,4,100000849,100000850,,,"LINESTRING (-2.268425 53.478064,-2.268709 53.477487)",,,,,,,
100000684,Oldfield Road,5,100000850,100000851,2310_2325,2017-09-29,"LINESTRING (-2.268709 53.477487,-2.26895 53.476803)",342.0,,47,,,,
100000684,Oldfield Road,5,100000850,100000851,2325_2340,2017-09-29,"LINESTRING (-2.268709 53.477487,-2.26895 53.476803)",492.0,,45,,,,
100000684,Oldfield Road,5,100000850,100000851,2340_2355,2017-09-29,"LINESTRING (-2.268709 53.477487,-2.26895 53.476803)",522.0,,43,,,,
100000684,Oldfield Road,5,100000850,100000851,2355_0010,2017-09-29,"LINESTRING (-2.268709 53.477487,-2.26895 53.476803)",498.0,,45,,,,
100000684,Oldfield Road,5,100000850,100000851,0010_0025,2017-09-30,"LINESTRING (-2.268709 53.477487,-2.26895 53.476803)",408.0,,39,,,,
100000684,Oldfield Road,5,100000850,100000851,,,"LINESTRING (-2.268709 53.477487,-2.26895 53.476803)",,,,,,,
100000685,Oldfield Road,1,100000852,100000853,2310_2325,2017-09-29,"LINESTRING (-2.270616 53.472674,-2.270621 53.47276700000001)",138.0,,52,,,,
100000685,Oldfield Road,1,100000852,100000853,2325_2340,2017-09-29,"LINESTRING (-2.270616 53.472674,-2.270621 53.47276700000001)",156.0,,43,,,,
100000685,Oldfield Road,1,100000852,100000853,2340_2355,2017-09-29,"LINESTRING (-2.270616 53.472674,-2.270621 53.47276700000001)",90.0,,52,,,,
100000685,Oldfield Road,1,100000852,100000853,2355_0010,2017-09-29,"LINESTRING (-2.270616 53.472674,-2.270621 53.47276700000001)",186.0,,49,,,,
100000685,Oldfield Road,1,100000852,100000853,0010_0025,2017-09-30,"LINESTRING (-2.270616 53.472674,-2.270621 53.47276700000001)",96.0,,80,,,,
100000685,Oldfield Road,1,100000852,100000853,,,"LINESTRING (-2.270616 53.472674,-2.270621 53.47276700000001)",,,,,,,
100000686,Oldfield Road,2,100000853,100000854,2310_2325,2017-09-29,"LINESTRING (-2.270621 53.47276700000001,-2.269508 53.474571)",138.0,,52,,,,
100000686,Oldfield Road,2,100000853,100000854,2325_2340,2017-09-29,"LINESTRING (-2.270621 53.47276700000001,-2.269508 53.474571)",156.0,,43,,,,
100000686,Oldfield Road,2,100000853,100000854,2340_2355,2017-09-29,"LINESTRING (-2.270621 53.47276700000001,-2.269508 53.474571)",90.0,,52,,,,
100000686,Oldfield Road,2,100000853,100000854,2355_0010,2017-09-29,"LINESTRING (-2.270621 53.47276700000001,-2.269508 53.474571)",186.0,,49,,,,
100000686,Oldfield Road,2,100000853,100000854,0010_0025,2017-09-30,"LINESTRING (-2.270621 53.47276700000001,-2.269508 53.474571)",96.0,,80,,,,
100000686,Oldfield Road,2,100000853,100000854,,,"LINESTRING (-2.270621 53.47276700000001,-2.269508 53.474571)",,,,,,,
100000687,Oldfield Road,3,100000854,100000855,2310_2325,2017-09-29,"LINESTRING (-2.269508 53.474571,-2.269304 53.474906)",138.0,,52,,,,
100000687,Oldfield Road,3,100000854,100000855,2325_2340,2017-09-29,"LINESTRING (-2.269508 53.474571,-2.269304 53.474906)",156.0,,43,,,,
100000687,Oldfield Road,3,100000854,100000855,2340_2355,2017-09-29,"LINESTRING (-2.269508 53.474571,-2.269304 53.474906)",90.0,,52,,,,
100000687,Oldfield Road,3,100000854,100000855,2355_0010,2017-09-29,"LINESTRING (-2.269508 53.474571,-2.269304 53.474906)",186.0,,49,,,,
100000687,Oldfield Road,3,100000854,100000855,0010_0025,2017-09-30,"LINESTRING (-2.269508 53.474571,-2.269304 53.474906)",96.0,,80,,,,
100000687,Oldfield Road,3,100000854,100000855,,,"LINESTRING (-2.269508 53.474571,-2.269304 53.474906)",,,,,,,
100000688,Oldfield Road,4,100000855,100000856,2310_2325,2017-09-29,"LINESTRING (-2.269304 53.474906,-2.269245 53.47509399999999)",138.0,,52,,,,
100000688,Oldfield Road,4,100000855,100000856,2325_2340,2017-09-29,"LINESTRING (-2.269304 53.474906,-2.269245 53.47509399999999)",156.0,,43,,,,
100000688,Oldfield Road,4,100000855,100000856,2340_2355,2017-09-29,"LINESTRING (-2.269304 53.474906,-2.269245 53.47509399999999)",90.0,,52,,,,
100000688,Oldfield Road,4,100000855,100000856,2355_0010,2017-09-29,"LINESTRING (-2.269304 53.474906,-2.269245 53.47509399999999)",186.0,,49,,,,
100000688,Oldfield Road,4,100000855,100000856,0010_0025,2017-09-30,"LINESTRING (-2.269304 53.474906,-2.269245 53.47509399999999)",96.0,,80,,,,
100000688,Oldfield Road,4,100000855,100000856,,,"LINESTRING (-2.269304 53.474906,-2.269245 53.47509399999999)",,,,,,,
100000689,Oldfield Road,5,100000856,100000857,2310_2325,2017-09-29,"LINESTRING (-2.269245 53.47509399999999,-2.269229 53.475271)",138.0,,52,,,,
100000689,Oldfield Road,5,100000856,100000857,2325_2340,2017-09-29,"LINESTRING (-2.269245 53.47509399999999,-2.269229 53.475271)",156.0,,43,,,,
100000689,Oldfield Road,5,100000856,100000857,2340_2355,2017-09-29,"LINESTRING (-2.269245 53.47509399999999,-2.269229 53.475271)",90.0,,52,,,,
100000689,Oldfield Road,5,100000856,100000857,2355_0010,2017-09-29,"LINESTRING (-2.269245 53.47509399999999,-2.269229 53.475271)",186.0,,49,,,,
100000689,Oldfield Road,5,100000856,100000857,0010_0025,2017-09-30,"LINESTRING (-2.269245 53.47509399999999,-2.269229 53.475271)",96.0,,80,,,,
100000689,Oldfield Road,5,100000856,100000857,,,"LINESTRING (-2.269245 53.47509399999999,-2.269229 53.475271)",,,,,,,
100000690,Oldfield Road,6,100000857,100000858,2310_2325,2017-09-29,"LINESTRING (-2.269229 53.475271,-2.269157 53.476415)",138.0,,52,,,,
100000690,Oldfield Road,6,100000857,100000858,2325_2340,2017-09-29,"LINESTRING (-2.269229 53.475271,-2.269157 53.476415)",156.0,,43,,,,
100000690,Oldfield Road,6,100000857,100000858,2340_2355,2017-09-29,"LINESTRING (-2.269229 53.475271,-2.269157 53.476415)",90.0,,52,,,,
100000690,Oldfield Road,6,100000857,100000858,2355_0010,2017-09-29,"LINESTRING (-2.269229 53.475271,-2.269157 53.476415)",186.0,,49,,,,
100000690,Oldfield Road,6,100000857,100000858,0010_0025,2017-09-30,"LINESTRING (-2.269229 53.475271,-2.269157 53.476415)",96.0,,80,,,,
100000690,Oldfield Road,6,100000857,100000858,,,"LINESTRING (-2.269229 53.475271,-2.269157 53.476415)",,,,,,,
100000691,Ordsall Lane,1,100000859,100000860,2310_2325,2017-09-29,"LINESTRING (-2.276297 53.46928000000001,-2.2751490000000003 53.469933)",888.0,,28,,,,
100000691,Ordsall Lane,1,100000859,100000860,2325_2340,2017-09-29,"LINESTRING (-2.276297 53.46928000000001,-2.2751490000000003 53.469933)",738.0,,26,,,,
100000691,Ordsall Lane,1,100000859,100000860,2340_2355,2017-09-29,"LINESTRING (-2.276297 53.46928000000001,-2.2751490000000003 53.469933)",834.0,,27,,,,
100000691,Ordsall Lane,1,100000859,100000860,2355_0010,2017-09-29,"LINESTRING (-2.276297 53.46928000000001,-2.2751490000000003 53.469933)",690.0,,31,,,,
100000691,Ordsall Lane,1,100000859,100000860,0010_0025,2017-09-30,"LINESTRING (-2.276297 53.46928000000001,-2.2751490000000003 53.469933)",750.0,,35,,,,
100000691,Ordsall Lane,1,100000859,100000860,,,"LINESTRING (-2.276297 53.46928000000001,-2.2751490000000003 53.469933)",,,,,,,
100000692,Ordsall Lane,2,100000860,100000861,2310_2325,2017-09-29,"LINESTRING (-2.2751490000000003 53.469933,-2.273391 53.471008)",888.0,,28,,,,
100000692,Ordsall Lane,2,100000860,100000861,2325_2340,2017-09-29,"LINESTRING (-2.2751490000000003 53.469933,-2.273391 53.471008)",738.0,,26,,,,
100000692,Ordsall Lane,2,100000860,100000861,2340_2355,2017-09-29,"LINESTRING (-2.2751490000000003 53.469933,-2.273391 53.471008)",834.0,,27,,,,
100000692,Ordsall Lane,2,100000860,100000861,2355_0010,2017-09-29,"LINESTRING (-2.2751490000000003 53.469933,-2.273391 53.471008)",690.0,,31,,,,
100000692,Ordsall Lane,2,100000860,100000861,0010_0025,2017-09-30,"LINESTRING (-2.2751490000000003 53.469933,-2.273391 53.471008)",750.0,,35,,,,
100000692,Ordsall Lane,2,100000860,100000861,,,"LINESTRING (-2.2751490000000003 53.469933,-2.273391 53.471008)",,,,,,,
100000693,Ordsall Lane,3,100000861,100000862,2310_2325,2017-09-29,"LINESTRING (-2.273391 53.471008,-2.272161 53.47173100000001)",888.0,,28,,,,
100000693,Ordsall Lane,3,100000861,100000862,2325_2340,2017-09-29,"LINESTRING (-2.273391 53.471008,-2.272161 53.47173100000001)",738.0,,26,,,,
100000693,Ordsall Lane,3,100000861,100000862,2340_2355,2017-09-29,"LINESTRING (-2.273391 53.471008,-2.272161 53.47173100000001)",834.0,,27,,,,
100000693,Ordsall Lane,3,100000861,100000862,2355_0010,2017-09-29,"LINESTRING (-2.273391 53.471008,-2.272161 53.47173100000001)",690.0,,31,,,,
100000693,Ordsall Lane,3,100000861,100000862,0010_0025,2017-09-30,"LINESTRING (-2.273391 53.471008,-2.272161 53.47173100000001)",750.0,,35,,,,
100000693,Ordsall Lane,3,100000861,100000862,,,"LINESTRING (-2.273391 53.471008,-2.272161 53.47173100000001)",,,,,,,
100000694,Ordsall Lane,4,100000862,100000863,2310_2325,2017-09-29,"LINESTRING (-2.272161 53.47173100000001,-2.271045 53.472371)",888.0,,28,,,,
100000694,Ordsall Lane,4,100000862,100000863,2325_2340,2017-09-29,"LINESTRING (-2.272161 53.47173100000001,-2.271045 53.472371)",738.0,,26,,,,
100000694,Ordsall Lane,4,100000862,100000863,2340_2355,2017-09-29,"LINESTRING (-2.272161 53.47173100000001,-2.271045 53.472371)",834.0,,27,,,,
100000694,Ordsall Lane,4,100000862,100000863,2355_0010,2017-09-29,"LINESTRING (-2.272161 53.47173100000001,-2.271045 53.472371)",690.0,,31,,,,
100000694,Ordsall Lane,4,100000862,100000863,0010_0025,2017-09-30,"LINESTRING (-2.272161 53.47173100000001,-2.271045 53.472371)",750.0,,35,,,,
100000694,Ordsall Lane,4,100000862,100000863,,,"LINESTRING (-2.272161 53.47173100000001,-2.271045 53.472371)",,,,,,,
100000695,Ordsall Lane,5,100000863,100000864,2310_2325,2017-09-29,"LINESTRING (-2.271045 53.472371,-2.270576 53.472674)",888.0,,28,,,,
100000695,Ordsall Lane,5,100000863,100000864,2325_2340,2017-09-29,"LINESTRING (-2.271045 53.472371,-2.270576 53.472674)",738.0,,26,,,,
100000695,Ordsall Lane,5,100000863,100000864,2340_2355,2017-09-29,"LINESTRING (-2.271045 53.472371,-2.270576 53.472674)",834.0,,27,,,,
100000695,Ordsall Lane,5,100000863,100000864,2355_0010,2017-09-29,"LINESTRING (-2.271045 53.472371,-2.270576 53.472674)",690.0,,31,,,,
100000695,Ordsall Lane,5,100000863,100000864,0010_0025,2017-09-30,"LINESTRING (-2.271045 53.472371,-2.270576 53.472674)",750.0,,35,,,,
100000695,Ordsall Lane,5,100000863,100000864,,,"LINESTRING (-2.271045 53.472371,-2.270576 53.472674)",,,,,,,
100000696,Ordsall Lane,6,100000864,100000865,2310_2325,2017-09-29,"LINESTRING (-2.270576 53.472674,-2.269324 53.473121)",888.0,,28,,,,
100000696,Ordsall Lane,6,100000864,100000865,2325_2340,2017-09-29,"LINESTRING (-2.270576 53.472674,-2.269324 53.473121)",738.0,,26,,,,
100000696,Ordsall Lane,6,100000864,100000865,2340_2355,2017-09-29,"LINESTRING (-2.270576 53.472674,-2.269324 53.473121)",834.0,,27,,,,
100000696,Ordsall Lane,6,100000864,100000865,2355_0010,2017-09-29,"LINESTRING (-2.270576 53.472674,-2.269324 53.473121)",690.0,,31,,,,
100000696,Ordsall Lane,6,100000864,100000865,0010_0025,2017-09-30,"LINESTRING (-2.270576 53.472674,-2.269324 53.473121)",750.0,,35,,,,
100000696,Ordsall Lane,6,100000864,100000865,,,"LINESTRING (-2.270576 53.472674,-2.269324 53.473121)",,,,,,,
100000697,Ordsall Lane,7,100000865,100000866,2310_2325,2017-09-29,"LINESTRING (-2.269324 53.473121,-2.26876 53.473354)",888.0,,28,,,,
100000697,Ordsall Lane,7,100000865,100000866,2325_2340,2017-09-29,"LINESTRING (-2.269324 53.473121,-2.26876 53.473354)",738.0,,26,,,,
100000697,Ordsall Lane,7,100000865,100000866,2340_2355,2017-09-29,"LINESTRING (-2.269324 53.473121,-2.26876 53.473354)",834.0,,27,,,,
100000697,Ordsall Lane,7,100000865,100000866,2355_0010,2017-09-29,"LINESTRING (-2.269324 53.473121,-2.26876 53.473354)",690.0,,31,,,,
100000697,Ordsall Lane,7,100000865,100000866,0010_0025,2017-09-30,"LINESTRING (-2.269324 53.473121,-2.26876 53.473354)",750.0,,35,,,,
100000697,Ordsall Lane,7,100000865,100000866,,,"LINESTRING (-2.269324 53.473121,-2.26876 53.473354)",,,,,,,
100000698,Ordsall Lane,8,100000866,100000867,2310_2325,2017-09-29,"LINESTRING (-2.26876 53.473354,-2.267837 53.473936)",888.0,,28,,,,
100000698,Ordsall Lane,8,100000866,100000867,2325_2340,2017-09-29,"LINESTRING (-2.26876 53.473354,-2.267837 53.473936)",738.0,,26,,,,
100000698,Ordsall Lane,8,100000866,100000867,2340_2355,2017-09-29,"LINESTRING (-2.26876 53.473354,-2.267837 53.473936)",834.0,,27,,,,
100000698,Ordsall Lane,8,100000866,100000867,2355_0010,2017-09-29,"LINESTRING (-2.26876 53.473354,-2.267837 53.473936)",690.0,,31,,,,
100000698,Ordsall Lane,8,100000866,100000867,0010_0025,2017-09-30,"LINESTRING (-2.26876 53.473354,-2.267837 53.473936)",750.0,,35,,,,
100000698,Ordsall Lane,8,100000866,100000867,,,"LINESTRING (-2.26876 53.473354,-2.267837 53.473936)",,,,,,,
100000699,Ordsall Lane,9,100000867,100000868,2310_2325,2017-09-29,"LINESTRING (-2.267837 53.473936,-2.267094 53.474482)",888.0,,28,,,,
100000699,Ordsall Lane,9,100000867,100000868,2325_2340,2017-09-29,"LINESTRING (-2.267837 53.473936,-2.267094 53.474482)",738.0,,26,,,,
100000699,Ordsall Lane,9,100000867,100000868,2340_2355,2017-09-29,"LINESTRING (-2.267837 53.473936,-2.267094 53.474482)",834.0,,27,,,,
100000699,Ordsall Lane,9,100000867,100000868,2355_0010,2017-09-29,"LINESTRING (-2.267837 53.473936,-2.267094 53.474482)",690.0,,31,,,,
100000699,Ordsall Lane,9,100000867,100000868,0010_0025,2017-09-30,"LINESTRING (-2.267837 53.473936,-2.267094 53.474482)",750.0,,35,,,,
100000699,Ordsall Lane,9,100000867,100000868,,,"LINESTRING (-2.267837 53.473936,-2.267094 53.474482)",,,,,,,
100000700,Ordsall Lane,10,100000868,100000869,2310_2325,2017-09-29,"LINESTRING (-2.267094 53.474482,-2.2661130000000003 53.47522900000001)",888.0,,28,,,,
100000700,Ordsall Lane,10,100000868,100000869,2325_2340,2017-09-29,"LINESTRING (-2.267094 53.474482,-2.2661130000000003 53.47522900000001)",738.0,,26,,,,
100000700,Ordsall Lane,10,100000868,100000869,2340_2355,2017-09-29,"LINESTRING (-2.267094 53.474482,-2.2661130000000003 53.47522900000001)",834.0,,27,,,,
100000700,Ordsall Lane,10,100000868,100000869,2355_0010,2017-09-29,"LINESTRING (-2.267094 53.474482,-2.2661130000000003 53.47522900000001)",690.0,,31,,,,
100000700,Ordsall Lane,10,100000868,100000869,0010_0025,2017-09-30,"LINESTRING (-2.267094 53.474482,-2.2661130000000003 53.47522900000001)",750.0,,35,,,,
100000700,Ordsall Lane,10,100000868,100000869,,,"LINESTRING (-2.267094 53.474482,-2.2661130000000003 53.47522900000001)",,,,,,,
100000701,Ordsall Lane,11,100000869,100000870,2310_2325,2017-09-29,"LINESTRING (-2.2661130000000003 53.47522900000001,-2.265964 53.47534200000001)",888.0,,28,,,,
100000701,Ordsall Lane,11,100000869,100000870,2325_2340,2017-09-29,"LINESTRING (-2.2661130000000003 53.47522900000001,-2.265964 53.47534200000001)",738.0,,26,,,,
100000701,Ordsall Lane,11,100000869,100000870,2340_2355,2017-09-29,"LINESTRING (-2.2661130000000003 53.47522900000001,-2.265964 53.47534200000001)",834.0,,27,,,,
100000701,Ordsall Lane,11,100000869,100000870,2355_0010,2017-09-29,"LINESTRING (-2.2661130000000003 53.47522900000001,-2.265964 53.47534200000001)",690.0,,31,,,,
100000701,Ordsall Lane,11,100000869,100000870,0010_0025,2017-09-30,"LINESTRING (-2.2661130000000003 53.47522900000001,-2.265964 53.47534200000001)",750.0,,35,,,,
100000701,Ordsall Lane,11,100000869,100000870,,,"LINESTRING (-2.2661130000000003 53.47522900000001,-2.265964 53.47534200000001)",,,,,,,
100000702,Ordsall Lane,12,100000870,100000871,2310_2325,2017-09-29,"LINESTRING (-2.265964 53.47534200000001,-2.265364 53.475838)",888.0,,28,,,,
100000702,Ordsall Lane,12,100000870,100000871,2325_2340,2017-09-29,"LINESTRING (-2.265964 53.47534200000001,-2.265364 53.475838)",738.0,,26,,,,
100000702,Ordsall Lane,12,100000870,100000871,2340_2355,2017-09-29,"LINESTRING (-2.265964 53.47534200000001,-2.265364 53.475838)",834.0,,27,,,,
100000702,Ordsall Lane,12,100000870,100000871,2355_0010,2017-09-29,"LINESTRING (-2.265964 53.47534200000001,-2.265364 53.475838)",690.0,,31,,,,
100000702,Ordsall Lane,12,100000870,100000871,0010_0025,2017-09-30,"LINESTRING (-2.265964 53.47534200000001,-2.265364 53.475838)",750.0,,35,,,,
100000702,Ordsall Lane,12,100000870,100000871,,,"LINESTRING (-2.265964 53.47534200000001,-2.265364 53.475838)",,,,,,,
100000703,Ordsall Lane,1,100000872,100000873,2310_2325,2017-09-29,"LINESTRING (-2.26681 53.474699,-2.266552 53.47496)",192.0,,40,,,,
100000703,Ordsall Lane,1,100000872,100000873,2325_2340,2017-09-29,"LINESTRING (-2.26681 53.474699,-2.266552 53.47496)",198.0,,40,,,,
100000703,Ordsall Lane,1,100000872,100000873,2340_2355,2017-09-29,"LINESTRING (-2.26681 53.474699,-2.266552 53.47496)",438.0,,27,,,,
100000703,Ordsall Lane,1,100000872,100000873,2355_0010,2017-09-29,"LINESTRING (-2.26681 53.474699,-2.266552 53.47496)",126.0,,49,,,,
100000703,Ordsall Lane,1,100000872,100000873,0010_0025,2017-09-30,"LINESTRING (-2.26681 53.474699,-2.266552 53.47496)",150.0,,60,,,,
100000703,Ordsall Lane,1,100000872,100000873,,,"LINESTRING (-2.26681 53.474699,-2.266552 53.47496)",,,,,,,
100000704,Ordsall Lane,2,100000873,100000874,2310_2325,2017-09-29,"LINESTRING (-2.266552 53.47496,-2.266006 53.47535799999999)",192.0,,40,,,,
100000704,Ordsall Lane,2,100000873,100000874,2325_2340,2017-09-29,"LINESTRING (-2.266552 53.47496,-2.266006 53.47535799999999)",198.0,,40,,,,
100000704,Ordsall Lane,2,100000873,100000874,2340_2355,2017-09-29,"LINESTRING (-2.266552 53.47496,-2.266006 53.47535799999999)",438.0,,27,,,,
100000704,Ordsall Lane,2,100000873,100000874,2355_0010,2017-09-29,"LINESTRING (-2.266552 53.47496,-2.266006 53.47535799999999)",126.0,,49,,,,
100000704,Ordsall Lane,2,100000873,100000874,0010_0025,2017-09-30,"LINESTRING (-2.266552 53.47496,-2.266006 53.47535799999999)",150.0,,60,,,,
100000704,Ordsall Lane,2,100000873,100000874,,,"LINESTRING (-2.266552 53.47496,-2.266006 53.47535799999999)",,,,,,,
100000705,Ordsall Lane,3,100000874,100000875,2310_2325,2017-09-29,"LINESTRING (-2.266006 53.47535799999999,-2.265516 53.475747)",192.0,,40,,,,
100000705,Ordsall Lane,3,100000874,100000875,2325_2340,2017-09-29,"LINESTRING (-2.266006 53.47535799999999,-2.265516 53.475747)",198.0,,40,,,,
100000705,Ordsall Lane,3,100000874,100000875,2340_2355,2017-09-29,"LINESTRING (-2.266006 53.47535799999999,-2.265516 53.475747)",438.0,,27,,,,
100000705,Ordsall Lane,3,100000874,100000875,2355_0010,2017-09-29,"LINESTRING (-2.266006 53.47535799999999,-2.265516 53.475747)",126.0,,49,,,,
100000705,Ordsall Lane,3,100000874,100000875,0010_0025,2017-09-30,"LINESTRING (-2.266006 53.47535799999999,-2.265516 53.475747)",150.0,,60,,,,
100000705,Ordsall Lane,3,100000874,100000875,,,"LINESTRING (-2.266006 53.47535799999999,-2.265516 53.475747)",,,,,,,
100000706,Ordsall Lane,4,100000875,100000876,2310_2325,2017-09-29,"LINESTRING (-2.265516 53.475747,-2.2655 53.475838)",192.0,,40,,,,
100000706,Ordsall Lane,4,100000875,100000876,2325_2340,2017-09-29,"LINESTRING (-2.265516 53.475747,-2.2655 53.475838)",198.0,,40,,,,
100000706,Ordsall Lane,4,100000875,100000876,2340_2355,2017-09-29,"LINESTRING (-2.265516 53.475747,-2.2655 53.475838)",438.0,,27,,,,
100000706,Ordsall Lane,4,100000875,100000876,2355_0010,2017-09-29,"LINESTRING (-2.265516 53.475747,-2.2655 53.475838)",126.0,,49,,,,
100000706,Ordsall Lane,4,100000875,100000876,0010_0025,2017-09-30,"LINESTRING (-2.265516 53.475747,-2.2655 53.475838)",150.0,,60,,,,
100000706,Ordsall Lane,4,100000875,100000876,,,"LINESTRING (-2.265516 53.475747,-2.2655 53.475838)",,,,,,,
100000707,Ordsall Lane,1,100000877,100000878,2310_2325,2017-09-29,"LINESTRING (-2.262972 53.477776,-2.2634060000000003 53.477369)",768.0,,29,,,,
100000707,Ordsall Lane,1,100000877,100000878,2325_2340,2017-09-29,"LINESTRING (-2.262972 53.477776,-2.2634060000000003 53.477369)",468.0,,28,,,,
100000707,Ordsall Lane,1,100000877,100000878,2340_2355,2017-09-29,"LINESTRING (-2.262972 53.477776,-2.2634060000000003 53.477369)",510.0,,30,,,,
100000707,Ordsall Lane,1,100000877,100000878,2355_0010,2017-09-29,"LINESTRING (-2.262972 53.477776,-2.2634060000000003 53.477369)",744.0,,27,,,,
100000707,Ordsall Lane,1,100000877,100000878,0010_0025,2017-09-30,"LINESTRING (-2.262972 53.477776,-2.2634060000000003 53.477369)",306.0,,27,,,,
100000707,Ordsall Lane,1,100000877,100000878,,,"LINESTRING (-2.262972 53.477776,-2.2634060000000003 53.477369)",,,,,,,
100000708,Ordsall Lane,2,100000878,100000879,2310_2325,2017-09-29,"LINESTRING (-2.2634060000000003 53.477369,-2.26375 53.47718199999999)",768.0,,29,,,,
100000708,Ordsall Lane,2,100000878,100000879,2325_2340,2017-09-29,"LINESTRING (-2.2634060000000003 53.477369,-2.26375 53.47718199999999)",468.0,,28,,,,
100000708,Ordsall Lane,2,100000878,100000879,2340_2355,2017-09-29,"LINESTRING (-2.2634060000000003 53.477369,-2.26375 53.47718199999999)",510.0,,30,,,,
100000708,Ordsall Lane,2,100000878,100000879,2355_0010,2017-09-29,"LINESTRING (-2.2634060000000003 53.477369,-2.26375 53.47718199999999)",744.0,,27,,,,
100000708,Ordsall Lane,2,100000878,100000879,0010_0025,2017-09-30,"LINESTRING (-2.2634060000000003 53.477369,-2.26375 53.47718199999999)",306.0,,27,,,,
100000708,Ordsall Lane,2,100000878,100000879,,,"LINESTRING (-2.2634060000000003 53.477369,-2.26375 53.47718199999999)",,,,,,,
100000709,Ordsall Lane,3,100000879,100000880,2310_2325,2017-09-29,"LINESTRING (-2.26375 53.47718199999999,-2.264248 53.476932)",768.0,,29,,,,
100000709,Ordsall Lane,3,100000879,100000880,2325_2340,2017-09-29,"LINESTRING (-2.26375 53.47718199999999,-2.264248 53.476932)",468.0,,28,,,,
100000709,Ordsall Lane,3,100000879,100000880,2340_2355,2017-09-29,"LINESTRING (-2.26375 53.47718199999999,-2.264248 53.476932)",510.0,,30,,,,
100000709,Ordsall Lane,3,100000879,100000880,2355_0010,2017-09-29,"LINESTRING (-2.26375 53.47718199999999,-2.264248 53.476932)",744.0,,27,,,,
100000709,Ordsall Lane,3,100000879,100000880,0010_0025,2017-09-30,"LINESTRING (-2.26375 53.47718199999999,-2.264248 53.476932)",306.0,,27,,,,
100000709,Ordsall Lane,3,100000879,100000880,,,"LINESTRING (-2.26375 53.47718199999999,-2.264248 53.476932)",,,,,,,
100000710,Ordsall Lane,4,100000880,100000881,2310_2325,2017-09-29,"LINESTRING (-2.264248 53.476932,-2.264396 53.47676800000001)",768.0,,29,,,,
100000710,Ordsall Lane,4,100000880,100000881,2325_2340,2017-09-29,"LINESTRING (-2.264248 53.476932,-2.264396 53.47676800000001)",468.0,,28,,,,
100000710,Ordsall Lane,4,100000880,100000881,2340_2355,2017-09-29,"LINESTRING (-2.264248 53.476932,-2.264396 53.47676800000001)",510.0,,30,,,,
100000710,Ordsall Lane,4,100000880,100000881,2355_0010,2017-09-29,"LINESTRING (-2.264248 53.476932,-2.264396 53.47676800000001)",744.0,,27,,,,
100000710,Ordsall Lane,4,100000880,100000881,0010_0025,2017-09-30,"LINESTRING (-2.264248 53.476932,-2.264396 53.47676800000001)",306.0,,27,,,,
100000710,Ordsall Lane,4,100000880,100000881,,,"LINESTRING (-2.264248 53.476932,-2.264396 53.47676800000001)",,,,,,,
100000711,Ordsall Lane,5,100000881,100000882,2310_2325,2017-09-29,"LINESTRING (-2.264396 53.47676800000001,-2.264409 53.47675699999999)",768.0,,29,,,,
100000711,Ordsall Lane,5,100000881,100000882,2325_2340,2017-09-29,"LINESTRING (-2.264396 53.47676800000001,-2.264409 53.47675699999999)",468.0,,28,,,,
100000711,Ordsall Lane,5,100000881,100000882,2340_2355,2017-09-29,"LINESTRING (-2.264396 53.47676800000001,-2.264409 53.47675699999999)",510.0,,30,,,,
100000711,Ordsall Lane,5,100000881,100000882,2355_0010,2017-09-29,"LINESTRING (-2.264396 53.47676800000001,-2.264409 53.47675699999999)",744.0,,27,,,,
