name_osm,link_id_osm,from_node_id_osm,to_node_id_osm,name_tmc,link_id_tmc,from_node_id_tmc,to_node_id_tmc
Longview Place,12365,7645,2869,110-05708,100000005,100000005,100000006
Oakhampton Place,12366,7646,1604,110-05706,100000009,100000009,100000010
Oakhampton Place,12367,1604,7646,110-05706,100000009,100000009,100000010
Oakhampton Place,12368,1604,3263,110-05706,100000009,100000009,100000010
Oakhampton Place,12369,3263,1604,110-05706,100000009,100000009,100000010
Oakhampton Place,12370,3263,7647,110-05706,100000009,100000009,100000010
Oakhampton Place,12371,7647,3263,110-05706,100000009,100000009,100000010
Hollybrook Court,12372,7648,3864,110-05703,100000013,100000013,100000014
Hollybrook Court,12373,3864,7648,110-05703,100000013,100000013,100000014
Bixler Lane,12374,7030,2949,110-05701,100000015,100000015,100000016
Bixler Lane,12375,2949,7030,110-05701,100000015,100000015,100000016
Bixler Lane,12376,2949,7649,110-05701,100000015,100000015,100000016
Bixler Lane,12377,7649,2949,110-05701,100000015,100000015,100000016
Brian Jac Lane,12378,7650,3011,110+05703,100000049,100000050,100000051
Brian Jac Lane,12379,3011,7650,110+05703,100000049,100000050,100000051
Brian Jac Lane,12380,3011,7651,110+05703,100000049,100000050,100000051
Brian Jac Lane,12381,7651,3011,110+05703,100000049,100000050,100000051
Brian Jac Lane,12382,7651,7652,110+05703,100000049,100000050,100000051
Brian Jac Lane,12383,7652,7651,110+05703,100000049,100000050,100000051
Brian Jac Lane,12384,7652,7653,110+05704,100000050,100000051,100000052
Brian Jac Lane,12385,7653,7652,110+05704,100000050,100000051,100000052
Hunt Club Drive,12386,7654,7655,110N05706,100000010,100000010,100000011
Hunt Club Drive,12387,7655,7654,110N05706,100000010,100000010,100000011
Raccoon Trail,12388,7656,7657,110+05707,100000054,100000055,100000056
Raccoon Trail,12389,7657,7656,110+05707,100000054,100000055,100000056
Quartet Circle,12390,6495,7658,110N05699,100000018,100000018,100000019
Quartet Circle,12391,7658,6495,110N05699,100000018,100000018,100000019
Dasher Lane,12392,7661,7655,110N05706,100000010,100000010,100000011
Dasher Lane,12393,7655,7661,110N05706,100000010,100000010,100000011
Dasher Lane,12394,7655,7433,110N05706,100000010,100000010,100000011
Dasher Lane,12395,7433,7655,110N05706,100000010,100000010,100000011
Dasher Lane,12396,7433,10623,110N05706,100000010,100000010,100000011
Dasher Lane,12397,10623,7433,110N05706,100000010,100000010,100000011
Manderly Way,12398,12026,12027,110N05706,100000010,100000010,100000011
Manderly Way,12399,12027,12026,110N05706,100000010,100000010,100000011
Manderly Way,12400,12027,7662,110N05706,100000010,100000010,100000011
Manderly Way,12401,7662,12027,110N05706,100000010,100000010,100000011
Carlisle Drive,12402,10686,12312,110N05707,100000008,100000008,100000009
Carlisle Drive,12403,12312,10686,110N05707,100000008,100000008,100000009
Bandy Run Road,12404,4060,7663,110N05710,100000003,100000003,100000004
Bandy Run Road,12405,7663,4060,110N05710,100000003,100000003,100000004
Bandy Run Road,12406,7663,6514,110N05710,100000003,100000003,100000004
Bandy Run Road,12407,6514,7663,110N05710,100000003,100000003,100000004
Bandy Run Road,12408,6514,3467,110N05710,100000003,100000003,100000004
Bandy Run Road,12409,3467,6514,110N05710,100000003,100000003,100000004
Bandy Run Road,12410,3467,7664,110N05710,100000003,100000003,100000004
Bandy Run Road,12411,7664,3467,110N05710,100000003,100000003,100000004
Gerken Avenue,12412,2967,2740,110N05699,100000018,100000018,100000019
Gerken Avenue,12413,2740,2967,110N05699,100000018,100000018,100000019
Gerken Avenue,12414,2740,7665,110N05699,100000018,100000018,100000019
Gerken Avenue,12415,7665,2740,110N05699,100000018,100000018,100000019
Gerken Avenue,12416,5866,2966,110N05699,100000018,100000018,100000019
Gerken Avenue,12417,2966,5866,110N05699,100000018,100000018,100000019
Cello Court,12418,4944,7667,110-05701,100000015,100000015,100000016
Cello Court,12419,7667,4944,110-05701,100000015,100000015,100000016
Twilight Court,12420,7668,7669,110-05699,100000017,100000017,100000018
Twilight Court,12421,7669,7668,110-05699,100000017,100000017,100000018
Earnestine Street,12422,7670,3934,110+05695,100000036,100000037,100000038
Earnestine Street,12423,3934,7670,110+05695,100000036,100000037,100000038
Earnestine Street,12424,3934,4455,110+05695,100000036,100000037,100000038
Earnestine Street,12425,4455,3934,110+05695,100000036,100000037,100000038
Kyleakin Court,12426,5425,7671,110+05696,100000038,100000039,100000040
Kyleakin Court,12427,7671,5425,110+05696,100000038,100000039,100000040
Forestville Meadows Drive,12428,7672,7673,110P05706,100000053,100000054,100000055
Forestville Meadows Drive,12429,7673,7672,110P05706,100000053,100000054,100000055
Forestville Meadows Drive,12430,7673,7674,110P05706,100000053,100000054,100000055
Forestville Meadows Drive,12431,7674,7673,110P05706,100000053,100000054,100000055
Forestville Meadows Drive,12432,7674,7675,110+05707,100000054,100000055,100000056
Forestville Meadows Drive,12433,7675,7674,110+05707,100000054,100000055,100000056
Sherman Court,12434,6707,7676,110P05708,100000057,100000058,100000059
Sherman Court,12435,7676,6707,110P05708,100000057,100000058,100000059
Riders Lane,12436,6816,5039,110N05706,100000010,100000010,100000011
Riders Lane,12437,5039,6816,110N05706,100000010,100000010,100000011
Riders Lane,12438,5039,7677,110N05706,100000010,100000010,100000011
Riders Lane,12439,7677,5039,110N05706,100000010,100000010,100000011
Riders Lane,12440,7677,7678,110N05706,100000010,100000010,100000011
Riders Lane,12441,7678,7677,110N05706,100000010,100000010,100000011
Riders Lane,12442,7678,4989,110N05706,100000010,100000010,100000011
Riders Lane,12443,4989,7678,110N05706,100000010,100000010,100000011
Riders Lane,12444,4989,6420,110N05706,100000010,100000010,100000011
Riders Lane,12445,6420,4989,110N05706,100000010,100000010,100000011
Riders Lane,12446,6420,7679,110N05706,100000010,100000010,100000011
Riders Lane,12447,7679,6420,110N05706,100000010,100000010,100000011
Riders Lane,12448,7679,6156,110N05706,100000010,100000010,100000011
Riders Lane,12449,6156,7679,110N05706,100000010,100000010,100000011
Riders Lane,12450,6156,1581,110N05706,100000010,100000010,100000011
Riders Lane,12451,1581,6156,110N05706,100000010,100000010,100000011
Riders Lane,12452,1581,7680,110N05706,100000010,100000010,100000011
Riders Lane,12453,7680,1581,110N05706,100000010,100000010,100000011
Preserve Court,12454,7683,3471,110P05708,100000057,100000058,100000059
Preserve Court,12455,3471,7683,110P05708,100000057,100000058,100000059
Preserve Court,12456,3471,7052,110+05709,100000058,100000059,100000060
Preserve Court,12457,7052,3471,110+05709,100000058,100000059,100000060
Preserve Court,12458,7052,9563,110+05709,100000058,100000059,100000060
Preserve Court,12459,9563,7052,110+05709,100000058,100000059,100000060
Preserve Court,12460,9563,9564,110+05709,100000058,100000059,100000060
Preserve Court,12461,9564,9563,110+05709,100000058,100000059,100000060
Towering Oak Way,12462,7684,7685,110-05707,100000007,100000007,100000008
Towering Oak Way,12463,7685,7684,110-05707,100000007,100000007,100000008
Cedrus Lane,12464,5470,7686,110+05702,100000048,100000049,100000050
Cedrus Lane,12465,7686,5470,110+05702,100000048,100000049,100000050
Bucks Lane,12466,7687,2222,110+05706,100000052,100000053,100000054
Bucks Lane,12467,2222,7687,110+05706,100000052,100000053,100000054
Ashburton Avenue,12468,5887,7688,110N05706,100000010,100000010,100000011
Ashburton Avenue,12469,7688,5887,110N05706,100000010,100000010,100000011
Ashburton Avenue,12470,7688,6781,110N05706,100000010,100000010,100000011
Ashburton Avenue,12471,6781,7688,110N05706,100000010,100000010,100000011
Ashburton Avenue,12472,6781,14502,110N05706,100000010,100000010,100000011
Ashburton Avenue,12473,14502,6781,110N05706,100000010,100000010,100000011
Loran Court,12474,3998,7689,110P05707,100000055,100000056,100000057
Loran Court,12475,7689,3998,110P05707,100000055,100000056,100000057
Great Knoll Court,12476,6033,7690,110+05707,100000054,100000055,100000056
Great Knoll Court,12477,7690,6033,110+05707,100000054,100000055,100000056
Full Cry Court,12478,7691,3976,110-05699,100000017,100000017,100000018
Full Cry Court,12479,3976,7691,110-05699,100000017,100000017,100000018
Timberlake Court,12480,7692,12877,110-05703,100000013,100000013,100000014
Timberlake Court,12481,12877,7692,110-05703,100000013,100000013,100000014
Timberlake Court,12482,12877,7693,110-05703,100000013,100000013,100000014
Timberlake Court,12483,7693,12877,110-05703,100000013,100000013,100000014
Reams Station Place,12484,3889,4713,110N05711,100000001,100000001,100000002
Reams Station Place,12485,4713,3889,110N05711,100000001,100000001,100000002
Proffitt Estates Court,12486,7694,7695,110N05706,100000010,100000010,100000011
Proffitt Estates Court,12487,7695,7694,110N05706,100000010,100000010,100000011
Grande Lane,12488,14503,7697,110P05692,100000032,100000033,100000034
Grande Lane,12489,7697,14503,110P05692,100000032,100000033,100000034
Grande Lane,12490,7697,7698,110P05692,100000032,100000033,100000034
Grande Lane,12491,7698,7697,110P05692,100000032,100000033,100000034
Mann Court,12492,7699,7700,110N05692,100000031,100000031,100000032
Mann Court,12493,7700,7699,110N05692,100000031,100000031,100000032
Peachtree Street,12494,7457,7701,110-05709,100000004,100000004,100000005
Peachtree Street,12495,7701,7457,110-05709,100000004,100000004,100000005
Peachtree Street,12496,7701,7702,110-05709,100000004,100000004,100000005
Peachtree Street,12497,7702,7701,110-05709,100000004,100000004,100000005
Devonshire Gardens Court,12498,9485,7703,110N05692,100000031,100000031,100000032
Devonshire Gardens Court,12499,7703,9485,110N05692,100000031,100000031,100000032
Blue Star Drive,12500,3969,7704,110+05693,100000033,100000034,100000035
Blue Star Drive,12501,7704,3969,110+05693,100000033,100000034,100000035
Blue Star Drive,12502,7704,7705,110+05693,100000033,100000034,100000035
Blue Star Drive,12503,7705,7704,110+05693,100000033,100000034,100000035
Blue Star Drive,12504,7705,3226,110+05693,100000033,100000034,100000035
Blue Star Drive,12505,3226,7705,110+05693,100000033,100000034,100000035
Stowe Court,12506,3508,7706,110-05706,100000009,100000009,100000010
Stowe Court,12507,7706,3508,110-05706,100000009,100000009,100000010
Holly Grove Court,12508,7707,7708,110N05706,100000010,100000010,100000011
Holly Grove Court,12509,7708,7707,110N05706,100000010,100000010,100000011
Creamcup Lane,12510,7524,7709,110P05707,100000055,100000056,100000057
Creamcup Lane,12511,7709,7524,110P05707,100000055,100000056,100000057
Marshall Heights Court,12512,5545,5544,110-05693,100000029,100000029,100000030
Marshall Heights Court,12513,5544,5545,110-05693,100000029,100000029,100000030
Rosiers Branch Drive,12514,7397,7398,110-05708,100000005,100000005,100000006
Rosiers Branch Drive,12515,7398,7397,110-05708,100000005,100000005,100000006
First Place,12516,7510,7517,110-05709,100000004,100000004,100000005
First Place,12517,7517,7510,110-05709,100000004,100000004,100000005
First Place,12518,7517,6075,110-05709,100000004,100000004,100000005
First Place,12519,6075,7517,110-05709,100000004,100000004,100000005
Maureen Lane,12520,7710,7711,110N05706,100000010,100000010,100000011
Maureen Lane,12521,7711,7710,110N05706,100000010,100000010,100000011
Maureen Lane,12522,7711,6702,110N05706,100000010,100000010,100000011
Maureen Lane,12523,6702,7711,110N05706,100000010,100000010,100000011
Maureen Lane,12524,6702,4116,110N05706,100000010,100000010,100000011
Maureen Lane,12525,4116,6702,110N05706,100000010,100000010,100000011
Maureen Lane,12526,4116,4520,110N05706,100000010,100000010,100000011
Maureen Lane,12527,4520,4116,110N05706,100000010,100000010,100000011
Maureen Lane,12528,4520,6852,110N05706,100000010,100000010,100000011
Maureen Lane,12529,6852,4520,110N05706,100000010,100000010,100000011
Maureen Lane,12530,6852,7712,110N05706,100000010,100000010,100000011
Maureen Lane,12531,7712,6852,110N05706,100000010,100000010,100000011
Maureen Lane,12532,7712,14504,110N05706,100000010,100000010,100000011
Maureen Lane,12533,14504,7712,110N05706,100000010,100000010,100000011
Kennedy Drive,12534,7297,7094,110P05695,100000037,100000038,100000039
Kennedy Drive,12535,7094,7297,110P05695,100000037,100000038,100000039
Kennedy Drive,12536,7094,7714,110+05695,100000036,100000037,100000038
Kennedy Drive,12537,7714,7094,110+05695,100000036,100000037,100000038
Kennedy Drive,12538,4786,1122,110P05695,100000037,100000038,100000039
Kennedy Drive,12539,1122,4786,110P05695,100000037,100000038,100000039
Kennedy Drive,12540,1122,7713,110P05695,100000037,100000038,100000039
Kennedy Drive,12541,7713,1122,110P05695,100000037,100000038,100000039
Kennedy Drive,12542,7713,4787,110P05695,100000037,100000038,100000039
Kennedy Drive,12543,4787,7713,110P05695,100000037,100000038,100000039
Kennedy Drive,12544,4787,11039,110+05695,100000036,100000037,100000038
Kennedy Drive,12545,11039,4787,110+05695,100000036,100000037,100000038
Abbey Glen Court,12546,7721,6831,110-05700,100000016,100000016,100000017
Abbey Glen Court,12547,6831,7721,110-05700,100000016,100000016,100000017
Jester Court,12548,5922,7722,110-05704,100000012,100000012,100000013
Jester Court,12549,7722,5922,110-05704,100000012,100000012,100000013
Satinwood Court,12550,7723,6275,110-05702,100000014,100000014,100000015
Satinwood Court,12551,6275,7723,110-05702,100000014,100000014,100000015
Turkey Wing Court,12552,7724,4346,110-05706,100000009,100000009,100000010
Turkey Wing Court,12553,4346,7724,110-05706,100000009,100000009,100000010
Turkey Wing Court,12554,4346,7725,110-05706,100000009,100000009,100000010
Turkey Wing Court,12555,7725,4346,110-05706,100000009,100000009,100000010
Sutton Oaks Lane,12556,7726,7727,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12557,7727,7726,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12558,7727,13497,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12559,13497,7727,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12560,13497,7728,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12561,7728,13497,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12562,7729,7728,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12563,7728,7729,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12564,7728,7729,110N05697,100000022,100000022,100000023
Sutton Oaks Lane,12565,7729,7728,110N05697,100000022,100000022,100000023
Valley Oaks Court,12566,3567,10772,110N05706,100000010,100000010,100000011
Valley Oaks Court,12567,10772,3567,110N05706,100000010,100000010,100000011
Senseney Lane,12568,7730,7731,110-05693,100000029,100000029,100000030
Senseney Lane,12569,7731,7730,110-05693,100000029,100000029,100000030
Senseney Lane,12570,7731,7732,110-05693,100000029,100000029,100000030
Senseney Lane,12571,7732,7731,110-05693,100000029,100000029,100000030
Bridleridge Court,12572,7733,2016,110-05699,100000017,100000017,100000018
Bridleridge Court,12573,2016,7733,110-05699,100000017,100000017,100000018
Bridleridge Court,12574,2016,7734,110-05699,100000017,100000017,100000018
Bridleridge Court,12575,7734,2016,110-05699,100000017,100000017,100000018
Heather Hill Lane,12576,7735,6046,110P05698,100000043,100000044,100000045
Heather Hill Lane,12577,6046,7735,110P05698,100000043,100000044,100000045
Heather Hill Lane,12578,6046,3172,110P05698,100000043,100000044,100000045
Heather Hill Lane,12579,3172,6046,110P05698,100000043,100000044,100000045
Fairmont Street,12580,14505,7736,110N05692,100000031,100000031,100000032
Fairmont Street,12581,7736,14505,110N05692,100000031,100000031,100000032
Fairmont Street,12582,7736,11479,110N05692,100000031,100000031,100000032
Fairmont Street,12583,11479,7736,110N05692,100000031,100000031,100000032
Regatta Lane,12584,3510,7737,110-05706,100000009,100000009,100000010
Regatta Lane,12585,7737,3510,110-05706,100000009,100000009,100000010
Regatta Lane,12586,7738,7737,110-05706,100000009,100000009,100000010
Regatta Lane,12587,7737,7738,110-05706,100000009,100000009,100000010
Regatta Lane,12588,7737,7738,110-05706,100000009,100000009,100000010
Regatta Lane,12589,7738,7737,110-05706,100000009,100000009,100000010
South Huntress Court,12590,7739,7740,110P05698,100000043,100000044,100000045
South Huntress Court,12591,7740,7739,110P05698,100000043,100000044,100000045
Fieldview Drive,12592,1942,10377,110N05707,100000008,100000008,100000009
Fieldview Drive,12593,10377,1942,110N05707,100000008,100000008,100000009
Fieldview Drive,12594,10377,3663,110N05707,100000008,100000008,100000009
Fieldview Drive,12595,3663,10377,110N05707,100000008,100000008,100000009
Fieldview Drive,12596,3663,7741,110N05707,100000008,100000008,100000009
Fieldview Drive,12597,7741,3663,110N05707,100000008,100000008,100000009
San Jose Drive,12598,7742,3334,110N05706,100000010,100000010,100000011
San Jose Drive,12599,3334,7742,110N05706,100000010,100000010,100000011
Parapet Way,12600,7743,4112,110N05706,100000010,100000010,100000011
Parapet Way,12601,4112,7743,110N05706,100000010,100000010,100000011
Parapet Way,12602,4112,7744,110N05706,100000010,100000010,100000011
Parapet Way,12603,7744,4112,110N05706,100000010,100000010,100000011
Parapet Way,12604,7744,7745,110N05706,100000010,100000010,100000011
Parapet Way,12605,7745,7744,110N05706,100000010,100000010,100000011
Parapet Way,12606,7745,9707,110N05706,100000010,100000010,100000011
Parapet Way,12607,9707,7745,110N05706,100000010,100000010,100000011
Parapet Way,12608,9707,12694,110N05706,100000010,100000010,100000011
Parapet Way,12609,12694,9707,110N05706,100000010,100000010,100000011
Parapet Way,12610,12694,7746,110N05706,100000010,100000010,100000011
Parapet Way,12611,7746,12694,110N05706,100000010,100000010,100000011
Hallcrest Drive,12612,13522,7747,110+05695,100000036,100000037,100000038
Hallcrest Drive,12613,7748,7749,110P05695,100000037,100000038,100000039
Hallcrest Drive,12614,7749,7748,110P05695,100000037,100000038,100000039
Ox Hunt Road,12615,7750,12028,110N05706,100000010,100000010,100000011
Ox Hunt Road,12616,12028,7750,110N05706,100000010,100000010,100000011
Angel Wing Court,12617,7751,4344,110-05706,100000009,100000009,100000010
Angel Wing Court,12618,4344,7751,110-05706,100000009,100000009,100000010
Angel Wing Court,12619,4344,7752,110-05706,100000009,100000009,100000010
Angel Wing Court,12620,7752,4344,110-05706,100000009,100000009,100000010
Augustus Court,12621,7753,7754,110-05695,100000025,100000025,100000026
Augustus Court,12622,7754,7753,110-05695,100000025,100000025,100000026
Morris Street,12623,7755,3570,110N05692,100000031,100000031,100000032
Morris Street,12624,3570,7755,110N05692,100000031,100000031,100000032
Morris Street,12625,3570,11404,110N05692,100000031,100000031,100000032
Morris Street,12626,11404,3570,110N05692,100000031,100000031,100000032
Morris Street,12627,11404,5240,110N05692,100000031,100000031,100000032
Morris Street,12628,5240,11404,110N05692,100000031,100000031,100000032
Lake Glen Drive,12629,14506,7756,110N05706,100000010,100000010,100000011
Lake Glen Drive,12630,7756,14506,110N05706,100000010,100000010,100000011
Lake Glen Drive,12631,7756,7757,110N05706,100000010,100000010,100000011
Lake Glen Drive,12632,7757,7756,110N05706,100000010,100000010,100000011
Lake Glen Drive,12633,7758,7757,110N05706,100000010,100000010,100000011
Lake Glen Drive,12634,7757,7758,110N05706,100000010,100000010,100000011
Lake Glen Drive,12635,7757,7758,110N05706,100000010,100000010,100000011
Lake Glen Drive,12636,7758,7757,110N05706,100000010,100000010,100000011
Lynton Place,12637,4329,7759,110P05699,100000045,100000046,100000047
Lynton Place,12638,7759,4329,110P05699,100000045,100000046,100000047
Darlene Lane,12639,7760,580,110+05706,100000052,100000053,100000054
Darlene Lane,12640,580,7760,110+05706,100000052,100000053,100000054
Darlene Lane,12641,580,7761,110+05707,100000054,100000055,100000056
Darlene Lane,12642,7761,580,110+05707,100000054,100000055,100000056
Brass Lantern Court,12643,4273,1909,110-05706,100000009,100000009,100000010
Brass Lantern Court,12644,1909,4273,110-05706,100000009,100000009,100000010
Matthew Mills Road,12645,7762,7763,110P05695,100000037,100000038,100000039
Matthew Mills Road,12646,7763,7762,110P05695,100000037,100000038,100000039
Matthew Mills Road,12647,7763,7764,110+05696,100000038,100000039,100000040
Matthew Mills Road,12648,7764,7763,110+05696,100000038,100000039,100000040
Spinet Court,12649,7765,4945,110-05701,100000015,100000015,100000016
Spinet Court,12650,4945,7765,110-05701,100000015,100000015,100000016
Verveille Drive,12651,7766,7767,110-05701,100000015,100000015,100000016
Verveille Drive,12652,7767,7766,110-05701,100000015,100000015,100000016
Tralee Drive,12653,7269,9788,110+05709,100000058,100000059,100000060
Tralee Drive,12654,9788,7269,110+05709,100000058,100000059,100000060
Tralee Drive,12655,9788,9789,110+05710,100000059,100000060,100000061
Tralee Drive,12656,9789,9788,110+05710,100000059,100000060,100000061
Minstrell Lane,12657,5179,5718,110N05706,100000010,100000010,100000011
Minstrell Lane,12658,5718,5179,110N05706,100000010,100000010,100000011
Minstrell Lane,12659,5718,2851,110N05706,100000010,100000010,100000011
Minstrell Lane,12660,2851,5718,110N05706,100000010,100000010,100000011
Minstrell Lane,12661,2851,14507,110N05706,100000010,100000010,100000011
Minstrell Lane,12662,14507,2851,110N05706,100000010,100000010,100000011
Aponi Road,12663,2288,7769,110-05695,100000025,100000025,100000026
Aponi Road,12664,7769,2288,110-05695,100000025,100000025,100000026
Aponi Road,12665,7769,7753,110-05695,100000025,100000025,100000026
Aponi Road,12666,7753,7769,110-05695,100000025,100000025,100000026
Aponi Road,12667,7753,4643,110-05695,100000025,100000025,100000026
Aponi Road,12668,4643,7753,110-05695,100000025,100000025,100000026
Church Street Northeast,12669,7772,6904,110N05698,100000020,100000020,100000021
Church Street Northeast,12670,6904,7772,110N05698,100000020,100000020,100000021
Church Street Northeast,12671,6904,5512,110-05697,100000021,100000021,100000022
Church Street Northeast,12672,5512,6904,110-05697,100000021,100000021,100000022
Church Street Northeast,12673,5512,7771,110-05697,100000021,100000021,100000022
Church Street Northeast,12674,7771,5512,110-05697,100000021,100000021,100000022
Church Street Northeast,12675,7771,1955,110-05697,100000021,100000021,100000022
Church Street Northeast,12676,1955,7771,110-05697,100000021,100000021,100000022
Church Street Northeast,12677,1955,7770,110-05697,100000021,100000021,100000022
Church Street Northeast,12678,7770,1955,110-05697,100000021,100000021,100000022
Grove Avenue,12679,12629,2673,110P05692,100000032,100000033,100000034
Grove Avenue,12680,2673,12629,110P05692,100000032,100000033,100000034
Grove Avenue,12681,2673,14053,110P05692,100000032,100000033,100000034
Grove Avenue,12682,14053,2673,110P05692,100000032,100000033,100000034
Grove Avenue,12683,14053,4767,110P05692,100000032,100000033,100000034
Grove Avenue,12684,4767,14053,110P05692,100000032,100000033,100000034
Grove Avenue,12685,4767,7773,110P05692,100000032,100000033,100000034
Grove Avenue,12686,7773,4767,110P05692,100000032,100000033,100000034
Grove Avenue,12687,7773,5523,110P05692,100000032,100000033,100000034
Grove Avenue,12688,5523,7773,110P05692,100000032,100000033,100000034
Grove Avenue,12689,5523,7774,110P05692,100000032,100000033,100000034
Grove Avenue,12690,7774,5523,110P05692,100000032,100000033,100000034
North Park Street,12691,5323,3316,110-05693,100000029,100000029,100000030
North Park Street,12692,3316,5323,110-05693,100000029,100000029,100000030
North Park Street,12693,3316,1027,110-05693,100000029,100000029,100000030
North Park Street,12694,1027,3316,110-05693,100000029,100000029,100000030
North Park Street,12695,1027,7491,110-05693,100000029,100000029,100000030
North Park Street,12696,7491,1027,110-05693,100000029,100000029,100000030
Dunn Meadow Road,12697,3047,7777,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12698,7777,3047,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12699,7777,7778,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12700,7778,7777,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12701,7778,6931,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12702,6931,7778,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12703,6931,7779,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12704,7779,6931,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12705,7779,7780,110-05705,100000011,100000011,100000012
Dunn Meadow Road,12706,7780,7779,110-05705,100000011,100000011,100000012
Maepine Court,12707,7781,7782,110N05706,100000010,100000010,100000011
Maepine Court,12708,7782,7781,110N05706,100000010,100000010,100000011
Chadsworth Court,12709,9826,7783,110P05699,100000045,100000046,100000047
Chadsworth Court,12710,7783,9826,110P05699,100000045,100000046,100000047
Elmar Drive Southeast,12711,7784,7785,110-05696,100000023,100000023,100000024
Elmar Drive Southeast,12712,7785,7784,110-05696,100000023,100000023,100000024
Elmar Drive Southeast,12713,7786,7787,110-05696,100000023,100000023,100000024
Elmar Drive Southeast,12714,7787,7786,110-05696,100000023,100000023,100000024
Trotter Lane,12715,7788,7789,110N05706,100000010,100000010,100000011
Trotter Lane,12716,7789,7788,110N05706,100000010,100000010,100000011
Bugle Lane,12717,7790,3675,110N05706,100000010,100000010,100000011
Bugle Lane,12718,3675,7790,110N05706,100000010,100000010,100000011
Woodland Falls Drive,12719,6163,7791,110P05707,100000055,100000056,100000057
Woodland Falls Drive,12720,7791,6163,110P05707,100000055,100000056,100000057
Lupine Den Court,12721,7792,3664,110N05699,100000018,100000018,100000019
Lupine Den Court,12722,3664,7792,110N05699,100000018,100000018,100000019
Lupine Den Court,12723,3664,7793,110P05699,100000045,100000046,100000047
Lupine Den Court,12724,7793,3664,110P05699,100000045,100000046,100000047
Lamplight Drive,12725,7542,5393,110N05706,100000010,100000010,100000011
Lamplight Drive,12726,5393,7542,110N05706,100000010,100000010,100000011
Lamplight Drive,12727,5393,941,110N05706,100000010,100000010,100000011
Lamplight Drive,12728,941,5393,110N05706,100000010,100000010,100000011
Lamplight Drive,12729,941,7794,110N05706,100000010,100000010,100000011
Lamplight Drive,12730,7794,941,110N05706,100000010,100000010,100000011
Saffron Drive,12731,7688,7795,110N05706,100000010,100000010,100000011
Saffron Drive,12732,7795,7688,110N05706,100000010,100000010,100000011
Saffron Drive,12733,7795,7796,110N05706,100000010,100000010,100000011
Saffron Drive,12734,7796,7795,110N05706,100000010,100000010,100000011
Saffron Drive,12735,7796,7797,110N05706,100000010,100000010,100000011
Saffron Drive,12736,7797,7796,110N05706,100000010,100000010,100000011
Welles Street Southeast,12737,7798,6923,110N05697,100000022,100000022,100000023
Welles Street Southeast,12738,6923,7798,110N05697,100000022,100000022,100000023
Welles Street Southeast,12739,6959,7799,110N05697,100000022,100000022,100000023
Welles Street Southeast,12740,7799,6959,110N05697,100000022,100000022,100000023
Carters Glen Court Southwest,12741,6786,7800,110N05697,100000022,100000022,100000023
Carters Glen Court Southwest,12742,7800,6786,110N05697,100000022,100000022,100000023
Church Street Northwest,12743,7770,6803,110-05697,100000021,100000021,100000022
Church Street Northwest,12744,6803,7770,110-05697,100000021,100000021,100000022
Youngs Point Place,12745,7801,5992,110-05710,100000002,100000002,100000003
Youngs Point Place,12746,5992,7801,110-05710,100000002,100000002,100000003
Youngs Point Place,12747,5992,7802,110-05710,100000002,100000002,100000003
Youngs Point Place,12748,7802,5992,110-05710,100000002,100000002,100000003
Lady Fairfax Circle,12749,3483,7803,110-05710,100000002,100000002,100000003
Lady Fairfax Circle,12750,7803,3483,110-05710,100000002,100000002,100000003
Roland Court Southwest,12751,7804,7805,110-05697,100000021,100000021,100000022
Roland Court Southwest,12752,7805,7804,110-05697,100000021,100000021,100000022
Spencer Road,12753,7400,1948,110+05699,100000044,100000045,100000046
Spencer Road,12754,1948,7400,110+05699,100000044,100000045,100000046
Rolling Meadow Drive,12755,5017,7806,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12756,7806,5017,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12757,7806,7807,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12758,7807,7806,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12759,7807,5787,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12760,5787,7807,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12761,5787,7808,110+05710,100000059,100000060,100000061
Rolling Meadow Drive,12762,7808,5787,110+05710,100000059,100000060,100000061
Elmar Drive Southwest,12763,7784,7603,110N05697,100000022,100000022,100000023
Elmar Drive Southwest,12764,7603,7784,110N05697,100000022,100000022,100000023
Elmar Drive Southwest,12765,7603,5569,110N05697,100000022,100000022,100000023
