name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
Agua Fria Freeway,30200,49815672,13835,19,1,721.7366356963298,4,65,,motorway,1,"LINESTRING (-112.1696786 33.6684952, -112.1703752 33.6684833, -112.1709424 33.6684846, -112.1714831 33.6684792, -112.1725082 33.6684801, -112.1741611 33.6684751, -112.1751058 33.6684722, -112.1761317 33.6684664, -112.1770213 33.6684664, -112.1774773 33.6684651)",auto,0
Agua Fria Freeway,30201,49815676,13323,13835,1,66.22120464586258,4,65,,motorway,1,"LINESTRING (-112.1689639 33.6685246, -112.1696786 33.6684952)",auto,0
Agua Fria Freeway,30202,49815897,13837,12064,1,518.4824525396365,5,65,,motorway,1,"LINESTRING (-112.1349387 33.6693657, -112.1353105 33.6694316, -112.1358055 33.6695325, -112.1363539 33.669616, -112.1371977 33.6697115, -112.137455 33.6697282, -112.1377374 33.6697483, -112.1381301 33.6697589, -112.1384833 33.669766, -112.1392069 33.6697591, -112.1396618 33.6697533, -112.140111 33.6697515, -112.1404993 33.669748)",auto,0
Agua Fria Freeway,30203,49815898,4404,13837,1,64.6189009847551,5,65,,motorway,1,"LINESTRING (-112.1342628 33.6692198, -112.1349387 33.6693657)",auto,0
Agua Fria Freeway,30204,49815899,13836,13346,1,66.07875766934339,4,65,,motorway,1,"LINESTRING (-112.1349762 33.6691243, -112.1342842 33.6689778)",auto,0
Agua Fria Freeway,30205,49815900,22023,13348,1,506.55167881890645,5,65,,motorway,1,"LINESTRING (-112.1323751 33.6686934, -112.1319555 33.6686591, -112.1311561 33.6686326, -112.1269041 33.6686161)",auto,0
Pima Freeway,30206,49816480,13838,13064,1,654.9772846615189,4,65,,motorway,1,"LINESTRING (-112.1002892 33.6694527, -112.1011168 33.6693356, -112.1017435 33.6692483, -112.1030035 33.6690652, -112.1036963 33.6689684, -112.1041729 33.668913, -112.1046798 33.6688753, -112.1051918 33.6688566, -112.1058217 33.6688506, -112.1073099 33.6688778)",auto,0
Pima Freeway,30207,49816482,13063,13838,1,87.47354991865402,5,65,,motorway,1,"LINESTRING (-112.0993559 33.6695773, -112.1002892 33.6694527)",auto,0
,30208,49816484,13838,13476,1,513.7554816335365,2,45,,motorway,1,"LINESTRING (-112.1002892 33.6694527, -112.1011299 33.6694281, -112.1017645 33.6693741, -112.1030419 33.6692658, -112.103723 33.6692143, -112.104199 33.6691786, -112.1046962 33.6691555, -112.1051968 33.6691428, -112.1058246 33.6691447)",auto,0
,30209,49816652,13839,13354,1,77.00569258587,2,65,,motorway,1,"LINESTRING (-112.1002765 33.6691578, -112.0994587 33.6692857)",auto,0
,30210,49816656,13354,13054,1,20.64357178975441,2,65,,motorway,1,"LINESTRING (-112.0994587 33.6692857, -112.0992502 33.6693517)",auto,0
Pima Freeway,30211,49816661,13840,13067,1,78.86396830972619,3,65,,motorway,1,"LINESTRING (-112.10028 33.669248, -112.0994393 33.6693641)",auto,0
Pima Freeway,30212,49816666,13067,13054,1,17.553938545077948,3,65,,motorway,1,"LINESTRING (-112.0994393 33.6693641, -112.0992502 33.6693517)",auto,0
Pima Freeway,30213,49818668,13841,13855,1,371.2190946175534,4,65,,motorway,1,"LINESTRING (-112.0701662 33.6687785, -112.0679603 33.668792, -112.0661553 33.6688224)",auto,0
Pima Freeway,30214,49818673,13440,13063,1,616.4167937273952,5,65,,motorway,1,"LINESTRING (-112.0927112 33.6696934, -112.0932636 33.6697398, -112.0941868 33.6697829, -112.0960107 33.6697973, -112.0966537 33.66978, -112.0970006 33.6697598, -112.0973228 33.6697396, -112.0984312 33.6696699, -112.0993559 33.6695773)",auto,0
Pima Freeway,30215,49818676,13843,13842,1,80.52105279991655,4,65,,motorway,1,"LINESTRING (-112.0701858 33.6690017, -112.0710558 33.6689908)",auto,0
,30216,49818682,13844,13430,1,52.409600911990175,2,59,,motorway,1,"LINESTRING (-112.0703006 33.6691869, -112.0708647 33.6691451)",auto,0
,30217,49818683,13430,23096,1,172.47452566953567,1,59,,motorway,1,"LINESTRING (-112.0708647 33.6691451, -112.0709723 33.669138, -112.072228 33.6690556, -112.072717 33.6689855)",auto,0
,30221,49818694,13846,13433,1,49.85347364727835,1,59,,motorway,1,"LINESTRING (-112.07086 33.668586, -112.0703229 33.6685514)",auto,0
,30222,49818697,13433,23094,1,155.248512436726,1,59,,motorway,1,"LINESTRING (-112.0703229 33.6685514, -112.0694616 33.6684846, -112.0686513 33.6684343)",auto,0
Pima Freeway,30223,49818698,13847,13841,1,83.92738470899926,4,65,,motorway,1,"LINESTRING (-112.0710731 33.6687761, -112.0701662 33.6687785)",auto,0
Pima Freeway,30272,49818922,13854,13843,1,372.4638366483104,4,65,,motorway,1,"LINESTRING (-112.0661614 33.6690483, -112.0679569 33.6690264, -112.0701858 33.6690017)",auto,0
Pima Freeway,30273,49818926,13059,13854,1,102.66709189628378,4,65,,motorway,1,"LINESTRING (-112.0650522 33.6690661, -112.0661614 33.6690483)",auto,0
Pima Freeway,30274,49818930,13855,13051,1,102.842131968018,4,65,,motorway,1,"LINESTRING (-112.0661553 33.6688224, -112.0650443 33.6688437)",auto,0
Pima Freeway,30275,49818933,13428,13050,1,834.5317040078105,4,65,,motorway,1,"LINESTRING (-112.0577204 33.6689822, -112.0560093 33.6689971, -112.0544385 33.6689791, -112.053499 33.6689682, -112.0516833 33.6689449, -112.0505742 33.6689279, -112.0487034 33.6689131)",auto,0
Pima Freeway,30276,49819157,13856,13058,1,879.1595278972912,4,65,,motorway,1,"LINESTRING (-112.0489332 33.6691345, -112.0505723 33.6691544, -112.0516688 33.6691605, -112.0534841 33.66919, -112.0544282 33.6692024, -112.0560174 33.6692211, -112.0577398 33.6692102, -112.0584324 33.6692061)",auto,0
Pima Freeway,30277,49819160,13057,13856,1,74.09612774956194,4,65,,motorway,1,"LINESTRING (-112.0481326 33.6691255, -112.0489332 33.6691345)",auto,0
Pima Freeway,30278,49819164,13050,13857,1,53.676239607321776,4,65,,motorway,1,"LINESTRING (-112.0487034 33.6689131, -112.0481236 33.6688999)",auto,0
Pima Freeway,30279,49819168,13857,13049,1,965.480513801391,4,65,,motorway,1,"LINESTRING (-112.0481236 33.6688999, -112.0455374 33.6688767, -112.0440356 33.6688678, -112.0434477 33.6688968, -112.0427926 33.6689471, -112.0422957 33.6690023, -112.0418986 33.669052, -112.0410897 33.6691725, -112.0404838 33.6692893, -112.0395831 33.669488, -112.0390745 33.6696322, -112.0384985 33.6698122, -112.037877 33.6700135)",auto,0
Pima Freeway,30280,49819168,13049,13859,1,630.1900928271989,4,65,,motorway,1,"LINESTRING (-112.037877 33.6700135, -112.0370131 33.6703365, -112.0365188 33.6705149, -112.0355806 33.6708667, -112.0347666 33.6711603, -112.0339315 33.6714352, -112.0334151 33.6715963, -112.032744 33.6717716, -112.0322451 33.6718956, -112.0315392 33.6720638)",auto,0
Pima Freeway,30281,49819465,13858,13056,1,709.7445160307942,4,65,,motorway,1,"LINESTRING (-112.0314639 33.672307, -112.03228 33.6721174, -112.0328111 33.6719872, -112.0334509 33.671812, -112.0339538 33.6716692, -112.034827 33.6713835, -112.0356762 33.6710719, -112.0365792 33.6707394, -112.0371191 33.6705382, -112.0386108 33.6700158)",auto,0
Pima Freeway,30282,49819465,13056,13057,1,894.0252368494153,4,65,,motorway,1,"LINESTRING (-112.0386108 33.6700158, -112.0392162 33.6698292, -112.0397172 33.6696953, -112.0405416 33.6695034, -112.0411493 33.6693824, -112.0419103 33.6692656, -112.0423255 33.6692133, -112.0428344 33.6691621, -112.0434719 33.6691187, -112.0440628 33.6690896, -112.0455243 33.6690908, -112.047864 33.6691219, -112.0481326 33.6691255)",auto,0
Pima Freeway,30283,49819469,13055,13858,1,103.07498710241829,4,65,,motorway,1,"LINESTRING (-112.0303756 33.6725036, -112.0310244 33.6723955, -112.0314639 33.672307)",auto,0
Pima Freeway,30284,49819474,13859,13048,1,101.3650633790224,4,65,,motorway,1,"LINESTRING (-112.0315392 33.6720638, -112.0310414 33.6721704, -112.0304706 33.6722622)",auto,0
Pima Freeway,30285,49819477,13048,13296,1,628.1625662485843,4,65,,motorway,1,"LINESTRING (-112.0304706 33.6722622, -112.0294433 33.6724184, -112.0287808 33.6724941, -112.027926 33.6725657, -112.0270781 33.6726124, -112.0264496 33.6726309, -112.0254743 33.672637, -112.0244624 33.6726433, -112.0237124 33.6726348)",auto,0
Pima Freeway,30286,49820226,13860,13047,1,220.66474892452408,5,65,,motorway,1,"LINESTRING (-112.0132198 33.6727061, -112.0108353 33.6727217)",auto,0
Pima Freeway,30287,49820247,13046,13055,1,587.7427019435538,4,65,,motorway,1,"LINESTRING (-112.0240529 33.6728389, -112.0255124 33.6728407, -112.026459 33.6728558, -112.0271113 33.6728403, -112.0279681 33.6727894, -112.0288242 33.6727198, -112.0294937 33.6726402, -112.0303756 33.6725036)",auto,0
Pima Freeway,30288,49820253,13862,13861,1,96.7531517033872,5,65,,motorway,1,"LINESTRING (-112.0132099 33.6728943, -112.0142554 33.672886)",auto,0
Pima Freeway,30289,49820257,13863,13860,1,94.93233750347427,5,65,,motorway,1,"LINESTRING (-112.0142456 33.6726962, -112.0132198 33.6727061)",auto,0
,30297,60547558,13875,13789,1,125.78135440616128,1,59,,motorway,1,"LINESTRING (-112.003266 33.6413921, -112.003338 33.6413089, -112.003395 33.6411319, -112.00347 33.6409538, -112.0034936 33.6409173, -112.0035225 33.6408863, -112.0035524 33.6408535, -112.0036237 33.6408125, -112.003685 33.6407864, -112.0037666 33.6407759, -112.0039819 33.6407747, -112.0041659 33.6407388)",auto,0
,30298,60547563,13877,19882,1,366.8954023264975,1,59,,motorway,1,"LINESTRING (-112.0040599 33.6355739, -112.0039798 33.6359671, -112.0039484 33.6363335, -112.0039102 33.6365974, -112.0038508 33.6368816, -112.003772 33.6371789, -112.0036504 33.6374914, -112.0034952 33.6379107, -112.0031847 33.6385679, -112.0031014 33.6387568)",auto,0
,30299,60547564,13878,13790,1,96.86696439889307,2,59,,motorway,1,"LINESTRING (-112.0026086 33.6398735, -112.0025271 33.6400188, -112.0024324 33.6402423, -112.0023627 33.6403986, -112.002315 33.6404561, -112.0023014 33.6404726, -112.0022179 33.6405236, -112.0021647 33.6405543, -112.0020864 33.6405954)",auto,0
,30300,60547566,13041,13880,1,412.9851931799639,1,59,,motorway,1,"LINESTRING (-112.0013839 33.6456213, -112.0016457 33.6450249, -112.0019175 33.6443911, -112.0029314 33.6421379)",auto,0
,30301,60547569,13882,13883,1,481.5159371766166,1,59,,motorway,1,"LINESTRING (-112.0046572 33.6316431, -112.0049624 33.6310015, -112.0051898 33.6305147, -112.0054052 33.6300361, -112.005945 33.6290694, -112.0064599 33.6281452, -112.0067193 33.62767)",auto,0
,30302,60547570,13884,13887,1,101.65884436773705,1,59,,motorway,1,"LINESTRING (-112.0071431 33.626934, -112.0072497 33.6267939, -112.0073654 33.6265788, -112.0074035 33.626541, -112.007427 33.6265177, -112.0074784 33.6264771, -112.0075286 33.6264545, -112.0076497 33.6264365, -112.0078435 33.6264337, -112.0079081 33.6264017)",auto,0
,30303,60547572,16988,13889,1,83.46668540324625,1,59,,motorway,1,"LINESTRING (-112.0055751 33.6264064, -112.0058275 33.6264588, -112.0059097 33.6265069, -112.0059571 33.6265509, -112.0059867 33.6265972, -112.0060065 33.6266616, -112.0060075 33.6267273, -112.0059931 33.6268436, -112.0059777 33.6269324)",auto,0
,30304,60547575,13892,20340,1,591.1610845113962,1,59,,motorway,1,"LINESTRING (-112.0089763 33.6205543, -112.0087678 33.6210584, -112.008682 33.6212505, -112.0067884 33.6249581, -112.0065199 33.6254599)",auto,0
,30305,60547576,13893,13890,1,101.5642195837693,1,59,,motorway,1,"LINESTRING (-112.0064021 33.625713, -112.0063109 33.625838, -112.0061875 33.6260346, -112.0061557 33.6260825, -112.0061353 33.6261131, -112.0060366 33.6261868, -112.0056255 33.6262312)",auto,0
,30306,60547577,16991,21490,1,38.42695955997455,2,59,,motorway,1,"LINESTRING (-112.0062985 33.6264003, -112.0065272 33.6263688, -112.0066506 33.6263409, -112.0067036 33.6263276)",auto,0
,30307,60547584,13907,24415,1,24.835098072107748,2,59,,motorway,1,"LINESTRING (-112.0089935 33.6119098, -112.0092438 33.6118296)",auto,0
,30308,60547584,24415,17665,1,91.60818626021192,2,59,,motorway,1,"LINESTRING (-112.0092438 33.6118296, -112.0093247 33.6118037, -112.010004 33.6116719, -112.0100724 33.611661, -112.0101076 33.6116479, -112.0101405 33.6116186, -112.0101669 33.6115845)",auto,0
,30309,60547584,17665,13897,1,31.649606705877428,2,59,,motorway,1,"LINESTRING (-112.0101669 33.6115845, -112.0102015 33.611517, -112.0101834 33.6113063)",auto,0
,30310,60547584,13897,17327,1,169.85356105251898,2,59,,motorway,1,"LINESTRING (-112.0101834 33.6113063, -112.010183 33.6112816, -112.0101743 33.6111798, -112.0101503 33.6109405, -112.0100272 33.6097844)",auto,0
,30311,60547586,13898,13899,1,469.0576286971577,1,59,,motorway,1,"LINESTRING (-112.0093824 33.605954, -112.0090146 33.6101612)",auto,0
Piestewa Freeway,30312,60547594,24030,13898,1,50.48307093618806,5,65,,motorway,1,"LINESTRING (-112.0093798 33.6055, -112.0093824 33.605954)",auto,0
Piestewa Freeway,30313,60547601,13904,13905,1,34.16180259343513,4,65,,motorway,1,"LINESTRING (-112.0096732 33.611873, -112.0096627 33.6115659)",auto,0
Piestewa Freeway,30314,60547619,13905,13902,1,505.8073746256481,4,65,,motorway,1,"LINESTRING (-112.0096627 33.6115659, -112.009699 33.6098626, -112.0096756 33.6070174)",auto,0
Piestewa Freeway,30315,60547620,13903,13906,1,34.98223770125349,4,65,,motorway,1,"LINESTRING (-112.0093998 33.6116145, -112.0093982 33.6119291)",auto,0
Piestewa Freeway,30316,60547623,13906,13892,1,962.379191277983,4,65,,motorway,1,"LINESTRING (-112.0093982 33.6119291, -112.0094448 33.6167023, -112.0094316 33.6177112, -112.0093811 33.6184053, -112.0092988 33.6190388, -112.0091665 33.6198102, -112.0089763 33.6205543)",auto,0
,30319,60720923,18682,18685,1,21.879317070055748,2,59,,motorway,1,"LINESTRING (-112.0005396 33.6550877, -112.0003164 33.6551525)",auto,0
,30320,60720924,13970,18686,1,22.484469044298752,2,59,,motorway,1,"LINESTRING (-111.9996864 33.6552126, -111.9999202 33.6551577)",auto,0
,30321,60720925,13920,18683,1,148.54356479528514,1,59,,motorway,1,"LINESTRING (-111.9997393 33.6545177, -111.99971 33.6545826, -111.9996949 33.6548426, -111.9996722 33.6548945, -111.9996359 33.6549435, -111.9995966 33.6549662, -111.9994887 33.6550092, -111.9993961 33.655017, -111.99906 33.6550185, -111.9985923 33.6550953)",auto,0
,30322,60720926,13921,18645,1,139.1871368238985,1,59,,motorway,1,"LINESTRING (-112.0006835 33.6558978, -112.0007413 33.6557367, -112.0007654 33.6555784, -112.0007907 33.6554897, -112.0008057 33.6554167, -112.0008349 33.6553799, -112.0008728 33.6553344, -112.0010158 33.6552789, -112.0012307 33.655278, -112.001646 33.6552291)",auto,0
,30323,60720927,13873,13912,1,148.38567067294338,1,59,,motorway,1,"LINESTRING (-111.9985221 33.6552421, -111.9987586 33.6552927, -111.999033 33.6552914, -111.9992469 33.6552907, -111.9993384 33.6553028, -111.9994096 33.655323, -111.9994506 33.6553493, -111.9995287 33.655473, -111.9995453 33.6555953, -111.9995072 33.6558726)",auto,0
,30324,60721143,13918,22009,1,481.1490896006302,1,59,,motorway,1,"LINESTRING (-112.0005088 33.6497274, -112.0002051 33.6512208, -111.9999948 33.652186, -111.9998415 33.6528366, -111.9997707 33.6540036)",auto,0
,30325,60721144,13921,13969,1,64.85996477893251,2,59,,motorway,1,"LINESTRING (-112.0006835 33.6558978, -112.000667 33.6557572, -112.0006307 33.6556565, -112.0005839 33.655557, -112.0005452 33.6555092, -112.0004593 33.6554223, -112.0004059 33.6553822)",auto,0
,30472,62265053,13955,15964,1,33.78632565819204,1,65,,motorway,1,"LINESTRING (-111.9997084 33.6641239, -111.9997186 33.6642751, -111.9997282 33.6644273)",auto,0
,30473,62265054,13958,13955,1,109.45790860510876,1,65,,motorway,1,"LINESTRING (-111.9996756 33.6631399, -111.9997084 33.6641239)",auto,0
,30474,62265055,13959,13960,1,152.06728892410678,1,65,,motorway,1,"LINESTRING (-111.9997813 33.6632007, -111.9997952 33.662661, -111.9998398 33.6622863, -111.9999054 33.6618384)",auto,0
,30475,62265056,13961,13959,1,106.71403842202996,1,65,,motorway,1,"LINESTRING (-111.999798 33.6641602, -111.9997812 33.6636773, -111.9997813 33.6632007)",auto,0
,30476,62265059,13039,13958,1,143.24520376907404,1,65,,motorway,1,"LINESTRING (-111.9995988 33.6618573, -111.999682 33.6622825, -111.9996752 33.6627711, -111.9996756 33.6631399)",auto,0
,30477,62265062,13965,13962,1,542.565603383179,1,65,,motorway,1,"LINESTRING (-111.9874295 33.673061, -111.9880201 33.6729733, -111.9885657 33.6729715, -111.988788 33.6729682, -111.9893326 33.6729522, -111.9900831 33.6729111, -111.9910983 33.672841, -111.991707 33.6727795, -111.9924848 33.6726835, -111.9932546 33.6725786)",auto,0
,30478,65046776,13911,13912,1,59.96689600729327,2,59,,motorway,1,"LINESTRING (-111.9997941 33.6553988, -111.9997111 33.6554716, -111.9996394 33.6555623, -111.9995927 33.6556373, -111.9995606 33.6557172, -111.9995072 33.6558726)",auto,0
,30479,65046776,13912,22008,1,266.9366320438464,2,59,,motorway,1,"LINESTRING (-111.9995072 33.6558726, -111.9995024 33.6560202, -111.9995163 33.6575707, -111.999532 33.658273)",auto,0
,30480,65046782,13968,18681,1,43.05845308351061,2,59,,motorway,1,"LINESTRING (-111.9998228 33.6547943, -111.9998878 33.6549044, -111.999958 33.6549837, -112.000114 33.6550872)",auto,0
,30481,65046785,13969,13910,1,31.90432921248421,2,59,,motorway,1,"LINESTRING (-112.0004059 33.6553822, -112.0003218 33.6553189, -112.0001269 33.6552152)",auto,0
,30482,65046788,13914,13915,1,26.702337809118863,2,59,,motorway,1,"LINESTRING (-112.0004251 33.6548921, -112.0005007 33.6548072, -112.0005665 33.6546844)",auto,0
,30484,65046837,13879,21497,1,20.046759634776187,2,59,,motorway,1,"LINESTRING (-112.0026949 33.6404702, -112.0027204 33.6404975, -112.0027477 33.6405266, -112.002789 33.6405547, -112.0028531 33.6405907)",auto,0
,30485,65046840,13881,21500,1,24.84368272367777,2,59,,motorway,1,"LINESTRING (-112.003175 33.6408893, -112.0031559 33.6408662, -112.003129 33.6408335, -112.0030578 33.6407864, -112.0029816 33.6407376)",auto,0
,30486,65046842,15645,21624,1,297.4268008467565,2,59,,motorway,1,"LINESTRING (-112.0021443 33.6413325, -112.0018319 33.6425149, -112.0016805 33.6430659, -112.0015098 33.6436962, -112.0014451 33.6439432)",auto,0
,30488,65046863,16725,13876,1,61.25774241599104,2,59,,motorway,1,"LINESTRING (-112.0033027 33.6404847, -112.0033923 33.6404344, -112.0034757 33.6403714, -112.0035502 33.6402941, -112.0036369 33.6401548, -112.0037002 33.6400569)",auto,0
,30489,65046943,13895,13891,1,56.07163809959852,2,59,,motorway,1,"LINESTRING (-112.0072065 33.6261318, -112.0074267 33.6259587, -112.0075769 33.6257398)",auto,0
,30490,65046943,13891,22016,1,277.4569646813426,2,59,,motorway,1,"LINESTRING (-112.0075769 33.6257398, -112.0080061 33.6245471, -112.008449 33.6233526)",auto,0
,30491,65046947,13885,21489,1,15.86138719726958,2,59,,motorway,1,"LINESTRING (-112.0069981 33.6265172, -112.0069442 33.6264534, -112.0068904 33.6264068)",auto,0
,30492,65046948,13888,13889,1,51.18601285647563,2,59,,motorway,1,"LINESTRING (-112.0062841 33.6265572, -112.0061731 33.6266407, -112.0060876 33.6267376, -112.0060176 33.6268484, -112.0059777 33.6269324)",auto,0
,30493,65046948,13889,21632,1,242.87086055484798,2,59,,motorway,1,"LINESTRING (-112.0059777 33.6269324, -112.0056237 33.6279018, -112.005269 33.6288784, -112.0052153 33.6290223)",auto,0
,30494,65046980,13894,21495,1,19.812485422462913,2,59,,motorway,1,"LINESTRING (-112.0065208 33.6261122, -112.0065447 33.6261361, -112.0066731 33.6262371)",auto,0
Pima Freeway,30619,71279638,13276,13149,1,319.2892477953033,5,65,,motorway,1,"LINESTRING (-111.9183937 33.6566425, -111.9150459 33.6559498)",auto,0
Pima Freeway,30620,71279642,0,13868,1,100.46206657232356,4,65,,motorway,1,"LINESTRING (-111.9259305 33.6582103, -111.9248763 33.6579951)",auto,0
Pima Freeway,30621,71279643,13245,13869,1,98.47315516331257,4,65,,motorway,1,"LINESTRING (-111.9248774 33.6582098, -111.9259103 33.6584222)",auto,0
Pima Freeway,30622,71279644,13246,13247,1,433.3630780715745,5,65,,motorway,1,"LINESTRING (-111.9493274 33.6634619, -111.9503494 33.6637854, -111.9510672 33.6640258, -111.9525143 33.6645603, -111.9536216 33.6650103)",auto,0
Pima Freeway,30623,71279646,14015,13150,1,574.5418082266789,4,65,,motorway,1,"LINESTRING (-111.9075397 33.654392, -111.9043578 33.6537037, -111.9039811 33.6536173, -111.903682 33.6535434, -111.9033844 33.6534689, -111.9026459 33.6532525, -111.9019967 33.6530382, -111.90161 33.6528916)",auto,0
Pima Freeway,30624,71279648,14018,14019,1,88.74708241470621,4,65,,motorway,1,"LINESTRING (-111.9075089 33.654595, -111.908438 33.6547922)",auto,0
Pima Freeway,30625,71279649,14019,18258,1,280.36722898981947,4,65,,motorway,1,"LINESTRING (-111.908438 33.6547922, -111.9113746 33.6554106)",auto,0
Pima Freeway,30626,71279651,14016,23673,1,188.82835820395798,5,65,,motorway,1,"LINESTRING (-111.8905004 33.639662, -111.8904642 33.6390118, -111.8904569 33.6388298, -111.890458 33.6385499, -111.8904751 33.6379648)",auto,0
Pima Freeway,30627,71279652,13152,14016,1,91.86625677548871,5,65,,motorway,1,"LINESTRING (-111.890601 33.6404838, -111.8905426 33.6400751, -111.8905004 33.639662)",auto,0
Pima Freeway,30628,71279653,13153,14693,1,717.3116205539602,4,65,,motorway,1,"LINESTRING (-111.8903065 33.6405254, -111.8903818 33.6410173, -111.8905241 33.6416866, -111.8907153 33.6424306, -111.8910194 33.6433236, -111.891365 33.6441483, -111.8917506 33.6449701, -111.8921024 33.6456148, -111.8924241 33.6461403, -111.8927537 33.6465969)",auto,0
Pima Freeway,30629,71279654,13235,13153,1,95.31782438903431,4,65,,motorway,1,"LINESTRING (-111.8901953 33.6396732, -111.8903065 33.6405254)",auto,0
Pima Freeway,30635,71280220,14014,14015,1,85.36150756322436,4,65,,motorway,1,"LINESTRING (-111.9084369 33.6545697, -111.9075397 33.654392)",auto,0
,30665,72509299,13277,22990,1,506.8739400131397,1,59,,motorway,1,"LINESTRING (-111.9176903 33.6567081, -111.9180724 33.6568563, -111.9194749 33.6571571, -111.9201604 33.6573315, -111.9206154 33.6574632, -111.9229046 33.6580852)",auto,0
,30666,72509301,14051,18466,1,287.1647412662906,1,59,,motorway,1,"LINESTRING (-111.9482246 33.6629134, -111.9476745 33.6626818, -111.9471099 33.6625215, -111.9459293 33.6621685, -111.945327 33.6620002)",auto,0
,30667,72509304,14632,18465,1,310.5647489038534,1,59,,motorway,1,"LINESTRING (-111.9369066 33.6607062, -111.9377517 33.6609522, -111.9381003 33.6610384, -111.9384547 33.6611266, -111.9388935 33.6612507, -111.9394401 33.6614184, -111.9400775 33.6616174)",auto,0
,30669,72509307,13275,16728,1,68.82990454894957,2,59,,motorway,1,"LINESTRING (-111.9252222 33.6575656, -111.9250891 33.6575278, -111.9247721 33.6574929, -111.9244911 33.6574631)",auto,0
Agua Fria Freeway,31526,86431402,14438,14439,1,180.10953231439868,4,65,,motorway,1,"LINESTRING (-112.2393707 33.6205026, -112.239649 33.6221057)",auto,0
Agua Fria Freeway,31527,86431403,14440,14441,1,182.50974142266608,4,65,,motorway,1,"LINESTRING (-112.2398801 33.6218377, -112.2396077 33.6202121)",auto,0
Agua Fria Freeway,31528,86431404,21510,13829,1,1089.274846807218,4,65,,motorway,1,"LINESTRING (-112.2401365 33.6283051, -112.2400537 33.6296692, -112.2399572 33.6305069, -112.239862 33.6310043, -112.2397493 33.6315983, -112.2396454 33.632146, -112.2395457 33.6325351, -112.2394238 33.633029, -112.2393141 33.6334148, -112.2391295 33.6340525, -112.2389527 33.6345776, -112.238786 33.6350615, -112.2385236 33.6357763, -112.2382869 33.6363719, -112.2380343 33.6369411, -112.2376452 33.6378281)",auto,0
Agua Fria Freeway,31529,86431407,14441,103,1,589.0121543062319,4,65,,motorway,1,"LINESTRING (-112.2396077 33.6202121, -112.2394889 33.6195988, -112.2394203 33.6186482, -112.2394063 33.6181263, -112.239446 33.6176618, -112.2395173 33.6171084, -112.2395919 33.6166683, -112.2397893 33.6158749, -112.2399535 33.6154294, -112.2401327 33.6149958)",auto,0
Agua Fria Freeway,31530,86431426,14442,13450,1,970.6754868103301,5,65,,motorway,1,"LINESTRING (-112.1517081 33.6693983, -112.1494811 33.6694152, -112.1483194 33.669441, -112.147243 33.6694503, -112.1446116 33.669471, -112.1412199 33.6694975)",auto,0
Agua Fria Freeway,31531,86431427,14443,14444,1,24.487657818565854,5,65,,motorway,1,"LINESTRING (-112.1514146 33.6696559, -112.1516792 33.6696538)",auto,0
Agua Fria Freeway,31533,86431429,21,13323,1,616.1194070456681,4,65,,motorway,1,"LINESTRING (-112.1624334 33.6695704, -112.1635415 33.6694356, -112.1641392 33.669347, -112.1649207 33.6692053, -112.1657864 33.6690393, -112.1664873 33.6688957, -112.1674601 33.6686964, -112.1680018 33.6686139, -112.1685514 33.6685578, -112.1689639 33.6685246)",auto,0
Agua Fria Freeway,31534,86431430,14446,14442,1,36.35193483691991,5,65,,motorway,1,"LINESTRING (-112.1521009 33.6693954, -112.1517081 33.6693983)",auto,0
Agua Fria Freeway,31547,86438684,14452,14453,1,37.53750133037617,4,65,,motorway,1,"LINESTRING (-112.1410703 33.6695006, -112.1406647 33.6695045)",auto,0
Agua Fria Freeway,31548,86438685,22031,14443,1,836.9084197859364,5,65,,motorway,1,"LINESTRING (-112.1423717 33.6697369, -112.144635 33.6696977, -112.1472498 33.6696838, -112.1483244 33.6696777, -112.1494065 33.6696714, -112.1514146 33.6696559)",auto,0
,31555,86438690,14457,19212,1,38.32318199163571,1,59,,motorway,1,"LINESTRING (-112.1404289 33.6698516, -112.1408428 33.6698404)",auto,0
Agua Fria Freeway,31556,86438692,12064,13449,1,37.98849159102981,5,65,,motorway,1,"LINESTRING (-112.1404993 33.669748, -112.1409097 33.6697404)",auto,0
Agua Fria Freeway,31557,86438693,14453,13836,1,530.5569404556577,4,65,,motorway,1,"LINESTRING (-112.1406647 33.6695045, -112.1401647 33.6695085, -112.1396991 33.6695124, -112.1392389 33.6695161, -112.1388897 33.6695221, -112.1384835 33.6695221, -112.138136 33.6695205, -112.1377918 33.6695095, -112.1375215 33.6694995, -112.1372792 33.6694831, -112.1368289 33.6694434, -112.1363785 33.6693856, -112.1358662 33.6693059, -112.1353915 33.669215, -112.1349762 33.6691243)",auto,0
Pima Freeway,31574,86521375,13064,13065,1,559.6878395415623,4,65,,motorway,1,"LINESTRING (-112.1073099 33.6688778, -112.1074668 33.6688437, -112.1076671 33.6688526, -112.1083304 33.6688527, -112.109054 33.6688537, -112.1095712 33.6688502, -112.1100383 33.6688539, -112.1103275 33.6688535, -112.1106383 33.6688531, -112.1110724 33.6688513, -112.1114204 33.668852, -112.1120571 33.6688515, -112.112433 33.6688512, -112.1128322 33.6688512, -112.1133522 33.6688513)",auto,0
